wafer_id,target,status,timestamp
WF-000720,0,Pass,2008-09-03 20:00:00
WF-000970,0,Pass,2008-09-21 00:48:00
WF-000169,0,Pass,2008-08-09 09:22:00
WF-000388,0,Pass,2008-08-21 23:53:00
WF-000055,0,Pass,2008-07-30 06:30:00
WF-000121,0,Pass,2008-08-05 14:45:00
WF-000453,0,Pass,2008-08-27 12:22:00
WF-001458,0,Pass,2008-10-11 07:38:00
WF-000724,0,Pass,2008-09-04 08:33:00
WF-001463,0,Pass,2008-10-11 15:33:00
WF-000910,0,Pass,2008-09-19 11:13:00
WF-000529,0,Pass,2008-08-29 08:45:00
WF-000353,0,Pass,2008-08-21 11:22:00
WF-001188,0,Pass,2008-09-30 01:33:00
WF-000944,0,Pass,2008-09-20 10:51:00
WF-000255,0,Pass,2008-08-18 07:29:00
WF-001290,0,Pass,2008-10-04 04:12:00
WF-000228,0,Pass,2008-08-17 03:18:00
WF-000145,0,Pass,2008-08-06 22:27:00
WF-001291,0,Pass,2008-10-04 04:45:00
WF-001409,0,Pass,2008-10-07 20:19:00
WF-000119,0,Pass,2008-08-05 09:48:00
WF-000197,0,Pass,2008-08-12 06:16:00
WF-001215,0,Pass,2008-10-01 08:15:00
WF-000147,0,Pass,2008-08-06 23:45:00
WF-001109,0,Pass,2008-09-26 16:31:00
WF-001223,0,Pass,2008-10-01 21:50:00
WF-000912,0,Pass,2008-09-19 13:59:00
WF-000475,0,Pass,2008-08-28 09:49:00
WF-000021,0,Pass,2008-07-22 15:30:00
WF-000843,0,Pass,2008-09-14 20:43:00
WF-001431,0,Pass,2008-10-08 18:22:00
WF-000914,0,Pass,2008-09-19 16:40:00
WF-000101,0,Pass,2008-08-05 00:04:00
WF-000594,0,Pass,2008-08-30 17:49:00
WF-000003,1,Fail,2008-07-19 13:17:00
WF-000939,0,Pass,2008-09-20 05:25:00
WF-001381,0,Pass,2008-10-06 21:48:00
WF-000950,0,Pass,2008-09-20 12:57:00
WF-000611,0,Pass,2008-08-31 16:32:00
WF-000784,0,Pass,2008-09-11 08:06:00
WF-001484,0,Pass,2008-10-13 16:13:00
WF-001538,0,Pass,2008-10-15 18:16:00
WF-000493,0,Pass,2008-08-28 18:47:00
WF-000993,0,Pass,2008-09-21 16:43:00
WF-000756,0,Pass,2008-09-08 03:48:00
WF-001161,0,Pass,2008-09-28 20:02:00
WF-000544,0,Pass,2008-08-29 20:49:00
WF-000985,0,Pass,2008-09-21 11:33:00
WF-001437,0,Pass,2008-10-08 23:50:00
WF-000636,0,Pass,2008-09-01 20:51:00
WF-000273,0,Pass,2008-08-18 16:19:00
WF-001314,0,Pass,2008-10-05 08:40:00
WF-000936,0,Pass,2008-09-20 04:13:00
WF-000602,1,Fail,2008-08-31 04:46:00
WF-001280,0,Pass,2008-10-03 20:46:00
WF-000410,0,Pass,2008-08-22 07:27:00
WF-000148,0,Pass,2008-08-07 00:51:00
WF-000975,0,Pass,2008-09-21 04:17:00
WF-000115,0,Pass,2008-08-05 07:12:00
WF-001446,0,Pass,2008-10-10 10:05:00
WF-000502,0,Pass,2008-08-29 00:49:00
WF-000360,0,Pass,2008-08-21 13:19:00
WF-000795,0,Pass,2008-09-11 21:13:00
WF-000342,0,Pass,2008-08-20 22:13:00
WF-000785,0,Pass,2008-09-11 08:58:00
WF-001015,0,Pass,2008-09-22 14:36:00
WF-001181,0,Pass,2008-09-29 15:09:00
WF-001490,0,Pass,2008-10-13 20:53:00
WF-000185,0,Pass,2008-08-10 11:49:00
WF-001513,0,Pass,2008-10-15 00:27:00
WF-000641,0,Pass,2008-09-01 23:28:00
WF-001288,0,Pass,2008-10-04 02:36:00
WF-001052,0,Pass,2008-09-24 05:22:00
WF-000311,0,Pass,2008-08-19 15:33:00
WF-001184,0,Pass,2008-09-29 17:21:00
WF-000251,0,Pass,2008-08-18 06:11:00
WF-000803,0,Pass,2008-09-12 06:45:00
WF-001264,0,Pass,2008-10-03 03:52:00
WF-000208,0,Pass,2008-08-15 18:19:00
WF-000482,0,Pass,2008-08-28 15:19:00
WF-000506,0,Pass,2008-08-29 03:27:00
WF-000274,1,Fail,2008-08-18 17:13:00
WF-000075,0,Pass,2008-08-03 14:25:00
WF-000578,0,Pass,2008-08-30 10:15:00
WF-000354,0,Pass,2008-08-21 12:00:00
WF-000619,0,Pass,2008-09-01 00:01:00
WF-000548,0,Pass,2008-08-29 22:11:00
WF-000282,0,Pass,2008-08-19 01:10:00
WF-001430,0,Pass,2008-10-08 17:41:00
WF-000114,0,Pass,2008-08-05 06:21:00
WF-000227,0,Pass,2008-08-17 03:17:00
WF-001495,0,Pass,2008-10-13 22:54:00
WF-000986,0,Pass,2008-09-21 12:04:00
WF-000559,0,Pass,2008-08-30 02:39:00
WF-000845,0,Pass,2008-09-14 21:31:00
WF-000009,0,Pass,2008-07-19 20:24:00
WF-001145,1,Fail,2008-09-28 04:45:00
WF-000967,0,Pass,2008-09-20 19:14:00
WF-000734,0,Pass,2008-09-04 17:30:00
WF-001453,0,Pass,2008-10-10 21:03:00
WF-000580,0,Pass,2008-08-30 11:12:00
WF-001502,0,Pass,2008-10-14 14:07:00
WF-000637,0,Pass,2008-09-01 22:05:00
WF-001164,0,Pass,2008-09-28 21:27:00
WF-000526,0,Pass,2008-08-29 08:10:00
WF-001137,0,Pass,2008-09-27 17:26:00
WF-000831,0,Pass,2008-09-13 16:04:00
WF-000719,0,Pass,2008-09-03 18:16:00
WF-001524,0,Pass,2008-10-15 05:16:00
WF-000615,0,Pass,2008-08-31 21:58:00
WF-001503,0,Pass,2008-10-14 14:15:00
WF-001270,0,Pass,2008-10-03 08:35:00
WF-000029,0,Pass,2008-07-27 16:06:00
WF-001254,0,Pass,2008-10-02 20:54:00
WF-000420,0,Pass,2008-08-22 13:22:00
WF-000800,0,Pass,2008-09-12 05:55:00
WF-001418,0,Pass,2008-10-08 07:16:00
WF-000832,1,Fail,2008-09-13 20:06:00
WF-001516,0,Pass,2008-10-15 01:52:00
WF-001466,0,Pass,2008-10-11 23:58:00
WF-000058,1,Fail,2008-07-30 12:29:00
WF-001323,0,Pass,2008-10-05 13:49:00
WF-000887,0,Pass,2008-09-18 17:22:00
WF-000737,0,Pass,2008-09-07 00:08:00
WF-000656,0,Pass,2008-09-02 02:52:00
WF-000771,0,Pass,2008-09-09 03:53:00
WF-000899,0,Pass,2008-09-19 05:33:00
WF-000397,0,Pass,2008-08-22 02:01:00
WF-000138,0,Pass,2008-08-06 18:00:00
WF-001055,0,Pass,2008-09-24 07:23:00
WF-000698,0,Pass,2008-09-02 17:10:00
WF-001439,1,Fail,2008-10-09 04:34:00
WF-000503,0,Pass,2008-08-29 01:06:00
WF-001520,1,Fail,2008-10-15 02:42:00
WF-001175,0,Pass,2008-09-29 11:13:00
