wafer_id,target,status,decision,calibrated_failure_probability,prediction_confidence,combined_uncertainty,ood_percentile,positive_shap_total,negative_shap_total,top_risk_features,top_protective_features,explanation_text
WF-001467,0,Pass,Low Risk,0.0158861525010141,0.376714908862755,0.623285091137245,0.8260175578611333,0.09420755696585506,0.3398504141087122,,"sensor_034, sensor_104, sensor_131, sensor_060, sensor_317","The record was assigned to Low Risk with a calibrated failure probability of 1.59%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_131. The internal prediction-confidence score was 37.67%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000501,0,Pass,Engineering Review,0.0522753435504643,0.4050037501500408,0.5949962498499592,0.0510774142059058,0.13555756975490946,0.2655337602310999,"sensor_424, sensor_386, sensor_034, sensor_512","sensor_104, sensor_060, sensor_317, sensor_432, sensor_578","The record was assigned to Engineering Review with a calibrated failure probability of 5.23%. The strongest model contributions increasing risk were sensor_424, sensor_386, sensor_034. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_317. The internal prediction-confidence score was 40.50%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000461,0,Pass,High Risk,0.091639000120013,0.2729614092316619,0.7270385907683381,0.6967278531524341,0.1837545040035709,0.2473259325749995,"sensor_104, sensor_520, sensor_386, sensor_034","sensor_131, sensor_060, sensor_127, sensor_342, sensor_578","The record was assigned to High Risk with a calibrated failure probability of 9.16%. The strongest model contributions increasing risk were sensor_104, sensor_520, sensor_386. Contributions reducing predicted risk were sensor_131, sensor_060, sensor_127. The internal prediction-confidence score was 27.30%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000289,0,Pass,High Risk,0.0818613127245224,0.2884532241536856,0.7115467758463144,0.3647246608140463,0.18310691085783815,0.26067833942926677,"sensor_060, sensor_342, sensor_206","sensor_104, sensor_126, sensor_147, sensor_281, sensor_228","The record was assigned to High Risk with a calibrated failure probability of 8.19%. The strongest model contributions increasing risk were sensor_060, sensor_342, sensor_206. Contributions reducing predicted risk were sensor_104, sensor_126, sensor_147. The internal prediction-confidence score was 28.85%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000321,0,Pass,High Risk,0.1258310775114572,0.307790812223815,0.6922091877761849,0.4086193136472466,0.20722030467150565,0.22957744752864853,"sensor_060, sensor_206, sensor_342, sensor_478, sensor_104","sensor_034, sensor_578, sensor_032, sensor_485, sensor_461","The record was assigned to High Risk with a calibrated failure probability of 12.58%. The strongest model contributions increasing risk were sensor_060, sensor_206, sensor_342. Contributions reducing predicted risk were sensor_034, sensor_578, sensor_032. The internal prediction-confidence score was 30.78%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001219,0,Pass,Engineering Review,0.065472972330567,0.404706156480581,0.595293843519419,0.037509976057462,0.17727128910214693,0.28158081291167075,"sensor_104, sensor_034, sensor_133","sensor_520, sensor_248, sensor_029, sensor_060, sensor_386","The record was assigned to Engineering Review with a calibrated failure probability of 6.55%. The strongest model contributions increasing risk were sensor_104, sensor_034, sensor_133. Contributions reducing predicted risk were sensor_520, sensor_248, sensor_029. The internal prediction-confidence score was 40.47%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001283,0,Pass,Engineering Review,0.0640837006656665,0.3738157120908545,0.6261842879091455,0.1763766959297685,0.17529167441213753,0.28210119822166135,"sensor_125, sensor_104, sensor_015, sensor_133","sensor_034, sensor_214, sensor_029, sensor_352, sensor_126","The record was assigned to Engineering Review with a calibrated failure probability of 6.41%. The strongest model contributions increasing risk were sensor_125, sensor_104, sensor_015. Contributions reducing predicted risk were sensor_034, sensor_214, sensor_029. The internal prediction-confidence score was 37.38%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000588,0,Pass,Engineering Review,0.0546552507674919,0.3936419685422342,0.6063580314577657,0.3599361532322426,0.14815697615553322,0.27315697615553325,"sensor_103, sensor_489","sensor_032, sensor_034, sensor_104, sensor_060, sensor_206","The record was assigned to Engineering Review with a calibrated failure probability of 5.47%. The strongest model contributions increasing risk were sensor_103, sensor_489. Contributions reducing predicted risk were sensor_032, sensor_034, sensor_104. The internal prediction-confidence score was 39.36%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000176,0,Pass,High Risk,0.0977705350883857,0.2649847707133506,0.7350152292866494,0.7214684756584198,0.20115877298490764,0.25653972536586,"sensor_104, sensor_060, sensor_511, sensor_015, sensor_424","sensor_032, sensor_456, sensor_564","The record was assigned to High Risk with a calibrated failure probability of 9.78%. The strongest model contributions increasing risk were sensor_104, sensor_060, sensor_511. Contributions reducing predicted risk were sensor_032, sensor_456, sensor_564. The internal prediction-confidence score was 26.50%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001354,0,Pass,Low Risk,0.0327598249483776,0.2905209992530018,0.7094790007469982,0.8515562649640862,0.11063482077557814,0.2899443445851019,"sensor_130, sensor_034, sensor_064","sensor_104, sensor_060, sensor_511, sensor_184, sensor_432","The record was assigned to Low Risk with a calibrated failure probability of 3.28%. The strongest model contributions increasing risk were sensor_130, sensor_034, sensor_064. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_511. The internal prediction-confidence score was 29.05%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000298,0,Pass,High Risk,0.1151980509692443,0.2434314078657534,0.7565685921342465,0.6121308858739026,0.20805572664080618,0.2421747742598538,"sensor_065, sensor_104, sensor_066, sensor_064","sensor_181, sensor_478, sensor_317, sensor_032, sensor_060","The record was assigned to High Risk with a calibrated failure probability of 11.52%. The strongest model contributions increasing risk were sensor_065, sensor_104, sensor_066. Contributions reducing predicted risk were sensor_181, sensor_478, sensor_317. The internal prediction-confidence score was 24.34%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000234,0,Pass,High Risk,0.1691337865727382,0.200267960488424,0.7997320395115759,0.6312849162011173,0.24664815429548964,0.22786244000977535,"sensor_104, sensor_065, sensor_478, sensor_206, sensor_342","sensor_032, sensor_034, sensor_060, sensor_181, sensor_317","The record was assigned to High Risk with a calibrated failure probability of 16.91%. The strongest model contributions increasing risk were sensor_104, sensor_065, sensor_478. Contributions reducing predicted risk were sensor_032, sensor_034, sensor_060. The internal prediction-confidence score was 20.03%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001138,0,Pass,Engineering Review,0.0795190587134035,0.3769974869130638,0.6230025130869362,0.4748603351955307,0.18855037600795388,0.2696694236270015,"sensor_424, sensor_489","sensor_214, sensor_104, sensor_352, sensor_130, sensor_206","The record was assigned to Engineering Review with a calibrated failure probability of 7.95%. The strongest model contributions increasing risk were sensor_424, sensor_489. Contributions reducing predicted risk were sensor_214, sensor_104, sensor_352. The internal prediction-confidence score was 37.70%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000571,0,Pass,Engineering Review,0.0365610341534805,0.3405056071017189,0.659494392898281,0.8467677573822825,0.13810283197041187,0.30629330816088807,"sensor_424, sensor_406","sensor_104, sensor_248, sensor_032, sensor_520, sensor_060","The record was assigned to Engineering Review with a calibrated failure probability of 3.66%. The strongest model contributions increasing risk were sensor_424, sensor_406. Contributions reducing predicted risk were sensor_104, sensor_248, sensor_032. The internal prediction-confidence score was 34.05%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001096,0,Pass,Engineering Review,0.0499985555243499,0.3611703519075483,0.6388296480924517,0.4213886671987231,0.15004034749271633,0.2849451093974782,"sensor_282, sensor_386","sensor_104, sensor_060, sensor_130, sensor_126, sensor_564","The record was assigned to Engineering Review with a calibrated failure probability of 5.00%. The strongest model contributions increasing risk were sensor_282, sensor_386. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_130. The internal prediction-confidence score was 36.12%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000812,0,Pass,Low Risk,0.0113072610572928,0.5164028914291944,0.4835971085708056,0.2258579409417398,0.08638206220963998,0.35916777649535425,,"sensor_034, sensor_104, sensor_214, sensor_520, sensor_248","The record was assigned to Low Risk with a calibrated failure probability of 1.13%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_214. The internal prediction-confidence score was 51.64%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001098,0,Pass,Low Risk,0.0300055477309219,0.3484749493115284,0.6515250506884716,0.5969672785315243,0.13514595323729572,0.3231459532372957,sensor_432,"sensor_214, sensor_104, sensor_352, sensor_130, sensor_020","The record was assigned to Low Risk with a calibrated failure probability of 3.00%. The strongest model contributions increasing risk were sensor_432. Contributions reducing predicted risk were sensor_214, sensor_104, sensor_352. The internal prediction-confidence score was 34.85%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000534,0,Pass,Engineering Review,0.038943601096623,0.3686208205536818,0.6313791794463182,0.5634477254588987,0.1618273368676343,0.3234940035343009,"sensor_478, sensor_206, sensor_342","sensor_032, sensor_104, sensor_248, sensor_060, sensor_520","The record was assigned to Engineering Review with a calibrated failure probability of 3.89%. The strongest model contributions increasing risk were sensor_478, sensor_206, sensor_342. Contributions reducing predicted risk were sensor_032, sensor_104, sensor_248. The internal prediction-confidence score was 36.86%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000436,0,Pass,High Risk,0.0825632478349338,0.2955147580266539,0.704485241973346,0.0039904229848363,0.17186865782992006,0.2483924673537296,"sensor_060, sensor_426, sensor_064, sensor_034, sensor_153","sensor_520, sensor_104, sensor_248, sensor_578, sensor_281","The record was assigned to High Risk with a calibrated failure probability of 8.26%. The strongest model contributions increasing risk were sensor_060, sensor_426, sensor_064. Contributions reducing predicted risk were sensor_520, sensor_104, sensor_248. The internal prediction-confidence score was 29.55%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000821,0,Pass,Low Risk,0.025142566193286,0.3904849003786423,0.6095150996213576,0.5953711093375897,0.11458106774931415,0.31953344870169514,sensor_511,"sensor_034, sensor_104, sensor_029, sensor_201, sensor_424","The record was assigned to Low Risk with a calibrated failure probability of 2.51%. The strongest model contributions increasing risk were sensor_511. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_029. The internal prediction-confidence score was 39.05%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000612,0,Pass,Engineering Review,0.0391131357234496,0.3010219408382714,0.6989780591617286,0.6584197924980048,0.15297677825738745,0.3141910639716731,"sensor_478, sensor_520, sensor_342, sensor_153","sensor_034, sensor_060, sensor_104, sensor_564, sensor_022","The record was assigned to Engineering Review with a calibrated failure probability of 3.91%. The strongest model contributions increasing risk were sensor_478, sensor_520, sensor_342. Contributions reducing predicted risk were sensor_034, sensor_060, sensor_104. The internal prediction-confidence score was 30.10%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000777,0,Pass,Engineering Review,0.039724556364075,0.3745308132366495,0.6254691867633505,0.4477254588986432,0.13230841404511012,0.2919036521403482,"sensor_424, sensor_563, sensor_064","sensor_104, sensor_060, sensor_201, sensor_389, sensor_308","The record was assigned to Engineering Review with a calibrated failure probability of 3.97%. The strongest model contributions increasing risk were sensor_424, sensor_563, sensor_064. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_201. The internal prediction-confidence score was 37.45%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000220,0,Pass,High Risk,0.117946603156967,0.3170906565417032,0.6829093434582967,0.888268156424581,0.20223003048496943,0.2332300304849694,"sensor_104, sensor_103","sensor_201, sensor_478, sensor_511, sensor_182, sensor_317","The record was assigned to High Risk with a calibrated failure probability of 11.79%. The strongest model contributions increasing risk were sensor_104, sensor_103. Contributions reducing predicted risk were sensor_201, sensor_478, sensor_511. The internal prediction-confidence score was 31.71%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000097,1,Fail,Insufficient Evidence,0.1492766461690038,0.1563115601873055,0.8436884398126945,0.9848363926576216,0.23073484097503716,0.22966341240360863,"sensor_104, sensor_060, sensor_478, sensor_511, sensor_206","sensor_282, sensor_444","The record was assigned to Insufficient Evidence with a calibrated failure probability of 14.93%. The strongest model contributions increasing risk were sensor_104, sensor_060, sensor_478. Contributions reducing predicted risk were sensor_282, sensor_444. The internal prediction-confidence score was 15.63%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001214,0,Pass,Engineering Review,0.0495783764278274,0.4197634341444201,0.5802365658555799,0.2394253790901835,0.15735647639533712,0.2931898097286705,"sensor_104, sensor_511, sensor_268","sensor_034, sensor_214, sensor_029, sensor_352, sensor_060","The record was assigned to Engineering Review with a calibrated failure probability of 4.96%. The strongest model contributions increasing risk were sensor_104, sensor_511, sensor_268. Contributions reducing predicted risk were sensor_034, sensor_214, sensor_029. The internal prediction-confidence score was 41.98%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001213,0,Pass,Low Risk,0.0329788067638946,0.4378155258859912,0.5621844741140087,0.0845969672785315,0.1276195155756646,0.30626237271852175,"sensor_133, sensor_181, sensor_406","sensor_034, sensor_104, sensor_478, sensor_060, sensor_206","The record was assigned to Low Risk with a calibrated failure probability of 3.30%. The strongest model contributions increasing risk were sensor_133, sensor_181, sensor_406. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_478. The internal prediction-confidence score was 43.78%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000024,1,Fail,Insufficient Evidence,0.1822904497207002,0.1423588167949389,0.857641183205061,0.9864325618515564,0.23085290009103981,0.20118623342437314,"sensor_060, sensor_386, sensor_153, sensor_520, sensor_432","sensor_104, sensor_470, sensor_478, sensor_015","The record was assigned to Insufficient Evidence with a calibrated failure probability of 18.23%. The strongest model contributions increasing risk were sensor_060, sensor_386, sensor_153. Contributions reducing predicted risk were sensor_104, sensor_470, sensor_478. The internal prediction-confidence score was 14.24%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000337,1,Fail,High Risk,0.1620322241434946,0.1859828926408584,0.8140171073591416,0.4772545889864326,0.21487059792118035,0.2022277407783232,"sensor_065, sensor_064, sensor_066, sensor_060, sensor_104","sensor_126, sensor_206, sensor_310, sensor_342","The record was assigned to High Risk with a calibrated failure probability of 16.20%. The strongest model contributions increasing risk were sensor_065, sensor_064, sensor_066. Contributions reducing predicted risk were sensor_126, sensor_206, sensor_310. The internal prediction-confidence score was 18.60%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001306,0,Pass,High Risk,0.0919695668780327,0.3787097422509115,0.6212902577490884,0.1859537110933758,0.1821590617256611,0.2452781093447087,"sensor_125, sensor_424, sensor_015, sensor_133","sensor_060, sensor_470, sensor_198, sensor_478, sensor_548","The record was assigned to High Risk with a calibrated failure probability of 9.20%. The strongest model contributions increasing risk were sensor_125, sensor_424, sensor_015. Contributions reducing predicted risk were sensor_060, sensor_470, sensor_198. The internal prediction-confidence score was 37.87%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000915,1,Fail,Engineering Review,0.0729517403904716,0.2911180696371755,0.7088819303628244,0.0247406225059856,0.165540866083075,0.25706467560688456,"sensor_060, sensor_153, sensor_015","sensor_104, sensor_389, sensor_511, sensor_253, sensor_206","The record was assigned to Engineering Review with a calibrated failure probability of 7.30%. The strongest model contributions increasing risk were sensor_060, sensor_153, sensor_015. Contributions reducing predicted risk were sensor_104, sensor_389, sensor_511. The internal prediction-confidence score was 29.11%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001383,0,Pass,Engineering Review,0.0497181298183147,0.4206112565537563,0.5793887434462437,0.3766959297685555,0.151718304631277,0.2872421141550866,"sensor_453, sensor_317, sensor_489","sensor_034, sensor_104, sensor_029, sensor_060, sensor_432","The record was assigned to Engineering Review with a calibrated failure probability of 4.97%. The strongest model contributions increasing risk were sensor_453, sensor_317, sensor_489. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_029. The internal prediction-confidence score was 42.06%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001335,0,Pass,High Risk,0.095739907530341,0.3300711756792876,0.6699288243207124,0.7517956903431764,0.16492013343905212,0.22296775248667117,"sensor_082, sensor_056, sensor_103, sensor_181","sensor_104, sensor_060, sensor_478, sensor_206, sensor_424","The record was assigned to High Risk with a calibrated failure probability of 9.57%. The strongest model contributions increasing risk were sensor_082, sensor_056, sensor_103. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_478. The internal prediction-confidence score was 33.01%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000516,0,Pass,High Risk,0.0958298481546696,0.3064157317995983,0.6935842682004016,0.4221867517956903,0.17245720269406561,0.23038577412263705,"sensor_060, sensor_104, sensor_153","sensor_478, sensor_126, sensor_342, sensor_271, sensor_282","The record was assigned to High Risk with a calibrated failure probability of 9.58%. The strongest model contributions increasing risk were sensor_060, sensor_104, sensor_153. Contributions reducing predicted risk were sensor_478, sensor_126, sensor_342. The internal prediction-confidence score was 30.64%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000326,0,Pass,High Risk,0.1758060533040048,0.2995375613006411,0.700462438699359,0.3320031923383879,0.24039002319826175,0.21600907081730936,"sensor_104, sensor_342, sensor_478, sensor_206, sensor_476","sensor_060, sensor_126, sensor_282, sensor_125, sensor_424","The record was assigned to High Risk with a calibrated failure probability of 17.58%. The strongest model contributions increasing risk were sensor_104, sensor_342, sensor_478. Contributions reducing predicted risk were sensor_060, sensor_126, sensor_282. The internal prediction-confidence score was 29.95%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000045,0,Pass,Insufficient Evidence,0.2695770769573562,0.1618960901092023,0.8381039098907976,0.9760574620909817,0.2576813470585474,0.16758610896330933,"sensor_104, sensor_065, sensor_060, sensor_015, sensor_066","sensor_461, sensor_478","The record was assigned to Insufficient Evidence with a calibrated failure probability of 26.96%. The strongest model contributions increasing risk were sensor_104, sensor_065, sensor_060. Contributions reducing predicted risk were sensor_461, sensor_478. The internal prediction-confidence score was 16.19%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000459,0,Pass,Engineering Review,0.0703880901952533,0.3171860517048636,0.6828139482951363,0.3455706304868316,0.1623662308397979,0.2581519451255122,"sensor_104, sensor_520, sensor_034","sensor_131, sensor_060, sensor_317, sensor_411, sensor_578","The record was assigned to Engineering Review with a calibrated failure probability of 7.04%. The strongest model contributions increasing risk were sensor_104, sensor_520, sensor_034. Contributions reducing predicted risk were sensor_131, sensor_060, sensor_317. The internal prediction-confidence score was 31.72%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000847,0,Pass,High Risk,0.0901201075521735,0.3495374753724184,0.6504625246275815,0.2290502793296089,0.17001339489834882,0.23568006156501548,"sensor_015, sensor_406, sensor_432, sensor_268","sensor_104, sensor_511, sensor_020, sensor_060, sensor_342","The record was assigned to High Risk with a calibrated failure probability of 9.01%. The strongest model contributions increasing risk were sensor_015, sensor_406, sensor_432. Contributions reducing predicted risk were sensor_104, sensor_511, sensor_020. The internal prediction-confidence score was 34.95%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001104,0,Pass,Engineering Review,0.0399966311958555,0.3232012705564249,0.6767987294435751,0.3455706304868316,0.1390295700376921,0.29791052241864446,,"sensor_104, sensor_060, sensor_478, sensor_206, sensor_282","The record was assigned to Engineering Review with a calibrated failure probability of 4.00%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_478. The internal prediction-confidence score was 32.32%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001529,0,Pass,Low Risk,0.0107147518487837,0.4278747317833328,0.5721252682166672,0.8723064644852354,0.07617508343598964,0.35303222629313247,,"sensor_214, sensor_104, sensor_131, sensor_126, sensor_317","The record was assigned to Low Risk with a calibrated failure probability of 1.07%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_214, sensor_104, sensor_131. The internal prediction-confidence score was 42.79%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001124,0,Pass,Insufficient Evidence,0.0256633708061988,0.3334313306030296,0.6665686693969703,0.9880287310454908,0.12144552559420005,0.32446933511800957,"sensor_015, sensor_434","sensor_104, sensor_214, sensor_352, sensor_060, sensor_511","The record was assigned to Insufficient Evidence with a calibrated failure probability of 2.57%. The strongest model contributions increasing risk were sensor_015, sensor_434. Contributions reducing predicted risk were sensor_104, sensor_214, sensor_352. The internal prediction-confidence score was 33.34%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001099,0,Pass,Low Risk,0.0144297908565783,0.4665405955140928,0.5334594044859071,0.3806863527533918,0.0994427007867137,0.3530141293581423,sensor_424,"sensor_214, sensor_104, sensor_060, sensor_520, sensor_248","The record was assigned to Low Risk with a calibrated failure probability of 1.44%. The strongest model contributions increasing risk were sensor_424. Contributions reducing predicted risk were sensor_214, sensor_104, sensor_060. The internal prediction-confidence score was 46.65%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001035,0,Pass,Engineering Review,0.0598173219059501,0.4027124627053428,0.5972875372946571,0.4461292897047087,0.16180782167020935,0.27656972643211414,"sensor_153, sensor_082, sensor_288, sensor_214","sensor_104, sensor_060, sensor_130, sensor_511, sensor_389","The record was assigned to Engineering Review with a calibrated failure probability of 5.98%. The strongest model contributions increasing risk were sensor_153, sensor_082, sensor_288. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_130. The internal prediction-confidence score was 40.27%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000398,0,Pass,High Risk,0.081353766436341,0.4028354769189939,0.5971645230810061,0.2561851556264964,0.18283041911070022,0.26116375244403356,"sensor_478, sensor_342, sensor_206, sensor_034","sensor_104, sensor_520, sensor_248, sensor_060, sensor_282","The record was assigned to High Risk with a calibrated failure probability of 8.14%. The strongest model contributions increasing risk were sensor_478, sensor_342, sensor_206. Contributions reducing predicted risk were sensor_104, sensor_520, sensor_248. The internal prediction-confidence score was 40.28%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000706,0,Pass,Engineering Review,0.0393909651156157,0.3370818544214279,0.6629181455785721,0.8347964884277733,0.13808460861705218,0.2985607990932427,"sensor_472, sensor_068","sensor_032, sensor_104, sensor_478, sensor_447, sensor_184","The record was assigned to Engineering Review with a calibrated failure probability of 3.94%. The strongest model contributions increasing risk were sensor_472, sensor_068. Contributions reducing predicted risk were sensor_032, sensor_104, sensor_478. The internal prediction-confidence score was 33.71%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000435,0,Pass,High Risk,0.1117264891273574,0.246770151989995,0.753229848010005,0.0949720670391061,0.19614260830397162,0.2342854654468288,"sensor_104, sensor_082, sensor_426, sensor_153, sensor_034","sensor_032, sensor_478, sensor_206, sensor_342","The record was assigned to High Risk with a calibrated failure probability of 11.17%. The strongest model contributions increasing risk were sensor_104, sensor_082, sensor_426. Contributions reducing predicted risk were sensor_032, sensor_478, sensor_206. The internal prediction-confidence score was 24.68%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001260,0,Pass,Engineering Review,0.045878457633465,0.2919330066343706,0.7080669933656294,0.6376695929768555,0.14914625838022408,0.29343197266593835,"sensor_125, sensor_424, sensor_133","sensor_104, sensor_060, sensor_578, sensor_564, sensor_478","The record was assigned to Engineering Review with a calibrated failure probability of 4.59%. The strongest model contributions increasing risk were sensor_125, sensor_424, sensor_133. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_578. The internal prediction-confidence score was 29.19%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000393,1,Fail,Engineering Review,0.0563079658235813,0.3527807822099051,0.6472192177900948,0.6312849162011173,0.16183805052330233,0.2834809076661595,sensor_060,"sensor_214, sensor_352, sensor_104, sensor_126, sensor_432","The record was assigned to Engineering Review with a calibrated failure probability of 5.63%. The strongest model contributions increasing risk were sensor_060. Contributions reducing predicted risk were sensor_214, sensor_352, sensor_104. The internal prediction-confidence score was 35.28%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000216,0,Pass,High Risk,0.1849699847961197,0.2212822159938733,0.7787177840061267,0.3679169992019154,0.25359011590510483,0.22178059209558104,"sensor_104, sensor_060, sensor_511, sensor_064, sensor_065","sensor_310, sensor_478, sensor_206","The record was assigned to High Risk with a calibrated failure probability of 18.50%. The strongest model contributions increasing risk were sensor_104, sensor_060, sensor_511. Contributions reducing predicted risk were sensor_310, sensor_478, sensor_206. The internal prediction-confidence score was 22.13%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000667,0,Pass,Engineering Review,0.0395349546921264,0.3572446262853,0.6427553737147,0.484437350359138,0.1328716347040241,0.2929668727992622,"sensor_104, sensor_511","sensor_032, sensor_248, sensor_520, sensor_386, sensor_015","The record was assigned to Engineering Review with a calibrated failure probability of 3.95%. The strongest model contributions increasing risk were sensor_104, sensor_511. Contributions reducing predicted risk were sensor_032, sensor_248, sensor_520. The internal prediction-confidence score was 35.72%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001205,0,Pass,High Risk,0.1215678334293939,0.3735110521406313,0.6264889478593687,0.2346368715083799,0.20472671062314968,0.2317029010993401,"sensor_424, sensor_181, sensor_453","sensor_104, sensor_130, sensor_432, sensor_060, sensor_183","The record was assigned to High Risk with a calibrated failure probability of 12.16%. The strongest model contributions increasing risk were sensor_424, sensor_181, sensor_453. Contributions reducing predicted risk were sensor_104, sensor_130, sensor_432. The internal prediction-confidence score was 37.35%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000122,0,Pass,High Risk,0.1958908042345759,0.2756980984333383,0.7243019015666616,0.8627294493216281,0.2529306730910829,0.2126211492815591,"sensor_104, sensor_065, sensor_060, sensor_066, sensor_034","sensor_125, sensor_087, sensor_122","The record was assigned to High Risk with a calibrated failure probability of 19.59%. The strongest model contributions increasing risk were sensor_104, sensor_065, sensor_060. Contributions reducing predicted risk were sensor_125, sensor_087, sensor_122. The internal prediction-confidence score was 27.57%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
