wafer_id,target,status,decision,calibrated_failure_probability,prediction_confidence,combined_uncertainty,rank,feature,feature_value,shap_contribution,absolute_shap_contribution,contribution_direction
WF-000465,0,Pass,High Risk,0.080974732001453,0.3288158320296103,0.6711841679703896,1,sensor_104,-0.0031,0.015252011810924924,0.015252011810924924,Increases failure risk
WF-000465,0,Pass,High Risk,0.080974732001453,0.3288158320296103,0.6711841679703896,2,sensor_511,148.9879,0.011421118652476315,0.011421118652476315,Increases failure risk
WF-000465,0,Pass,High Risk,0.080974732001453,0.3288158320296103,0.6711841679703896,3,sensor_060,-0.3182,-0.008170914590764737,0.008170914590764737,Decreases failure risk
WF-000465,0,Pass,High Risk,0.080974732001453,0.3288158320296103,0.6711841679703896,4,sensor_564,0.8544,-0.0069641130894460244,0.0069641130894460244,Decreases failure risk
WF-000465,0,Pass,High Risk,0.080974732001453,0.3288158320296103,0.6711841679703896,5,sensor_127,2.377,-0.0052621132062897905,0.0052621132062897905,Decreases failure risk
WF-000465,0,Pass,High Risk,0.080974732001453,0.3288158320296103,0.6711841679703896,6,sensor_189,12.28,-0.0051192262003428085,0.0051192262003428085,Decreases failure risk
WF-000465,0,Pass,High Risk,0.080974732001453,0.3288158320296103,0.6711841679703896,7,sensor_308,0.1115,-0.00496043633182318,0.00496043633182318,Decreases failure risk
WF-000465,0,Pass,High Risk,0.080974732001453,0.3288158320296103,0.6711841679703896,8,sensor_282,0.0199,-0.00475963241403305,0.00475963241403305,Decreases failure risk
WF-000465,0,Pass,High Risk,0.080974732001453,0.3288158320296103,0.6711841679703896,9,sensor_103,-0.0912,0.0046664442741450205,0.0046664442741450205,Increases failure risk
WF-000465,0,Pass,High Risk,0.080974732001453,0.3288158320296103,0.6711841679703896,10,sensor_147,0.0757,-0.004498138182781445,0.004498138182781445,Decreases failure risk
WF-000622,0,Pass,Low Risk,0.0223167881014539,0.3571248136412773,0.6428751863587227,1,sensor_060,-2.5727,-0.009269172274247867,0.009269172274247867,Decreases failure risk
WF-000622,0,Pass,Low Risk,0.0223167881014539,0.3571248136412773,0.6428751863587227,2,sensor_520,2.8178,-0.008935725556571692,0.008935725556571692,Decreases failure risk
WF-000622,0,Pass,Low Risk,0.0223167881014539,0.3571248136412773,0.6428751863587227,3,sensor_248,0.0131,-0.008249790163727438,0.008249790163727438,Decreases failure risk
WF-000622,0,Pass,Low Risk,0.0223167881014539,0.3571248136412773,0.6428751863587227,4,sensor_104,-0.0084,0.007816300916670016,0.007816300916670016,Increases failure risk
WF-000622,0,Pass,Low Risk,0.0223167881014539,0.3571248136412773,0.6428751863587227,5,sensor_478,3.1585,-0.006744769472963337,0.006744769472963337,Decreases failure risk
WF-000622,0,Pass,Low Risk,0.0223167881014539,0.3571248136412773,0.6428751863587227,6,sensor_206,4.81,-0.006670215790875863,0.006670215790875863,Decreases failure risk
WF-000622,0,Pass,Low Risk,0.0223167881014539,0.3571248136412773,0.6428751863587227,7,sensor_342,1.5745,-0.005339854966708297,0.005339854966708297,Decreases failure risk
WF-000622,0,Pass,Low Risk,0.0223167881014539,0.3571248136412773,0.6428751863587227,8,sensor_282,0.024,-0.005274262061103887,0.005274262061103887,Decreases failure risk
WF-000622,0,Pass,Low Risk,0.0223167881014539,0.3571248136412773,0.6428751863587227,9,sensor_034,23.1583,0.004883802142831674,0.004883802142831674,Increases failure risk
WF-000622,0,Pass,Low Risk,0.0223167881014539,0.3571248136412773,0.6428751863587227,10,sensor_147,0.0889,-0.004756655670863219,0.004756655670863219,Decreases failure risk
WF-001167,0,Pass,Engineering Review,0.0475184686152613,0.4311559612350712,0.5688440387649287,1,sensor_104,-0.0116,-0.013102391954815757,0.013102391954815757,Decreases failure risk
WF-001167,0,Pass,Engineering Review,0.0475184686152613,0.4311559612350712,0.5688440387649287,2,sensor_520,4.0263,-0.010033596596115824,0.010033596596115824,Decreases failure risk
WF-001167,0,Pass,Engineering Review,0.0475184686152613,0.4311559612350712,0.5688440387649287,3,sensor_248,0.0185,-0.009221635899790437,0.009221635899790437,Decreases failure risk
WF-001167,0,Pass,Engineering Review,0.0475184686152613,0.4311559612350712,0.5688440387649287,4,sensor_424,123.3134,0.007794340150284119,0.007794340150284119,Increases failure risk
WF-001167,0,Pass,Engineering Review,0.0475184686152613,0.4311559612350712,0.5688440387649287,5,sensor_060,-1.9382,-0.007598543553826698,0.007598543553826698,Decreases failure risk
WF-001167,0,Pass,Engineering Review,0.0475184686152613,0.4311559612350712,0.5688440387649287,6,sensor_130,-2.694,-0.007435854310182429,0.007435854310182429,Decreases failure risk
WF-001167,0,Pass,Engineering Review,0.0475184686152613,0.4311559612350712,0.5688440387649287,7,sensor_034,9.3181,0.006803804799059982,0.006803804799059982,Increases failure risk
WF-001167,0,Pass,Engineering Review,0.0475184686152613,0.4311559612350712,0.5688440387649287,8,sensor_064,23.6318,0.006660441589420107,0.006660441589420107,Increases failure risk
WF-001167,0,Pass,Engineering Review,0.0475184686152613,0.4311559612350712,0.5688440387649287,9,sensor_478,4.8264,-0.005882489543568706,0.005882489543568706,Decreases failure risk
WF-001167,0,Pass,Engineering Review,0.0475184686152613,0.4311559612350712,0.5688440387649287,10,sensor_206,6.83,-0.005845076769438364,0.005845076769438364,Decreases failure risk
WF-000630,0,Pass,Low Risk,0.0278699994602215,0.4951076853856093,0.5048923146143907,1,sensor_104,-0.0092,-0.010858890473077146,0.010858890473077146,Decreases failure risk
WF-000630,0,Pass,Low Risk,0.0278699994602215,0.4951076853856093,0.5048923146143907,2,sensor_060,-5.0027,-0.009922091057628193,0.009922091057628193,Decreases failure risk
WF-000630,0,Pass,Low Risk,0.0278699994602215,0.4951076853856093,0.5048923146143907,3,sensor_034,8.5459,-0.00950612165521368,0.00950612165521368,Decreases failure risk
WF-000630,0,Pass,Low Risk,0.0278699994602215,0.4951076853856093,0.5048923146143907,4,sensor_478,2.5089,-0.006331254299339617,0.006331254299339617,Decreases failure risk
WF-000630,0,Pass,Low Risk,0.0278699994602215,0.4951076853856093,0.5048923146143907,5,sensor_282,0.0227,-0.005665406252038495,0.005665406252038495,Decreases failure risk
WF-000630,0,Pass,Low Risk,0.0278699994602215,0.4951076853856093,0.5048923146143907,6,sensor_147,0.0939,-0.005603656930669667,0.005603656930669667,Decreases failure risk
WF-000630,0,Pass,Low Risk,0.0278699994602215,0.4951076853856093,0.5048923146143907,7,sensor_342,1.2691,-0.005357769550188113,0.005357769550188113,Decreases failure risk
WF-000630,0,Pass,Low Risk,0.0278699994602215,0.4951076853856093,0.5048923146143907,8,sensor_206,3.77,-0.004995677646384891,0.004995677646384891,Decreases failure risk
WF-000630,0,Pass,Low Risk,0.0278699994602215,0.4951076853856093,0.5048923146143907,9,sensor_589,0.0114,0.004853412825752091,0.004853412825752091,Increases failure risk
WF-000630,0,Pass,Low Risk,0.0278699994602215,0.4951076853856093,0.5048923146143907,10,sensor_103,0.0777,-0.0047139221094385985,0.0047139221094385985,Decreases failure risk
WF-001442,0,Pass,Low Risk,0.0162653857813916,0.4280218008224004,0.5719781991775996,1,sensor_034,8.2061,-0.016741473698121526,0.016741473698121526,Decreases failure risk
WF-001442,0,Pass,Low Risk,0.0162653857813916,0.4280218008224004,0.5719781991775996,2,sensor_104,-0.0133,-0.016308623441288198,0.016308623441288198,Decreases failure risk
WF-001442,0,Pass,Low Risk,0.0162653857813916,0.4280218008224004,0.5719781991775996,3,sensor_131,0.6567,-0.009989142401403818,0.009989142401403818,Decreases failure risk
WF-001442,0,Pass,Low Risk,0.0162653857813916,0.4280218008224004,0.5719781991775996,4,sensor_060,-4.25,-0.009412965067541178,0.009412965067541178,Decreases failure risk
WF-001442,0,Pass,Low Risk,0.0162653857813916,0.4280218008224004,0.5719781991775996,5,sensor_126,1.465,-0.00797708403437122,0.00797708403437122,Decreases failure risk
WF-001442,0,Pass,Low Risk,0.0162653857813916,0.4280218008224004,0.5719781991775996,6,sensor_029,74.8778,-0.006358172002115851,0.006358172002115851,Decreases failure risk
WF-001442,0,Pass,Low Risk,0.0162653857813916,0.4280218008224004,0.5719781991775996,7,sensor_214,0.0336,-0.0050275530398380675,0.0050275530398380675,Decreases failure risk
WF-001442,0,Pass,Low Risk,0.0162653857813916,0.4280218008224004,0.5719781991775996,8,sensor_418,9.6693,-0.005010691894069682,0.005010691894069682,Decreases failure risk
WF-001442,0,Pass,Low Risk,0.0162653857813916,0.4280218008224004,0.5719781991775996,9,sensor_511,42.2243,-0.004643801919410798,0.004643801919410798,Decreases failure risk
WF-001442,0,Pass,Low Risk,0.0162653857813916,0.4280218008224004,0.5719781991775996,10,sensor_036,64.4522,-0.0044737683522143995,0.0044737683522143995,Decreases failure risk
WF-000109,0,Pass,High Risk,0.1053196950607065,0.2106138718048575,0.7893861281951425,1,sensor_060,27.7155,0.011830237773184774,0.011830237773184774,Increases failure risk
WF-000109,0,Pass,High Risk,0.1053196950607065,0.2106138718048575,0.7893861281951425,2,sensor_104,-0.0075,0.011371225304903998,0.011371225304903998,Increases failure risk
WF-000109,0,Pass,High Risk,0.1053196950607065,0.2106138718048575,0.7893861281951425,3,sensor_206,15.56,0.010339519894019747,0.010339519894019747,Increases failure risk
WF-000109,0,Pass,High Risk,0.1053196950607065,0.2106138718048575,0.7893861281951425,4,sensor_478,10.2301,0.00888138072483853,0.00888138072483853,Increases failure risk
WF-000109,0,Pass,High Risk,0.1053196950607065,0.2106138718048575,0.7893861281951425,5,sensor_564,0.8616,-0.0066429188092282845,0.0066429188092282845,Decreases failure risk
WF-000109,0,Pass,High Risk,0.1053196950607065,0.2106138718048575,0.7893861281951425,6,sensor_342,4.0428,0.006399098275854795,0.006399098275854795,Increases failure risk
WF-000109,0,Pass,High Risk,0.1053196950607065,0.2106138718048575,0.7893861281951425,7,sensor_511,27.8607,-0.006394437540356469,0.006394437540356469,Decreases failure risk
WF-000109,0,Pass,High Risk,0.1053196950607065,0.2106138718048575,0.7893861281951425,8,sensor_122,15.7,-0.005722629418423318,0.005722629418423318,Decreases failure risk
WF-000109,0,Pass,High Risk,0.1053196950607065,0.2106138718048575,0.7893861281951425,9,sensor_125,15.68,-0.005610152979083983,0.005610152979083983,Decreases failure risk
WF-000109,0,Pass,High Risk,0.1053196950607065,0.2106138718048575,0.7893861281951425,10,sensor_485,672.0,-0.004966446463581553,0.004966446463581553,Decreases failure risk
WF-000550,0,Pass,Engineering Review,0.0414907756863708,0.4090702180192636,0.5909297819807364,1,sensor_104,-0.0089,-0.007411606433017814,0.007411606433017814,Decreases failure risk
WF-000550,0,Pass,Engineering Review,0.0414907756863708,0.4090702180192636,0.5909297819807364,2,sensor_520,4.4362,-0.0069714312877725,0.0069714312877725,Decreases failure risk
WF-000550,0,Pass,Engineering Review,0.0414907756863708,0.4090702180192636,0.5909297819807364,3,sensor_248,0.0203,-0.006723399474560167,0.006723399474560167,Decreases failure risk
WF-000550,0,Pass,Engineering Review,0.0414907756863708,0.4090702180192636,0.5909297819807364,4,sensor_126,1.399,-0.006273458315623782,0.006273458315623782,Decreases failure risk
WF-000550,0,Pass,Engineering Review,0.0414907756863708,0.4090702180192636,0.5909297819807364,5,sensor_034,9.754,0.00624480093119285,0.00624480093119285,Increases failure risk
WF-000550,0,Pass,Engineering Review,0.0414907756863708,0.4090702180192636,0.5909297819807364,6,sensor_206,5.07,-0.006145478124245284,0.006145478124245284,Decreases failure risk
WF-000550,0,Pass,Engineering Review,0.0414907756863708,0.4090702180192636,0.5909297819807364,7,sensor_342,1.5393,-0.005847435574308689,0.005847435574308689,Decreases failure risk
WF-000550,0,Pass,Engineering Review,0.0414907756863708,0.4090702180192636,0.5909297819807364,8,sensor_478,3.4708,-0.005493350147076854,0.005493350147076854,Decreases failure risk
WF-000550,0,Pass,Engineering Review,0.0414907756863708,0.4090702180192636,0.5909297819807364,9,sensor_461,16.6688,-0.005099498844657671,0.005099498844657671,Decreases failure risk
WF-000550,0,Pass,Engineering Review,0.0414907756863708,0.4090702180192636,0.5909297819807364,10,sensor_127,2.471,-0.004901086440753423,0.004901086440753423,Decreases failure risk
WF-000027,0,Pass,High Risk,0.1359081637688931,0.2564682474872333,0.7435317525127667,1,sensor_104,-0.0062,0.011820044849683901,0.011820044849683901,Increases failure risk
WF-000027,0,Pass,High Risk,0.1359081637688931,0.2564682474872333,0.7435317525127667,2,sensor_060,-6.9155,-0.008864900202331391,0.008864900202331391,Decreases failure risk
WF-000027,0,Pass,High Risk,0.1359081637688931,0.2564682474872333,0.7435317525127667,3,sensor_206,3.24,-0.007042877597482534,0.007042877597482534,Decreases failure risk
WF-000027,0,Pass,High Risk,0.1359081637688931,0.2564682474872333,0.7435317525127667,4,sensor_065,26.9155,0.006891091077037547,0.006891091077037547,Increases failure risk
WF-000027,0,Pass,High Risk,0.1359081637688931,0.2564682474872333,0.7435317525127667,5,sensor_342,1.0309,-0.006094169401050584,0.006094169401050584,Decreases failure risk
WF-000027,0,Pass,High Risk,0.1359081637688931,0.2564682474872333,0.7435317525127667,6,sensor_478,2.1242,-0.005950695828887061,0.005950695828887061,Decreases failure risk
WF-000027,0,Pass,High Risk,0.1359081637688931,0.2564682474872333,0.7435317525127667,7,sensor_574,0.4222,-0.005732064121956304,0.005732064121956304,Decreases failure risk
WF-000027,0,Pass,High Risk,0.1359081637688931,0.2564682474872333,0.7435317525127667,8,sensor_578,18.2982,-0.005225585961825391,0.005225585961825391,Decreases failure risk
WF-000027,0,Pass,High Risk,0.1359081637688931,0.2564682474872333,0.7435317525127667,9,sensor_034,9.7997,0.005163284731278897,0.005163284731278897,Increases failure risk
WF-000027,0,Pass,High Risk,0.1359081637688931,0.2564682474872333,0.7435317525127667,10,sensor_281,0.0251,-0.004730468841279491,0.004730468841279491,Decreases failure risk
WF-000616,0,Pass,Low Risk,0.0122494254630322,0.4978736563832621,0.5021263436167378,1,sensor_104,-0.01,-0.015257087345373838,0.015257087345373838,Decreases failure risk
WF-000616,0,Pass,Low Risk,0.0122494254630322,0.4978736563832621,0.5021263436167378,2,sensor_032,4.7033,-0.012791627176482174,0.012791627176482174,Decreases failure risk
WF-000616,0,Pass,Low Risk,0.0122494254630322,0.4978736563832621,0.5021263436167378,3,sensor_520,4.5666,-0.00803989098636523,0.00803989098636523,Decreases failure risk
WF-000616,0,Pass,Low Risk,0.0122494254630322,0.4978736563832621,0.5021263436167378,4,sensor_060,1.5445,-0.007224306619374058,0.007224306619374058,Decreases failure risk
WF-000616,0,Pass,Low Risk,0.0122494254630322,0.4978736563832621,0.5021263436167378,5,sensor_511,38.143,-0.007200918972009716,0.007200918972009716,Decreases failure risk
WF-000616,0,Pass,Low Risk,0.0122494254630322,0.4978736563832621,0.5021263436167378,6,sensor_214,0.0324,-0.006520261206220819,0.006520261206220819,Decreases failure risk
WF-000616,0,Pass,Low Risk,0.0122494254630322,0.4978736563832621,0.5021263436167378,7,sensor_352,0.0141,-0.005774884756778444,0.005774884756778444,Decreases failure risk
WF-000616,0,Pass,Low Risk,0.0122494254630322,0.4978736563832621,0.5021263436167378,8,sensor_248,0.0209,-0.005291895479974892,0.005291895479974892,Decreases failure risk
WF-000616,0,Pass,Low Risk,0.0122494254630322,0.4978736563832621,0.5021263436167378,9,sensor_147,0.0871,-0.005136383140639981,0.005136383140639981,Decreases failure risk
WF-000616,0,Pass,Low Risk,0.0122494254630322,0.4978736563832621,0.5021263436167378,10,sensor_282,0.0206,-0.004601652622888615,0.004601652622888615,Decreases failure risk
WF-000873,0,Pass,Low Risk,0.0219285744454393,0.4162618684864302,0.5837381315135698,1,sensor_034,8.3542,-0.0164804019976447,0.0164804019976447,Decreases failure risk
WF-000873,0,Pass,Low Risk,0.0219285744454393,0.4162618684864302,0.5837381315135698,2,sensor_104,-0.0108,-0.01507760386054088,0.01507760386054088,Decreases failure risk
WF-000873,0,Pass,Low Risk,0.0219285744454393,0.4162618684864302,0.5837381315135698,3,sensor_131,0.5952,-0.013883130627882653,0.013883130627882653,Decreases failure risk
WF-000873,0,Pass,Low Risk,0.0219285744454393,0.4162618684864302,0.5837381315135698,4,sensor_214,0.0219,-0.012078818993696134,0.012078818993696134,Decreases failure risk
WF-000873,0,Pass,Low Risk,0.0219285744454393,0.4162618684864302,0.5837381315135698,5,sensor_520,3.2553,-0.010712569239369368,0.010712569239369368,Decreases failure risk
WF-000873,0,Pass,Low Risk,0.0219285744454393,0.4162618684864302,0.5837381315135698,6,sensor_352,0.0093,-0.01059643040040256,0.01059643040040256,Decreases failure risk
WF-000873,0,Pass,Low Risk,0.0219285744454393,0.4162618684864302,0.5837381315135698,7,sensor_248,0.015,-0.009156100514174367,0.009156100514174367,Decreases failure risk
WF-000873,0,Pass,Low Risk,0.0219285744454393,0.4162618684864302,0.5837381315135698,8,sensor_511,91.9861,0.008476410246810335,0.008476410246810335,Increases failure risk
WF-000873,0,Pass,Low Risk,0.0219285744454393,0.4162618684864302,0.5837381315135698,9,sensor_126,1.824,-0.007582821420033865,0.007582821420033865,Decreases failure risk
WF-000873,0,Pass,Low Risk,0.0219285744454393,0.4162618684864302,0.5837381315135698,10,sensor_478,1.6872,-0.006309999575982356,0.006309999575982356,Decreases failure risk
WF-001345,0,Pass,Engineering Review,0.0635084428820361,0.3189611215877698,0.6810388784122302,1,sensor_104,-0.0115,-0.012192915612988475,0.012192915612988475,Decreases failure risk
WF-001345,0,Pass,Engineering Review,0.0635084428820361,0.3189611215877698,0.6810388784122302,2,sensor_317,7.285,-0.0065136523580437596,0.0065136523580437596,Decreases failure risk
WF-001345,0,Pass,Engineering Review,0.0635084428820361,0.3189611215877698,0.6810388784122302,3,sensor_489,59.1402,0.006033733020879749,0.006033733020879749,Increases failure risk
WF-001345,0,Pass,Engineering Review,0.0635084428820361,0.3189611215877698,0.6810388784122302,4,sensor_478,4.1813,-0.006014902049380408,0.006014902049380408,Decreases failure risk
WF-001345,0,Pass,Engineering Review,0.0635084428820361,0.3189611215877698,0.6810388784122302,5,sensor_130,1.655,0.005621372403632187,0.005621372403632187,Increases failure risk
WF-001345,0,Pass,Engineering Review,0.0635084428820361,0.3189611215877698,0.6810388784122302,6,sensor_034,9.0744,0.0055390593189652984,0.0055390593189652984,Increases failure risk
WF-001345,0,Pass,Engineering Review,0.0635084428820361,0.3189611215877698,0.6810388784122302,7,sensor_206,6.26,-0.005296850879965979,0.005296850879965979,Decreases failure risk
WF-001345,0,Pass,Engineering Review,0.0635084428820361,0.3189611215877698,0.6810388784122302,8,sensor_068,1.4663,0.005054852586855866,0.005054852586855866,Increases failure risk
WF-001345,0,Pass,Engineering Review,0.0635084428820361,0.3189611215877698,0.6810388784122302,9,sensor_182,0.956,-0.004681865499538835,0.004681865499538835,Decreases failure risk
WF-001345,0,Pass,Engineering Review,0.0635084428820361,0.3189611215877698,0.6810388784122302,10,sensor_184,15.675,-0.004645331553524472,0.004645331553524472,Decreases failure risk
WF-000018,0,Pass,Engineering Review,0.0713107101820972,0.2402717066243325,0.7597282933756675,1,sensor_104,-0.0066,0.01692046093641126,0.01692046093641126,Increases failure risk
WF-000018,0,Pass,Engineering Review,0.0713107101820972,0.2402717066243325,0.7597282933756675,2,sensor_060,-5.5327,-0.009029977579481471,0.009029977579481471,Decreases failure risk
WF-000018,0,Pass,Engineering Review,0.0713107101820972,0.2402717066243325,0.7597282933756675,3,sensor_511,89.7338,0.00874405974266163,0.00874405974266163,Increases failure risk
WF-000018,0,Pass,Engineering Review,0.0713107101820972,0.2402717066243325,0.7597282933756675,4,sensor_478,4.2575,-0.007188932699755442,0.007188932699755442,Decreases failure risk
WF-000018,0,Pass,Engineering Review,0.0713107101820972,0.2402717066243325,0.7597282933756675,5,sensor_578,22.148,-0.005711828143121075,0.005711828143121075,Decreases failure risk
WF-000018,0,Pass,Engineering Review,0.0713107101820972,0.2402717066243325,0.7597282933756675,6,sensor_201,11.45,-0.00511045644814396,0.00511045644814396,Decreases failure risk
WF-000018,0,Pass,Engineering Review,0.0713107101820972,0.2402717066243325,0.7597282933756675,7,sensor_574,0.4839,-0.004687057155336112,0.004687057155336112,Decreases failure risk
WF-000018,0,Pass,Engineering Review,0.0713107101820972,0.2402717066243325,0.7597282933756675,8,sensor_173,0.2364,-0.004680240114454498,0.004680240114454498,Decreases failure risk
WF-000018,0,Pass,Engineering Review,0.0713107101820972,0.2402717066243325,0.7597282933756675,9,sensor_214,1.2837,0.004214028984833962,0.004214028984833962,Increases failure risk
WF-000018,0,Pass,Engineering Review,0.0713107101820972,0.2402717066243325,0.7597282933756675,10,sensor_308,0.0994,-0.004164184284437536,0.004164184284437536,Decreases failure risk
WF-000766,0,Pass,Engineering Review,0.042064415436513,0.4095986056506893,0.5904013943493107,1,sensor_104,-0.0099,-0.01251369587758407,0.01251369587758407,Decreases failure risk
WF-000766,0,Pass,Engineering Review,0.042064415436513,0.4095986056506893,0.5904013943493107,2,sensor_032,4.6657,-0.01208273763218737,0.01208273763218737,Decreases failure risk
WF-000766,0,Pass,Engineering Review,0.042064415436513,0.4095986056506893,0.5904013943493107,3,sensor_317,8.1605,-0.008801167778470745,0.008801167778470745,Decreases failure risk
WF-000766,0,Pass,Engineering Review,0.042064415436513,0.4095986056506893,0.5904013943493107,4,sensor_060,-0.2418,-0.008640529080925325,0.008640529080925325,Decreases failure risk
WF-000766,0,Pass,Engineering Review,0.042064415436513,0.4095986056506893,0.5904013943493107,5,sensor_181,31.71,-0.006428138259372466,0.006428138259372466,Decreases failure risk
WF-000766,0,Pass,Engineering Review,0.042064415436513,0.4095986056506893,0.5904013943493107,6,sensor_015,13.1792,-0.005806411334270529,0.005806411334270529,Decreases failure risk
WF-000766,0,Pass,Engineering Review,0.042064415436513,0.4095986056506893,0.5904013943493107,7,sensor_489,0.0,0.004829544317736612,0.004829544317736612,Increases failure risk
WF-000766,0,Pass,Engineering Review,0.042064415436513,0.4095986056506893,0.5904013943493107,8,sensor_282,0.0095,0.0046212127101561045,0.0046212127101561045,Increases failure risk
WF-000766,0,Pass,Engineering Review,0.042064415436513,0.4095986056506893,0.5904013943493107,9,sensor_453,8.8378,-0.004494963737065835,0.004494963737065835,Decreases failure risk
WF-000766,0,Pass,Engineering Review,0.042064415436513,0.4095986056506893,0.5904013943493107,10,sensor_447,0.9083,-0.004459899809937851,0.004459899809937851,Decreases failure risk
WF-001232,0,Pass,Engineering Review,0.0492570342250401,0.3077556319867723,0.6922443680132278,1,sensor_034,8.322,-0.019483176394726385,0.019483176394726385,Decreases failure risk
WF-001232,0,Pass,Engineering Review,0.0492570342250401,0.3077556319867723,0.6922443680132278,2,sensor_104,-0.0138,-0.01424471298555919,0.01424471298555919,Decreases failure risk
WF-001232,0,Pass,Engineering Review,0.0492570342250401,0.3077556319867723,0.6922443680132278,3,sensor_511,23.8914,-0.00751983895316616,0.00751983895316616,Decreases failure risk
WF-001232,0,Pass,Engineering Review,0.0492570342250401,0.3077556319867723,0.6922443680132278,4,sensor_126,0.7474,0.006826584358186451,0.006826584358186451,Increases failure risk
WF-001232,0,Pass,Engineering Review,0.0492570342250401,0.3077556319867723,0.6922443680132278,5,sensor_317,8.6759,-0.00621718173056626,0.00621718173056626,Decreases failure risk
WF-001232,0,Pass,Engineering Review,0.0492570342250401,0.3077556319867723,0.6922443680132278,6,sensor_206,10.91,0.005632564086063027,0.005632564086063027,Increases failure risk
WF-001232,0,Pass,Engineering Review,0.0492570342250401,0.3077556319867723,0.6922443680132278,7,sensor_453,6.9501,-0.00562598173993767,0.00562598173993767,Decreases failure risk
WF-001232,0,Pass,Engineering Review,0.0492570342250401,0.3077556319867723,0.6922443680132278,8,sensor_060,0.7736,-0.00526450851556771,0.00526450851556771,Decreases failure risk
WF-001232,0,Pass,Engineering Review,0.0492570342250401,0.3077556319867723,0.6922443680132278,9,sensor_184,17.837,-0.005252708386558911,0.005252708386558911,Decreases failure risk
WF-001232,0,Pass,Engineering Review,0.0492570342250401,0.3077556319867723,0.6922443680132278,10,sensor_181,25.38,-0.005044846843854254,0.005044846843854254,Decreases failure risk
WF-000105,0,Pass,High Risk,0.0903947877565658,0.3076931145399353,0.6923068854600647,1,sensor_104,-0.0056,0.01495775068531486,0.01495775068531486,Increases failure risk
WF-000105,0,Pass,High Risk,0.0903947877565658,0.3076931145399353,0.6923068854600647,2,sensor_060,29.0264,0.013084563678170947,0.013084563678170947,Increases failure risk
WF-000105,0,Pass,High Risk,0.0903947877565658,0.3076931145399353,0.6923068854600647,3,sensor_201,13.2,-0.007065776211402018,0.007065776211402018,Decreases failure risk
WF-000105,0,Pass,High Risk,0.0903947877565658,0.3076931145399353,0.6923068854600647,4,sensor_122,15.7,-0.006088351326832562,0.006088351326832562,Decreases failure risk
WF-000105,0,Pass,High Risk,0.0903947877565658,0.3076931145399353,0.6923068854600647,5,sensor_125,15.68,-0.0057829759356493576,0.0057829759356493576,Decreases failure risk
WF-000105,0,Pass,High Risk,0.0903947877565658,0.3076931145399353,0.6923068854600647,6,sensor_520,13.5649,0.005562069446202061,0.005562069446202061,Increases failure risk
WF-000105,0,Pass,High Risk,0.0903947877565658,0.3076931145399353,0.6923068854600647,7,sensor_034,9.094,0.0049383553726505625,0.0049383553726505625,Increases failure risk
WF-000105,0,Pass,High Risk,0.0903947877565658,0.3076931145399353,0.6923068854600647,8,sensor_181,12.7,0.0048349766932554,0.0048349766932554,Increases failure risk
WF-000105,0,Pass,High Risk,0.0903947877565658,0.3076931145399353,0.6923068854600647,9,sensor_282,0.0175,-0.004723840850422277,0.004723840850422277,Decreases failure risk
WF-000105,0,Pass,High Risk,0.0903947877565658,0.3076931145399353,0.6923068854600647,10,sensor_564,0.8343,-0.004640993671123434,0.004640993671123434,Decreases failure risk
WF-000269,0,Pass,High Risk,0.0862601096438172,0.339689007156837,0.660310992843163,1,sensor_060,14.0382,0.015297787983698232,0.015297787983698232,Increases failure risk
WF-000269,0,Pass,High Risk,0.0862601096438172,0.339689007156837,0.660310992843163,2,sensor_317,7.6137,-0.009032995133224888,0.009032995133224888,Decreases failure risk
WF-000269,0,Pass,High Risk,0.0862601096438172,0.339689007156837,0.660310992843163,3,sensor_342,3.7343,0.00823183422705222,0.00823183422705222,Increases failure risk
WF-000269,0,Pass,High Risk,0.0862601096438172,0.339689007156837,0.660310992843163,4,sensor_478,8.5491,0.00813564205284955,0.00813564205284955,Increases failure risk
WF-000269,0,Pass,High Risk,0.0862601096438172,0.339689007156837,0.660310992843163,5,sensor_104,-0.0084,0.007760373435404788,0.007760373435404788,Increases failure risk
WF-000269,0,Pass,High Risk,0.0862601096438172,0.339689007156837,0.660310992843163,6,sensor_201,11.79,-0.007593577442244054,0.007593577442244054,Decreases failure risk
WF-000269,0,Pass,High Risk,0.0862601096438172,0.339689007156837,0.660310992843163,7,sensor_206,12.84,0.006828660069969571,0.006828660069969571,Increases failure risk
WF-000269,0,Pass,High Risk,0.0862601096438172,0.339689007156837,0.660310992843163,8,sensor_065,25.9618,0.006095197999376147,0.006095197999376147,Increases failure risk
WF-000269,0,Pass,High Risk,0.0862601096438172,0.339689007156837,0.660310992843163,9,sensor_511,30.9524,-0.005492767327222236,0.005492767327222236,Decreases failure risk
WF-000269,0,Pass,High Risk,0.0862601096438172,0.339689007156837,0.660310992843163,10,sensor_480,1.8797,-0.005320587556507654,0.005320587556507654,Decreases failure risk
WF-001059,0,Pass,Low Risk,0.0292397966553082,0.4496399023280233,0.5503600976719767,1,sensor_104,-0.0179,-0.01567762293933974,0.01567762293933974,Decreases failure risk
WF-001059,0,Pass,Low Risk,0.0292397966553082,0.4496399023280233,0.5503600976719767,2,sensor_214,0.0184,-0.012943079585437183,0.012943079585437183,Decreases failure risk
WF-001059,0,Pass,Low Risk,0.0292397966553082,0.4496399023280233,0.5503600976719767,3,sensor_352,0.0083,-0.009194250768255714,0.009194250768255714,Decreases failure risk
