wafer_id,timestamp,target,status,calibrated_failure_probability,probability_interval_lower,probability_interval_upper,probability_interval_width,tree_probability_standard_deviation,fold_probability_standard_deviation,missing_sensor_rate,ood_raw_score,ood_percentile,neighbour_distance,neighbour_distance_percentile,normalized_tree_uncertainty,normalized_fold_uncertainty,ensemble_agreement,fold_stability,completeness_confidence,ood_confidence,neighbour_confidence,data_confidence,decision_margin,prediction_confidence,combined_uncertainty,uncertainty_band,confidence_band,original_decision,uncertainty_adjusted_decision,abstention_reason,requires_human_review,recommended_action,routing_outcome
WF-001371,2008-10-06 17:26:00,0,Pass,0.03525555893327995,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4305340683223494,0.4305340683223494,0.017777777777777778,-0.09066259559202539,0.6831604150039904,23.339929616058676,0.2761372705506784,0.9253783979572497,0.9253783979572497,0.07462160204275026,0.07462160204275026,0.9822222222222222,0.3168395849960096,0.7238627294493216,0.6847484259998227,0.00027778144921733624,0.24650807614084205,0.753491923859158,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000560,2008-08-30 02:50:00,0,Pass,0.0390327591193036,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.43540226228662915,0.43540226228662915,0.008888888888888889,-0.10786092521364232,0.16520351157222665,18.48660178979872,0.017557861133280128,0.9358419637074924,0.9358419637074924,0.0641580362925076,0.0641580362925076,0.9911111111111112,0.8347964884277733,0.9824421388667198,0.9342337501108451,0.004383433825329998,0.3162145600679322,0.6837854399320678,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001132,2008-09-27 14:05:00,0,Pass,0.053517629789024114,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.43996927256989904,0.43996927256989904,0.017777777777777778,-0.08634804317203487,0.7693535514764565,21.84899946381149,0.2154828411811652,0.9456581733186267,0.9456581733186267,0.05434182668137333,0.05434182668137333,0.9822222222222222,0.23064644852354355,0.7845171588188348,0.6697444355768378,0.020127858466330553,0.23383051411775627,0.7661694858822438,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001258,2008-10-02 22:33:00,0,Pass,0.06933519406129218,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.44973328658935935,0.44973328658935935,0.008888888888888889,-0.06227110935357699,0.9584996009577015,44.15902030428848,0.7549880287310455,0.9666446835991448,0.9666446835991448,0.033355316400855206,0.033355316400855206,0.9911111111111112,0.04150039904229852,0.24501197126895446,0.47222257692648756,0.011592180368160657,0.16175102415364073,0.8382489758463593,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000532,2008-08-29 12:37:00,0,Pass,0.03628183095508412,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.43646458581781383,0.43646458581781383,0.02666666666666667,-0.10980554836776502,0.11971268954509177,19.525687153438938,0.06225059856344772,0.9381252934593761,0.9381252934593761,0.06187470654062388,0.06187470654062388,0.9733333333333334,0.8802873104549083,0.9377494014365523,0.9318712423516893,0.0013932945163957757,0.31380145548030924,0.6861985445196908,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000077,2008-08-03 15:27:00,0,Pass,0.0858302071836192,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.46163330042631556,0.46163330042631556,0.008888888888888889,-0.07031539398715747,0.931364724660814,52.96144942200773,0.8284118116520351,0.9922222546913045,0.9922222546913045,0.007777745308695461,0.007777745308695461,0.9911111111111112,0.06863527533918601,0.17158818834796485,0.4633638379001508,0.006337181721325225,0.1442374885480265,0.8557625114519735,High,Low,High Risk,Insufficient Evidence,Low confidence and high uncertainty,True,Repeat measurements and obtain engineering review,Acceptable Routing
WF-001521,2008-10-15 03:24:00,0,Pass,0.05711883085816423,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.44472776432683986,0.44472776432683986,0.017777777777777778,-0.08010673666359297,0.8539505187549881,26.962467619711326,0.3671189146049481,0.9558859480819324,0.9558859480819324,0.04411405191806761,0.04411405191806761,0.9822222222222222,0.14604948124501194,0.632881085395052,0.6022264786734061,0.024042207454526333,0.20853700327513797,0.7914629967248621,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000106,2008-08-05 03:17:00,0,Pass,0.09846712640542356,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4617302732589366,0.4617302732589366,0.017777777777777778,-0.09478033450353351,0.5682362330407024,25.02740554105311,0.3216280925778133,0.9924306855010798,0.9924306855010798,0.007569314498920177,0.007569314498920177,0.9822222222222222,0.43176376695929763,0.6783719074221868,0.7135991841801896,0.020072963484156055,0.2212538227510864,0.7787461772489136,Moderate,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-000801,2008-09-12 06:38:00,0,Pass,0.06114646912243109,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.44900523101815104,0.44900523101815104,0.02666666666666667,-0.059914753953552224,0.9624900239425379,107.23196200628749,0.9489225857940942,0.9650798204496759,0.9650798204496759,0.034920179550324115,0.034920179550324115,0.9733333333333334,0.03750997605746209,0.051077414205905836,0.4152311785049215,0.020492968345183587,0.14684939755593227,0.8531506024440677,High,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000856,2008-09-15 22:45:00,0,Pass,0.03742583593077731,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4394966504858875,0.4394966504858875,0.02666666666666667,-0.10514767660661106,0.25059856344772546,33.010007648931705,0.5418994413407822,0.944642332066746,0.944642332066746,0.05535766793325403,0.05535766793325403,0.9733333333333334,0.7494014365522745,0.45810055865921784,0.7661489757914339,0.002636778185627504,0.260686926828564,0.739313073171436,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000313,2008-08-19 18:12:00,0,Pass,0.1952353916778779,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4567506634508586,0.4567506634508586,0.0,-0.09722199786442265,0.5003990422984836,40.51415442653198,0.713487629688747,0.9817276455195809,0.9817276455195809,0.018272354480419084,0.018272354480419084,1.0,0.49960095770151636,0.286512370311253,0.6464884277733439,0.12525586051943252,0.22278470237414855,0.7772152976258515,Moderate,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-001049,2008-09-24 03:32:00,0,Pass,0.01587709562076851,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.39788134997530844,0.39788134997530844,0.017777777777777778,-0.1012242979746934,0.36951316839584997,35.35315900947573,0.6097366320830008,0.8551955194903345,0.8551955194903345,0.14480448050966555,0.14480448050966555,0.9822222222222222,0.6304868316041501,0.3902633679169992,0.7111251219295912,0.020785765629599447,0.29609786570363333,0.7039021342963667,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-001165,2008-09-28 22:44:00,0,Pass,0.032565246469302526,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4341589916380983,0.4341589916380983,0.017777777777777778,-0.09659390787238487,0.5179569034317638,22.209525040233636,0.2346368715083799,0.933169711066841,0.933169711066841,0.06683028893315901,0.06683028893315901,0.9822222222222222,0.4820430965682362,0.7653631284916201,0.7529447548106766,0.0026464712290189965,0.2630370560407933,0.7369629439592067,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-000635,2008-09-01 19:54:00,1,Fail,0.1275326137210739,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4590689870569448,0.4590689870569448,0.044444444444444446,0.006626280198826495,0.9976057462090981,58016.43284446242,0.9984038308060654,0.9867105882002989,0.9867105882002989,0.013289411799701112,0.013289411799701112,0.9555555555555556,0.002394253790901857,0.0015961691939345712,0.3834592533475215,0.05166588447942817,0.13009683516600629,0.8699031648339937,High,Low,High Risk,Insufficient Evidence,Extreme out-of-distribution evidence,True,Repeat measurements and obtain engineering review,Failure Captured by Abstention
WF-001331,2008-10-05 18:59:00,0,Pass,0.028855460029929714,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4352452907391028,0.4352452907391028,0.008888888888888889,-0.11654656776753536,0.03192338387869114,28.58452286383771,0.4054269752593775,0.9355045732664969,0.9355045732664969,0.06449542673350306,0.06449542673350306,0.9911111111111112,0.9680766161213089,0.5945730247406225,0.8839145162720582,0.006678847793554662,0.3016486667540773,0.6983513332459227,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-001177,2008-09-29 12:25:00,0,Pass,0.03885460004556388,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.44049186804548585,0.44049186804548585,0.008888888888888889,-0.1042626380053866,0.27055067837190744,19.773122153642284,0.08140462889066241,0.9467814260402119,0.9467814260402119,0.05321857395978813,0.05321857395978813,0.9911111111111112,0.7294493216280926,0.9185953711093375,0.8814005497916113,0.004189782658221607,0.2943188480141001,0.7056811519858999,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001462,2008-10-11 14:43:00,0,Pass,0.05043238019928738,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.44775932122776585,0.44775932122776585,0.044444444444444446,-0.07719055454958756,0.8842777334397446,102.72985296489442,0.9473264166001596,0.9624018953081916,0.9624018953081916,0.037598104691808354,0.037598104691808354,0.9555555555555556,0.11572226656025542,0.05267358339984041,0.43589341136827175,0.01677432630357323,0.1539631299365121,0.8460368700634879,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000240,2008-08-17 23:20:00,0,Pass,0.08058138136394433,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.45818384001511175,0.45818384001511175,0.0,-0.09924783941777865,0.4397446129289705,50.346346890397555,0.8116520351157223,0.984808076850338,0.984808076850338,0.015191923149662001,0.015191923149662001,1.0,0.5602553870710295,0.18834796488427774,0.6431763766959298,0.00063193626515689,0.20140326118086657,0.7985967388191334,Moderate,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-001030,2008-09-23 11:14:00,1,Fail,0.06702151729846995,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.45354350139201266,0.45354350139201266,0.008888888888888889,-0.0829242681553109,0.8300079808459697,60.56411096310561,0.8691141260973663,0.9748342572691021,0.9748342572691021,0.02516574273089789,0.02516574273089789,0.9911111111111112,0.16999201915403028,0.13088587390263373,0.4886631196240135,0.014107046414706568,0.16255615135140386,0.8374438486485961,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Failure Routed to Review
WF-000446,2008-08-24 07:14:00,0,Pass,0.0797991844803337,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.45843504683646263,0.45843504683646263,0.0,-0.07633224562910851,0.8914604948124502,97.50154262238001,0.9417398244213887,0.9853480140655355,0.9853480140655355,0.014651985934464484,0.014651985934464484,1.0,0.10853950518754985,0.058260175578611295,0.4525538707102953,0.00021827773876770563,0.1438574951378592,0.8561425048621408,High,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000375,2008-08-21 18:39:00,0,Pass,0.06756681755837698,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4560666124608071,0.4560666124608071,0.035555555555555556,-0.10471184221941793,0.26097366320830007,33.01158949343791,0.5426975259377494,0.9802573646385312,0.9802573646385312,0.019742635361468808,0.019742635361468808,0.9644444444444444,0.7390263367916999,0.45730247406225055,0.7587626141704354,0.013514328740894569,0.24051438301107264,0.7594856169889274,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001297,2008-10-04 18:59:00,0,Pass,0.052578165610048876,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.451171526477729,0.451171526477729,0.008888888888888889,-0.10321874894602484,0.30646448523543496,28.429169879544833,0.4030327214684757,0.9697359979031762,0.9697359979031762,0.030264002096823783,0.030264002096823783,0.9911111111111112,0.693535514764565,0.5969672785315243,0.7884236942449233,0.01910670175005312,0.25603831468923804,0.743961685310762,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000746,2008-09-07 18:49:00,0,Pass,0.0675394702138324,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4503442227139229,0.4503442227139229,0.008888888888888889,-0.09933959777855389,0.43335993615323226,32.17625008838205,0.5171588188347965,0.9679578133461257,0.9679578133461257,0.03204218665387426,0.03204218665387426,0.9911111111111112,0.5666400638467677,0.48284118116520347,0.715478762082114,0.01354405411539955,0.234298439401575,0.765701560598425,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001274,2008-10-03 18:45:00,0,Pass,0.03461639032670046,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.43618934164781054,0.43618934164781054,0.008888888888888889,-0.11044946713815468,0.10694333599361533,32.230621983301035,0.518754988028731,0.9375336910106379,0.9375336910106379,0.06246630898936212,0.06246630898936212,0.9911111111111112,0.8930566640063846,0.481245011971269,0.8293255298394964,0.0004169670361951534,0.28321667395142736,0.7167833260485726,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-000759,2008-09-08 07:14:00,0,Pass,0.036731049711665374,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4337033169276179,0.4337033169276179,0.008888888888888889,-0.10317527733794901,0.31045490822027133,21.214993609239215,0.17238627294493217,0.9321902960458252,0.9321902960458252,0.06780970395417485,0.06780970395417485,0.9911111111111112,0.6895450917797287,0.8276137270550679,0.8446886583311164,0.001881575773549316,0.2909841710401635,0.7090158289598365,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000167,2008-08-09 06:05:00,0,Pass,0.14410942107922922,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.46428302012734923,0.46428302012734923,0.0,-0.10945245735130932,0.1300877893056664,48.369504295284756,0.7972865123703112,0.9979174912646446,0.9979174912646446,0.002082508735355426,0.002082508735355426,1.0,0.8699122106943336,0.20271348762968877,0.7551476456504389,0.0696841533469883,0.23814229650162538,0.7618577034983747,Low,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-001396,2008-10-07 10:51:00,0,Pass,0.05284848641525421,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4460815716161672,0.4460815716161672,0.017777777777777778,-0.10744526027278195,0.1819632881085395,28.577883429461526,0.4046288906624102,0.9587957852184504,0.9587957852184504,0.041204214781549564,0.041204214781549564,0.9822222222222222,0.8180367118914604,0.5953711093375897,0.8280445153852974,0.019400528712232835,0.2739857520522764,0.7260142479477236,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000670,2008-09-02 08:54:00,0,Pass,0.045505535553455746,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4421169369614559,0.4421169369614559,0.008888888888888889,-0.10602268678640825,0.22585794094173983,36.17472012917314,0.6304868316041501,0.9502743056534102,0.9502743056534102,0.0497256943465898,0.0497256943465898,0.9911111111111112,0.7741420590582602,0.3695131683958499,0.759772457213798,0.011419060384191024,0.2569937281123924,0.7430062718876076,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000542,2008-08-29 16:26:00,0,Pass,0.08468114152377154,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.46025751948287064,0.46025751948287064,0.044444444444444446,-0.10368501939662039,0.2944932162809258,37.623636496813354,0.6656025538707103,0.9892651879710189,0.9892651879710189,0.010734812028981078,0.010734812028981078,0.9555555555555556,0.7055067837190743,0.3343974461292897,0.7127489580562206,0.005088197308447341,0.2204920636290729,0.7795079363709271,Moderate,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-001129,2008-09-27 13:14:00,0,Pass,0.01232071354723181,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.39214102910964915,0.39214102910964915,0.008888888888888889,-0.1039528893354596,0.2841181165203512,20.33542959615675,0.1149241819632881,0.8428574275313789,0.8428574275313789,0.15714257246862107,0.15714257246862107,0.9911111111111112,0.7158818834796488,0.8850758180367119,0.8682720581714996,0.024651398318226294,0.3506077420569254,0.6493922579430746,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-001234,2008-10-02 07:35:00,0,Pass,0.08809768849928584,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.45642524745816465,0.45642524745816465,0.013333333333333334,-0.1003481763739808,0.39185953711093374,32.333042307601396,0.5219473264166001,0.9810282050986122,0.9810282050986122,0.018971794901387784,0.018971794901387784,0.9866666666666667,0.6081404628890663,0.47805267358339987,0.7270289970736898,0.008801835325310712,0.22986346161666685,0.7701365383833332,Moderate,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-001330,2008-10-05 18:46:00,1,Fail,0.07549855313160468,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.45800481448012353,0.45800481448012353,0.017777777777777778,-0.10381506804291207,0.2897047086991221,20.699199536224675,0.1420590582601756,0.9844232841592361,0.9844232841592361,0.015576715840763922,0.015576715840763922,0.9822222222222222,0.7102952913008779,0.8579409417398244,0.8559774762791522,0.004892877030864463,0.2660943681507955,0.7339056318492045,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Failure Routed to Review
WF-000844,2008-09-14 20:45:00,0,Pass,0.016920150477781802,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4002048632914523,0.4002048632914523,0.0,-0.10695224980017476,0.19393455706304868,40.94945190291419,0.7214684756584198,0.8601896167948843,0.8601896167948843,0.13981038320511574,0.13981038320511574,1.0,0.8060654429369514,0.27853152434158024,0.7517557861133279,0.019652010350237174,0.30537024814934766,0.6946297518506523,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-000890,2008-09-18 21:12:00,0,Pass,0.050672228674406954,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.44432341154634963,0.44432341154634963,0.0044444444444444444,-0.07522830588505941,0.8994413407821229,34.80835020003204,0.5953711093375897,0.9550168430429801,0.9550168430429801,0.04498315695701993,0.04498315695701993,0.9955555555555555,0.1005586592178771,0.40462889066241026,0.5345749756140818,0.017035031167833642,0.18766848368576053,0.8123315163142395,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000071,2008-08-01 15:10:00,0,Pass,0.07438601445032432,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4546172230489066,0.4546172230489066,0.0,-0.08050396414987843,0.8499600957701516,48.626355428136755,0.7988826815642458,0.9771420858471755,0.9771420858471755,0.022857914152824454,0.022857914152824454,1.0,0.15003990422984836,0.2011173184357542,0.5027932960893855,0.006102158206169204,0.16432516534179448,0.8356748346582055,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000768,2008-09-08 21:53:00,0,Pass,0.05162943018789367,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.44497724914178094,0.44497724914178094,0.008888888888888889,-0.07362727078230108,0.9169992019154031,49.88089201976037,0.8060654429369514,0.9564221840626631,0.9564221840626631,0.043577815937336895,0.043577815937336895,0.9911111111111112,0.08300079808459693,0.19393455706304863,0.47397836303981555,0.018075467595536594,0.16887262781681042,0.8311273721831896,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001545,2008-10-15 23:45:00,0,Pass,0.04012409015771231,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4358246514396146,0.4358246514396146,0.09777777777777778,-0.0859946463049015,0.7797286512370312,21.680610187130746,0.20351157222665603,0.9367498356425225,0.9367498356425225,0.06325016435747755,0.06325016435747755,0.9022222222222223,0.22027134876296883,0.7964884277733439,0.637105967899264,0.005569663214904681,0.22675483024862755,0.7732451697513725,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000802,2008-09-12 06:41:00,0,Pass,0.035620086129221545,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.433662318063836,0.433662318063836,0.05333333333333334,-0.11554606745936491,0.03671189146049481,24.065828127262442,0.2944932162809258,0.932102174185847,0.932102174185847,0.06789782581415305,0.06789782581415305,0.9466666666666667,0.9632881085395052,0.7055067837190743,0.8921942005852621,0.0006740066621973283,0.3051031653726924,0.6948968346273077,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001127,2008-09-27 12:28:00,0,Pass,0.0326274151952742,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.429065866734037,0.429065866734037,0.017777777777777778,-0.11203424189818784,0.07741420590582601,18.616467063719302,0.0223463687150838,0.9222226847776517,0.9222226847776517,0.07777731522234832,0.07777731522234832,0.9822222222222222,0.922585794094174,0.9776536312849162,0.9602073246430789,0.0025788965268758735,0.3312265552442466,0.6687734447557534,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-000806,2008-09-12 07:38:00,0,Pass,0.05903813043564704,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.45195076345303387,0.45195076345303387,0.008888888888888889,-0.09949798374137664,0.4245810055865922,33.00910489065994,0.5411013567438149,0.9714108689921159,0.9714108689921159,0.028589131007884072,0.028589131007884072,0.9911111111111112,0.5754189944134078,0.4588986432561851,0.7125657533031835,0.02278464083081842,0.23291144416991402,0.767088555830086,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000231,2008-08-17 05:21:00,0,Pass,0.18205369111479452,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4646015467801168,0.4646015467801168,0.017777777777777778,-0.11852834244578148,0.019952114924181964,54.15346993202813,0.8363926576217079,0.9986021239228527,0.9986021239228527,0.0013978760771472531,0.0013978760771472531,0.9822222222222222,0.9800478850758181,0.1636073423782921,0.7768074842599982,0.11092792512477667,0.25045026588914693,0.749549734110853,Low,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-001121,2008-09-27 10:10:00,0,Pass,0.020788718288314068,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.40772509480657665,0.40772509480657665,0.008888888888888889,-0.09933785463104516,0.43415802075019955,19.477247716510476,0.060654429369513166,0.876353401042785,0.876353401042785,0.12364659895721497,0.12364659895721497,0.9911111111111112,0.5658419792498004,0.9393455706304868,0.8293255298394963,0.015447045338789059,0.3191203451791354,0.6808796548208647,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-001549,2008-10-16 02:22:00,0,Pass,0.019960676139568985,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4179424816623262,0.4179424816623262,0.09777777777777778,-0.10080985862888014,0.37829209896249,22.29714203583722,0.23942537909018355,0.8983143787575704,0.8983143787575704,0.10168562124242964,0.10168562124242964,0.9022222222222223,0.62170790103751,0.7605746209098164,0.7686303094794715,0.01634709115264241,0.2889682482000741,0.7110317517999258,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-000608,2008-08-31 11:03:00,0,Pass,0.10963120483463767,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4631836753449649,0.4631836753449649,0.035555555555555556,-0.08248625220586753,0.8324022346368715,30.269400112090135,0.4485235434956105,0.9955545890267575,0.9955545890267575,0.00444541097324247,0.00444541097324247,0.9644444444444444,0.16759776536312854,0.5514764565043895,0.5823061097809701,0.032207831341997485,0.181967983670874,0.818032016329126,Moderate,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-000741,2008-09-07 12:04:00,0,Pass,0.014667541327812348,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.39433346068530073,0.39433346068530073,0.008888888888888889,-0.10617213127734337,0.22106943335993615,36.76723298792473,0.6432561851556265,0.8475697812529162,0.8475697812529162,0.15243021874708385,0.15243021874708385,0.9911111111111112,0.7789305666400639,0.35674381484437345,0.7582560964795603,0.022100498556725714,0.314628524038273,0.685371475961727,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-001531,2008-10-15 12:53:00,0,Pass,0.052871061928529216,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.44882803387499937,0.44882803387499937,0.035555555555555556,-0.09266198514970231,0.6209098164405427,22.638842251440934,0.25379090183559455,0.9646989576550281,0.9646989576550281,0.03530104234497189,0.03530104234497189,0.9644444444444444,0.37909018355945734,0.7462090981644054,0.7050116165646892,0.019425067313618708,0.2338328183561841,0.7661671816438159,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001245,2008-10-02 15:10:00,0,Pass,0.05583520206036405,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.44657353669671956,0.44657353669671956,0.008888888888888889,-0.09348585032206769,0.596169193934557,63.13491837980017,0.879489225857941,0.9598532017891447,0.9598532017891447,0.04014679821085532,0.04014679821085532,0.9911111111111112,0.40383080606544297,0.12051077414205902,0.5679129201028643,0.022646958761265264,0.19585165886101952,0.8041483411389805,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001556,2008-10-16 04:50:00,0,Pass,0.027499435374000937,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4236957341552525,0.4236957341552525,0.11555555555555555,-0.08473049105608144,0.8004788507581804,46.03568322360502,0.7741420590582602,0.9106802656099009,0.9106802656099009,0.0893197343900991,0.0893197343900991,0.8844444444444445,0.19952114924181963,0.22585794094173983,0.48007466524784964,0.008152787636955507,0.19437117163445272,0.8056288283655473,Moderate,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-000125,2008-08-05 21:22:00,0,Pass,0.07942585534482573,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4593784145073975,0.4593784145073975,0.008888888888888889,-0.08993986027176559,0.6967278531524341,35.25891143657662,0.6081404628890662,0.9873756632767027,0.9873756632767027,0.012624336723297325,0.012624336723297325,0.9911111111111112,0.30327214684756587,0.3918595371109338,0.6005545801188259,0.0006240702773633269,0.1872033697750658,0.8127966302249342,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000379,2008-08-21 19:46:00,0,Pass,0.06083092991570939,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4503235250588486,0.4503235250588486,0.02666666666666667,-0.07932809034090121,0.8587390263367917,32.47950627863152,0.5259377494014366,0.9679133263605343,0.9679133263605343,0.03208667363946571,0.03208667363946571,0.9733333333333334,0.14126097366320833,0.47406225059856344,0.5572902367650971,0.02083594574379413,0.18796013339280443,0.8120398666071955,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
