sensor,missing_rate,outlier_rate,relative_variability,stability_score,completeness_score,outlier_score,sensor_reliability_score
sensor_388,0.0,0.01675977653631285,13.171593637093185,0.070563694218734,1.0,0.9832402234636871,0.7634509794206052
sensor_250,0.0,0.01675977653631285,13.259345556156292,0.07012944570715328,1.0,0.9832402234636871,0.76334241729271
sensor_223,0.0,0.08379888268156424,6.360718662300356,0.1358562996194562,1.0,0.9162011173184358,0.7630143542344731
sensor_495,0.0,0.08619313647246608,6.8948303731700555,0.1266651660304722,1.0,0.9138068635275339,0.7601180073895015
sensor_361,0.0,0.10375099760574621,6.776684533979935,0.12858950310129427,1.0,0.8962490023942538,0.756209626373887
sensor_343,0.0031923383878691143,0.0008006405124099279,35.34020706555279,0.027517729830106252,0.9968076616121309,0.9991993594875901,0.7550831031354894
sensor_207,0.0031923383878691143,0.0008006405124099279,35.34097338976577,0.0275171495621418,0.9968076616121309,0.9991993594875901,0.7550829580684983
sensor_075,0.0031923383878691143,0.0008006405124099279,35.34108888375247,0.027517062111121395,0.9968076616121309,0.9991993594875901,0.7550829362057433
sensor_348,0.0031923383878691143,0.0008006405124099279,35.341162371497454,0.027517006467143296,0.9968076616121309,0.9991993594875901,0.7550829222947487
sensor_210,0.0031923383878691143,0.0008006405124099279,35.34118452943397,0.027516989689482074,0.9968076616121309,0.9991993594875901,0.7550829181003335
sensor_479,0.0031923383878691143,0.0008006405124099279,35.34119188708715,0.02751698411838063,0.9968076616121309,0.9991993594875901,0.755082916707558
sensor_005,0.010375099760574621,0.028225806451612902,14.274015795315467,0.06547066687640192,0.9896249002394254,0.9717741935483871,0.75412366522591
sensor_276,0.010375099760574621,0.03225806451612903,24.385760354476425,0.03939216261543507,0.9896249002394254,0.967741935483871,0.7465959746445392
sensor_141,0.010375099760574621,0.03306451612903226,24.395431351595256,0.03937716143329786,0.9896249002394254,0.9669354838709677,0.7463906114457791
sensor_390,0.0,0.11811652035115722,9.040592788653626,0.09959571322622009,1.0,0.8818834796488428,0.7453697982187657
sensor_068,0.0031923383878691143,0.07125700560448359,16.64837740271476,0.05666243287874018,0.9968076616121309,0.9287429943955164,0.7447551876246296
sensor_205,0.0031923383878691143,0.07526020816653323,15.70253441627367,0.059871153387696455,0.9968076616121309,0.9247397918334668,0.7445565671113563
sensor_252,0.0,0.12609736632083002,8.959238913499105,0.100409279131216,1.0,0.87390263367917,0.7435779782025964
sensor_524,0.0,0.12450119712689545,9.3239864542518,0.09686180860767818,1.0,0.8754988028731046,0.7430901528701956
sensor_153,0.0023942537909018356,0.0744,19.343007561810534,0.049156939895026994,0.9976057462090981,0.9256,0.7424921080783059
sensor_341,0.0031923383878691143,0.08406725380304243,15.96290613914676,0.0589521625479147,0.9968076616121309,0.9159327461969575,0.7421250579922835
sensor_288,0.0023942537909018356,0.076,19.840361220639956,0.04798381320807512,0.9976057462090981,0.924,0.7417988264065678
sensor_074,0.49082202713487627,0.032915360501567396,0.0411984400473855,0.9604317117056855,0.5091779728651238,0.9670846394984326,0.7364680742335914
sensor_113,0.4533120510774142,0.052554744525547446,0.1128045078027545,0.8986304359734414,0.5466879489225858,0.9474452554744526,0.7348628973232663
sensor_073,0.49082202713487627,0.02664576802507837,0.13047850403923783,0.8845811719789154,0.5091779728651238,0.9733542319749217,0.7190728374210211
sensor_386,0.4533120510774142,0.11094890510948906,1.259462114542182,0.4425832119794682,0.5466879489225858,0.8890510948905109,0.6062525511787876
sensor_248,0.4533120510774142,0.1343065693430657,1.234994425134286,0.4474284091066208,0.5466879489225858,0.8656934306569343,0.6016244344021817
sensor_520,0.4533120510774142,0.1343065693430657,1.3458009017787274,0.4262936378111799,0.5466879489225858,0.8656934306569343,0.5963407415783215
sensor_346,0.49082202713487627,0.054858934169279,2.283347179606028,0.30456724351641395,0.5091779728651238,0.945141065830721,0.5670160637693455
sensor_347,0.49082202713487627,0.08934169278996865,3.013349432340748,0.24916843570652145,0.5091779728651238,0.9106583072100314,0.5445456721617001
