wafer_id,target,status,anomaly_score,dataset_split
WF-000734,0,Pass,0.15923915392787452,development
WF-001453,0,Pass,0.2580477284077972,development
WF-000580,0,Pass,0.23781599830755462,development
WF-001502,0,Pass,0.4203311877380442,development
WF-000637,0,Pass,0.13596128549595995,development
WF-001164,0,Pass,0.19482922276580192,development
WF-000526,0,Pass,0.15462312312796903,development
WF-001137,0,Pass,0.36695129964101986,development
WF-000831,0,Pass,0.14948774057683184,development
WF-000719,0,Pass,0.0834979409936751,development
WF-001524,0,Pass,0.4082551262215619,development
WF-000615,0,Pass,0.14225643691308132,development
WF-001503,0,Pass,0.21951442620813766,development
WF-001270,0,Pass,0.13625944198759002,development
WF-000029,0,Pass,0.288153363548834,development
WF-001254,0,Pass,0.1556763315992965,development
WF-000420,0,Pass,0.26189324174119444,development
WF-000800,0,Pass,0.20617091358980894,development
WF-001418,0,Pass,0.34662335438238423,development
WF-000832,1,Fail,0.1452243547614694,development
WF-001516,0,Pass,0.2811018911020822,development
WF-001466,0,Pass,0.1904507102758299,development
WF-000058,1,Fail,0.9076725126973054,development
WF-001323,0,Pass,0.14502598233571942,development
WF-000887,0,Pass,0.13289393332829436,development
WF-000737,0,Pass,0.23169206007223297,development
WF-000656,0,Pass,0.1764668401775666,development
WF-000771,0,Pass,0.24557556581680434,development
WF-000899,0,Pass,0.19489344083734747,development
WF-000397,0,Pass,0.3440750921939616,development
WF-000138,0,Pass,0.17577590113534347,development
WF-001055,0,Pass,0.2891006320102767,development
WF-000698,0,Pass,0.14424503516288648,development
WF-001439,1,Fail,0.22517840922796722,development
WF-000503,0,Pass,0.245127144039934,development
WF-001520,1,Fail,0.4650873859136256,development
WF-001175,0,Pass,0.34138987106418545,development
WF-000247,0,Pass,0.2879243949917404,test
WF-001316,0,Pass,0.1790645478734394,test
WF-000445,0,Pass,0.29783046713534717,test
WF-000297,0,Pass,0.2170206971973513,test
WF-001296,0,Pass,0.2268609259691759,test
WF-001240,0,Pass,0.1702113629611797,test
WF-001433,0,Pass,0.2643760214951573,test
WF-000974,0,Pass,0.1279307400805526,test
WF-000284,0,Pass,0.1325601862252652,test
WF-000554,0,Pass,0.046359253208139134,test
WF-000727,0,Pass,0.1221238863531374,test
WF-001123,0,Pass,0.23154698698519258,test
WF-001275,0,Pass,0.3008877217015191,test
WF-000338,0,Pass,0.25105427994346885,test
WF-000513,0,Pass,0.14908245692635388,test
WF-000793,0,Pass,0.20303294515906387,test
WF-000644,0,Pass,0.3244225090435338,test
WF-001033,0,Pass,0.18439237678912626,test
WF-001397,0,Pass,0.3273001941717016,test
WF-000960,0,Pass,0.16752261205366978,test
WF-001526,0,Pass,0.37662083823960535,test
WF-001443,0,Pass,0.18673748429638554,test
WF-000265,0,Pass,0.1662410704079399,test
WF-001542,0,Pass,0.22022665658473378,test
WF-001530,0,Pass,0.3424520047275776,test
WF-000799,0,Pass,0.3981813224192571,test
WF-001209,0,Pass,0.29296480427909705,test
WF-001475,0,Pass,0.23322132953635755,test
WF-001494,0,Pass,0.3014292329030918,test
WF-001143,0,Pass,0.2008664894799729,test
WF-000531,0,Pass,0.23009688238972179,test
WF-000117,0,Pass,0.2954787837558639,test
WF-000528,0,Pass,0.2659799077935553,test
WF-001037,0,Pass,0.20799025578425595,test
WF-000835,0,Pass,0.17827952274115832,test
WF-000866,0,Pass,0.10798514052424851,test
WF-000233,0,Pass,0.30515557145457006,test
WF-000155,1,Fail,0.2926548297984315,test
WF-000141,0,Pass,0.17739314313793084,test
WF-001361,0,Pass,0.15255407589103137,test
WF-000904,0,Pass,0.32391996544636587,test
WF-001480,0,Pass,0.22931359905708407,test
WF-001284,0,Pass,0.33767993580441946,test
WF-001499,0,Pass,0.2755860565484273,test
WF-001157,0,Pass,0.20443066473906957,test
WF-001564,0,Pass,0.25184265401387457,test
WF-000955,0,Pass,0.32180015505327597,test
WF-001091,0,Pass,0.12113811718238811,test
WF-001479,0,Pass,0.33408026671363183,test
WF-000391,0,Pass,0.17844652713822065,test
WF-000441,0,Pass,0.38561689341623034,test
WF-000259,0,Pass,0.2247034448111848,test
WF-000256,0,Pass,0.272006859967247,test
WF-000370,0,Pass,0.17389162521146836,test
WF-000787,0,Pass,0.14692186980016633,test
WF-001107,0,Pass,0.29972239506498,test
WF-000063,1,Fail,0.4547396248777367,test
WF-001449,0,Pass,0.21193852129776944,test
WF-000188,0,Pass,0.30311279266044533,test
WF-001028,0,Pass,0.12299852735623877,test
WF-001243,1,Fail,0.2714843764783011,test
WF-000694,0,Pass,0.08590159524400602,test
WF-000142,0,Pass,0.16508597573536857,test
WF-001237,0,Pass,0.20890070453635468,test
WF-000080,0,Pass,0.3316714750942172,test
WF-000196,0,Pass,0.6001247725021915,test
WF-001412,0,Pass,0.2291820320517584,test
WF-000731,0,Pass,0.16226085044316113,test
WF-001398,0,Pass,0.5229314248200585,test
WF-000069,0,Pass,0.31887794964000266,test
WF-000270,0,Pass,0.18344148733809099,test
WF-000307,0,Pass,0.10764548812863305,test
WF-001362,0,Pass,0.28995713308558385,test
WF-000577,1,Fail,0.38866139412009854,test
WF-000947,0,Pass,0.22136670318774346,test
WF-000716,0,Pass,0.2580590891333999,test
WF-001454,0,Pass,0.21107993773790865,test
WF-000605,0,Pass,0.15699474337655725,test
WF-000519,1,Fail,0.32565273740819717,test
WF-001100,0,Pass,0.1835247419770194,test
WF-001541,0,Pass,0.3617263773382203,test
WF-000246,0,Pass,0.17800473093089203,test
WF-000059,1,Fail,0.6166573607717597,test
WF-000751,0,Pass,0.32855257969759055,test
WF-001487,0,Pass,0.2672616679598707,test
WF-001500,0,Pass,0.4023934795563114,test
WF-000032,0,Pass,0.393315135629723,test
WF-000113,0,Pass,0.27202428482410757,test
WF-000327,1,Fail,0.13196687203558816,test
WF-000367,0,Pass,0.2312115159874669,test
WF-001523,0,Pass,0.2170382135183976,test
WF-000690,0,Pass,0.21510574072633198,test
WF-000450,0,Pass,0.17080895861861953,test
WF-001395,0,Pass,0.19185542274751752,test
WF-001367,0,Pass,0.1540839379815613,test
WF-000166,0,Pass,0.2239242482055102,test
WF-000726,0,Pass,0.28123715416432316,test
WF-001434,0,Pass,0.17716636361630034,test
WF-000343,0,Pass,0.17040226518122914,test
WF-000878,0,Pass,0.1398186037929842,test
WF-000707,0,Pass,0.2124186697050615,test
WF-000346,0,Pass,0.32481703234301207,test
WF-000042,0,Pass,0.16650523081632224,test
WF-000818,0,Pass,0.3258127783300541,test
WF-001053,0,Pass,0.23323481952952402,test
WF-000931,0,Pass,0.2258332568307395,test
WF-000477,0,Pass,0.24673823826264651,test
WF-001440,0,Pass,0.26192836863424473,test
WF-000863,0,Pass,0.33998129310742187,test
WF-001006,0,Pass,0.20406722890381782,test
WF-000012,1,Fail,0.3782522362595737,test
WF-000010,0,Pass,0.37299294448692516,test
WF-000314,0,Pass,0.37181238521711885,test
WF-001353,0,Pass,0.11582587515611274,test
WF-001176,0,Pass,0.26755708233115444,test
WF-001130,0,Pass,0.22546459211447908,test
WF-000525,0,Pass,0.2206220279903087,test
WF-001206,0,Pass,0.30242980970559485,test
WF-000177,0,Pass,0.21165720724563153,test
WF-001483,0,Pass,0.48212865827966805,test
WF-001093,0,Pass,0.30683714325516565,test
WF-000564,0,Pass,0.2631398724540566,test
WF-000968,0,Pass,0.21134500190855351,test
WF-001272,0,Pass,0.20457527719972235,test
WF-001473,0,Pass,0.24005641493776736,test
WF-000465,0,Pass,0.22167833417119062,test
WF-000622,0,Pass,0.35547310713458724,test
WF-001167,0,Pass,0.15255798552763122,test
WF-000630,0,Pass,0.16288087949640248,test
WF-001442,0,Pass,0.25744713138515135,test
WF-000109,0,Pass,0.5011497127788302,test
WF-000550,0,Pass,0.0629518568975961,test
WF-000027,0,Pass,0.274989370936167,test
WF-000616,0,Pass,0.10695815021177661,test
WF-000873,0,Pass,0.164626140661335,test
WF-001345,0,Pass,0.22232455640228177,test
WF-000018,0,Pass,0.3112864452772915,test
WF-000766,0,Pass,0.25170078732694284,test
WF-001232,0,Pass,0.22544361047589498,test
WF-000105,0,Pass,0.3292588377302297,test
WF-000269,0,Pass,0.26845708989203704,test
WF-001059,0,Pass,0.161861762859791,test
WF-000049,1,Fail,0.4477277037099142,test
WF-001386,0,Pass,0.29854710521393213,test
WF-001315,0,Pass,0.27269622826057843,test
WF-001032,0,Pass,0.20606473050894122,test
WF-000191,0,Pass,0.25133680909139594,test
WF-001457,0,Pass,0.3932261158515809,test
WF-000990,0,Pass,0.13688467629948217,test
WF-000937,0,Pass,0.3261963669709472,test
WF-001492,0,Pass,0.3845201288724348,test
WF-000709,0,Pass,0.1512581768114199,test
WF-001544,0,Pass,0.26393970916762455,test
WF-000052,0,Pass,0.7158843081070485,test
WF-001355,0,Pass,0.2976222820278338,test
WF-000908,0,Pass,0.09805149236842507,test
WF-000715,0,Pass,0.12420897464169382,test
WF-000629,0,Pass,0.19557806974180947,test
WF-001467,0,Pass,0.34045471535939936,test
WF-000501,0,Pass,0.16738138486543377,test
WF-000461,0,Pass,0.3024355052163877,test
WF-000289,0,Pass,0.20103819083543,test
WF-000321,0,Pass,0.253668841244874,test
WF-001219,0,Pass,0.12249613536564542,test
WF-001283,0,Pass,0.17534681231456553,test
WF-000588,0,Pass,0.188080496350943,test
WF-000176,0,Pass,0.33910504976364353,test
WF-001354,0,Pass,0.33441693728930527,test
WF-000298,0,Pass,0.26439494574337724,test
WF-000234,0,Pass,0.2571520079613631,test
WF-001138,0,Pass,0.2695723985510823,test
WF-000571,0,Pass,0.3196370824634514,test
WF-001096,0,Pass,0.2077202529861014,test
WF-000812,0,Pass,0.1471097982800755,test
WF-001098,0,Pass,0.25696072696385824,test
WF-000534,0,Pass,0.24042587211638106,test
WF-000436,0,Pass,0.03757223499944963,test
WF-000821,0,Pass,0.2671950408779434,test
WF-000612,0,Pass,0.2653561753742899,test
WF-000777,0,Pass,0.20148473919679555,test
WF-000220,0,Pass,0.33950571482643804,test
WF-000097,1,Fail,0.6914048464209995,test
WF-001214,0,Pass,0.11343326394101352,test
WF-001213,0,Pass,0.12770012977754508,test
WF-000024,1,Fail,0.6488883430276146,test
WF-000337,1,Fail,0.22370997407330728,test
WF-001306,0,Pass,0.20548956145059424,test
WF-000915,1,Fail,0.07493016352310172,test
WF-001383,0,Pass,0.20268815059129205,test
WF-001335,0,Pass,0.2701750896632423,test
WF-000516,0,Pass,0.1742668637989658,test
WF-000326,0,Pass,0.15026472121622972,test
WF-000045,0,Pass,0.5879702416206095,test
WF-000459,0,Pass,0.2488851925809244,test
WF-000847,0,Pass,0.19842057408190772,test
WF-001104,0,Pass,0.14396214237842306,test
WF-001529,0,Pass,0.3416070267985901,test
WF-001124,0,Pass,0.6026689901362667,test
WF-001099,0,Pass,0.23067922822381848,test
WF-001035,0,Pass,0.25273603929073185,test
WF-000398,0,Pass,0.15481612371598785,test
WF-000706,0,Pass,0.34711784144504637,test
WF-000435,0,Pass,0.13421659191470764,test
WF-001260,0,Pass,0.3237394944805969,test
WF-000393,1,Fail,0.25767637810871363,test
WF-000216,0,Pass,0.2234827049943644,test
WF-000667,0,Pass,0.2094472636311882,test
WF-001205,0,Pass,0.20052270279087556,test
WF-000122,0,Pass,0.33773067714861105,test
WF-000954,0,Pass,0.26788652288620873,test
WF-000154,0,Pass,0.30372752841743567,test
WF-001447,0,Pass,0.457426572296584,test
WF-000767,0,Pass,0.2058085533149113,test
WF-000456,0,Pass,0.25923175395905607,test
WF-001250,0,Pass,0.213421409624124,test
WF-001117,0,Pass,0.2045594015446911,test
WF-000384,0,Pass,0.2970720165869314,test
WF-001034,0,Pass,0.42864206463401583,test
WF-000171,0,Pass,0.27736333736690033,test
WF-001368,0,Pass,0.24556726380876936,test
WF-000888,0,Pass,0.2082316797282959,test
WF-001074,0,Pass,0.1717158975696384,test
WF-001566,0,Pass,0.1871871257382154,test
WF-000217,0,Pass,0.21911966639985825,test
WF-001185,0,Pass,0.11651278363404621,test
WF-000002,0,Pass,0.34315915058632424,test
WF-001151,0,Pass,0.3215377671314341,test
WF-000583,0,Pass,0.24214085342377206,test
WF-001192,0,Pass,0.19202077650200627,test
WF-001399,0,Pass,0.2462110241930566,test
WF-000877,0,Pass,0.30231246458009403,test
WF-000957,0,Pass,0.4908278215868535,test
WF-001376,0,Pass,0.16343107206664387,test
WF-000713,0,Pass,0.1338688284425154,test
WF-000232,1,Fail,0.1225427526912386,test
WF-000570,0,Pass,0.19822579218423914,test
WF-001220,0,Pass,0.12989747785907763,test
WF-000869,0,Pass,0.21045626303205212,test
WF-000770,0,Pass,0.38209598097673353,test
WF-001255,1,Fail,0.32475345825205043,test
WF-000659,0,Pass,0.11240221935722448,test
WF-001190,1,Fail,0.20295318038295881,test
WF-000867,0,Pass,0.30469497535477635,test
WF-001050,0,Pass,0.14800973298839673,test
WF-000940,0,Pass,0.20674051322610454,test
WF-000536,0,Pass,0.09057475096715559,test
WF-000546,0,Pass,0.2794897266661364,test
WF-000628,0,Pass,0.2035144628628489,test
WF-000019,0,Pass,0.24904482556009885,test
WF-000239,1,Fail,0.18999934123146567,test
WF-001352,0,Pass,0.2830819466125499,test
WF-001246,0,Pass,0.35788685146942645,test
WF-001553,0,Pass,0.4640806847848401,test
WF-001432,0,Pass,0.18200695545867132,test
WF-000699,0,Pass,0.34240056711232736,test
WF-000026,0,Pass,0.5807540724407615,test
WF-001378,0,Pass,0.1637531982489959,test
WF-000631,0,Pass,0.20878695764218688,test
WF-001238,0,Pass,0.33330839570245724,test
WF-000443,0,Pass,0.1185919331061609,test
WF-000838,0,Pass,0.24935112016895045,test
WF-000451,0,Pass,0.31459014510976363,test
WF-000755,0,Pass,0.2603670644656234,test
WF-000131,0,Pass,0.4415146428952672,test
WF-000400,0,Pass,0.30556309730958453,test
WF-000150,0,Pass,0.33383205585048137,test
WF-000819,0,Pass,0.25492623538476117,test
WF-000497,0,Pass,0.15691151712076787,test
WF-000749,0,Pass,0.16125390745732626,test
WF-000894,0,Pass,0.26133955153923155,test
WF-000913,0,Pass,0.14397688812734466,test
WF-001163,0,Pass,0.1707701021842508,test
WF-000841,0,Pass,0.1728485209837398,test
WF-000708,0,Pass,0.10836521554699353,test
WF-001135,0,Pass,0.27667373576947113,test
WF-001478,0,Pass,0.30466261321167687,test
WF-000051,1,Fail,0.22982000525172316,test
WF-001346,0,Pass,0.14160585363611009,test
WF-000460,0,Pass,0.1129348078560319,test
WF-001317,0,Pass,0.2660473248006792,test
WF-001422,0,Pass,0.1535424569387086,test
WF-000572,0,Pass,0.29475856380586807,test
WF-000817,0,Pass,0.17582784920139882,test
WF-000796,1,Fail,0.31595339732808103,test
WF-000345,1,Fail,0.26235248852940013,test
WF-001095,0,Pass,0.4359277103190097,test
WF-001391,0,Pass,0.25895195432071716,test
WF-000848,0,Pass,0.130537838858043,test
WF-000462,0,Pass,0.32116152694060074,test
WF-001139,0,Pass,0.21119628833875345,test
WF-001005,0,Pass,0.12835235328995526,test
WF-000675,0,Pass,0.17165329284352657,test
WF-001337,0,Pass,0.16596724081410205,test
WF-000332,0,Pass,0.11950017347196715,test
WF-001425,0,Pass,0.22197228336228253,test
WF-001273,0,Pass,0.2133022721111611,test
WF-000521,0,Pass,0.20084510063213493,test
WF-001269,0,Pass,0.26019857034227445,test
WF-000851,0,Pass,0.22226566821121876,test
WF-000229,0,Pass,0.29225629771302897,test
WF-000948,0,Pass,0.3032963755811016,test
WF-000679,0,Pass,0.18407752789809245,test
WF-000933,0,Pass,0.2551961898554785,test
WF-000243,0,Pass,0.13945044192119402,test
WF-000653,0,Pass,0.1748681452169191,test
WF-000235,0,Pass,0.23048646968985395,test
WF-001227,0,Pass,0.19393044743076868,test
WF-000754,0,Pass,0.24276352918928662,test
WF-000714,0,Pass,0.3817264899402477,test
WF-000175,0,Pass,0.3855307359270757,test
WF-001310,0,Pass,0.28353604228038537,test
WF-001334,0,Pass,0.36638576890533664,test
WF-000973,0,Pass,0.16658300908430645,test
WF-001038,0,Pass,0.36560495053568,test
