wafer_id,target,historical_weighted_failure_rate,failed_neighbour_count,failed_neighbour_rate,mean_similarity,maximum_similarity,minimum_similarity,mean_failed_neighbour_similarity,mean_passed_neighbour_similarity
WF-000512,0,0.1211957733916194,1.0,0.1,0.720902679209076,0.8737035774683446,0.5956564679602779,0.8737035774683446,0.7039248016247127
WF-000556,0,0.0,0.0,0.0,0.14044186730057975,0.47021022615722796,0.009461552844883219,0.0,0.14044186730057975
WF-001558,0,0.0,0.0,0.0,0.631810489925823,0.9316093572841118,0.47425745493435184,0.0,0.631810489925823
WF-001007,0,0.036578952387304256,1.0,0.1,0.2532166403235264,0.546680471236783,0.0926239943006742,0.0926239943006742,0.27106026765939883
WF-001023,0,0.0,0.0,0.0,0.6794628508192716,0.7936091958069471,0.5903374101153935,0.0,0.6794628508192716
WF-001134,0,0.0,0.0,0.0,0.5348568320030622,0.6548089164420072,0.41789021367117285,0.0,0.5348568320030622
WF-001078,0,0.0,0.0,0.0,0.26937441954271485,0.8014284099947285,0.09829690598902764,0.0,0.26937441954271485
WF-000467,0,0.1,1.0,0.1,0.0,0.0,0.0,0.0,0.0
WF-000035,0,0.10376529939959167,1.0,0.1,0.5483526518520353,0.6203367395785676,0.4375721435344835,0.568999770959865,0.5460585275067209
WF-000038,0,0.2176688087713103,1.0,0.1,0.3799345359707561,0.8269989785583504,0.24852330731627664,0.8269989785583504,0.330260709016579
WF-000276,0,0.1,1.0,0.1,2.885595430987167e-98,2.885595430987167e-97,0.0,2.885595430987167e-97,0.0
WF-000773,0,0.24449334197072178,2.0,0.2,0.11324700040706595,0.19862782427930628,0.06800891642214306,0.13844068798841622,0.10694857851172837
WF-000789,0,0.015633491034021955,1.0,0.1,0.10900012149026464,0.6168969099034967,0.004280151487798507,0.01704052422025356,0.11921785452026586
WF-001519,0,0.0,0.0,0.0,0.6970908413830763,0.86361587604912,0.5130470441916438,0.0,0.6970908413830763
WF-001548,0,0.0,0.0,0.0,0.5394027085513826,0.7876738951482011,0.4451289900865147,0.0,0.5394027085513826
WF-000223,1,0.07706713217497578,1.0,0.1,0.23349802737448214,0.5643844862109374,0.0599804071195311,0.17995023338265329,0.23944778226246313
WF-000711,0,0.0,0.0,0.0,0.08737146933004794,0.18000292498289183,0.02591706523935322,0.0,0.08737146933004794
WF-001445,0,0.08966779135150889,1.0,0.1,0.24396429498988245,0.5639117665106298,0.1199500679243576,0.21875739500370744,0.24676506165501305
WF-000907,0,0.0,0.0,0.0,0.2958058214343703,0.41622806343163754,0.21472946202455773,0.0,0.2958058214343703
WF-001060,0,0.0,0.0,0.0,0.5410918084830418,0.6926929815513122,0.419800100111889,0.0,0.5410918084830418
WF-001554,0,0.0,0.0,0.0,0.2213007009980577,0.7639301681483999,0.03773953626017398,0.0,0.2213007009980577
WF-001113,0,0.0,0.0,0.0,0.32289128674189105,0.6396218171976616,0.1889629630763048,0.0,0.32289128674189105
WF-001003,0,0.07105946082818085,1.0,0.1,0.34679876633016404,0.4876863841767593,0.24643333351299734,0.24643333351299734,0.357950481087627
WF-000649,0,0.0,0.0,0.0,0.3076000038569729,0.4864440240206132,0.1851286234868669,0.0,0.3076000038569729
WF-000405,0,0.05755663136949572,1.0,0.1,0.21158234131976,0.3236076542575359,0.12177966823636249,0.12177966823636249,0.2215604161068042
WF-000891,0,0.0,0.0,0.0,0.542335409665574,0.6820439245393376,0.40538978788249863,0.0,0.542335409665574
WF-000946,0,0.10397829085269679,1.0,0.1,0.5872185191906101,0.7579875757654791,0.4990385038896859,0.6105797798249116,0.5846228235645766
WF-001263,0,0.12490026311626351,1.0,0.1,0.5846519917640497,0.7302318760277733,0.473778975141349,0.7302318760277733,0.5684764490680805
WF-000620,0,0.07986346747244091,1.0,0.1,0.15417146333946888,0.21668404249390644,0.10061281415481635,0.12312667647590289,0.1576208841020873
WF-000820,0,0.0,0.0,0.0,0.43092183414791607,0.6111955051682049,0.2792615088857306,0.0,0.43092183414791607
WF-001426,0,0.0,0.0,0.0,0.45762119201844537,0.7135319343838045,0.36878302704397625,0.0,0.45762119201844537
WF-001461,0,0.0,0.0,0.0,0.31975605614351255,0.47151518003089893,0.25340558997711327,0.0,0.31975605614351255
WF-001062,0,0.06699351674627202,1.0,0.1,0.4075558507229979,0.5823252500844857,0.2578267375493761,0.273035997104523,0.4225025011250506
WF-001086,0,0.08032061519904254,1.0,0.1,0.6200844073532996,0.8122693957766507,0.48837646922162736,0.4980556107395072,0.6336431625326099
WF-001341,0,0.08145066819685749,1.0,0.1,0.3756202128870091,0.607164967642374,0.3059451732789275,0.3059451732789275,0.38336188395457366
WF-000882,0,0.0,0.0,0.0,0.3671821224989763,0.5989716208646928,0.25632671992060874,0.0,0.3671821224989763
WF-001048,0,0.1072583289495763,1.0,0.1,0.4679922133198975,0.7380991294772794,0.33613495848378955,0.5019606276210585,0.46421794506421293
WF-000533,0,0.08422139549976018,1.0,0.1,0.6099743384702634,0.8787819025695727,0.4442153825489999,0.5137289000500863,0.6206682760725052
WF-000429,0,0.0,0.0,0.0,0.030063874446022744,0.2101945022264808,0.0005711864451518877,0.0,0.030063874446022744
WF-001405,0,0.08382249269431959,1.0,0.1,0.6154911402450362,0.9313035925650254,0.5122594491000817,0.5159200160660797,0.6265545984871425
WF-000658,0,0.0456994159730792,1.0,0.1,0.12686192359720871,0.4848801271914571,0.05154087826985631,0.05797515817613833,0.13451600864399432
WF-000606,1,0.08051333575031781,1.0,0.1,0.5939623779690931,0.8680879875994539,0.47581341602223365,0.47821892360482765,0.606822761787345
WF-001194,0,0.0,0.0,0.0,0.4437249109069695,0.7246744864801856,0.3545744868837413,0.0,0.4437249109069695
WF-000723,0,0.06942341436546454,1.0,0.1,0.3035028920708608,0.7489688278926033,0.16245405836803758,0.21070207037352226,0.31381409448167613
WF-000189,1,0.0,0.0,0.0,0.4530299148841769,0.5750155072652412,0.34706463981426033,0.0,0.4530299148841769
WF-001257,0,0.06392683929892318,1.0,0.1,0.3305145879859474,0.7299053548984495,0.13904971497377633,0.21128752952127466,0.3437620389264666
WF-000654,0,0.0,0.0,0.0,0.6593936864855864,0.8483548522132224,0.560987361898456,0.0,0.6593936864855864
WF-001497,0,0.0,0.0,0.0,0.5764277166529644,0.7733844285442206,0.4506770916928739,0.0,0.5764277166529644
WF-000673,0,0.08254501707492068,1.0,0.1,0.26409084351102086,0.5019174175202401,0.11897952457680547,0.21799383186947419,0.2692127336934149
WF-001286,0,0.0,0.0,0.0,0.035327285973453075,0.23555657305608407,0.00027909813117917226,0.0,0.035327285973453075
WF-001470,0,0.11879267557519442,1.0,0.1,0.2927556794176571,0.43840612847651145,0.1867206913698037,0.34777230447857366,0.2866427210775553
WF-000846,0,0.10613799022583656,1.0,0.1,0.7455783241952327,0.9259128453031682,0.6474318647028269,0.7913418488602921,0.7404934881213373
WF-000252,0,0.15030365069185875,1.0,0.1,0.577408179566059,0.86786557328119,0.48688715100277125,0.86786557328119,0.5451351358199336
WF-000977,0,0.0,0.0,0.0,0.5313076641987399,0.9359735938661665,0.35815106093773214,0.0,0.5313076641987399
WF-000541,0,0.0159714059024285,1.0,0.1,0.17342646083443078,0.594326379587793,0.027463473369730085,0.02769864400208313,0.1896184404824694
WF-001228,1,0.08715370641277521,1.0,0.1,0.6130730360366473,0.8379747460690959,0.5016143060638728,0.5343158739232672,0.6218238318270229
WF-000349,0,0.0,0.0,0.0,0.15985623102431074,0.345360638387574,0.07775607974609883,0.0,0.15985623102431074
WF-000430,0,0.0,0.0,0.0,0.05031807313231364,0.2834024348715445,0.005356110386474373,0.0,0.05031807313231364
WF-000710,1,1.2031907585832918e-12,1.0,0.1,0.00028839062127079216,0.0028839062126950524,7.888440572689678e-25,3.469889303751112e-15,0.00032043402363382794
WF-000742,0,0.0,0.0,0.0,0.3769004034110558,0.7576069227572122,0.1478078274842452,0.0,0.3769004034110558
WF-001102,0,0.0,0.0,0.0,0.6546712440897658,0.8634198102234532,0.5572212463982469,0.0,0.6546712440897658
WF-000178,0,0.0,0.0,0.0,0.3047084260807059,0.5692588394685496,0.18911407244323525,0.0,0.3047084260807059
WF-001417,0,0.0,0.0,0.0,0.5690812506287923,0.7661277447801977,0.43854099524230084,0.0,0.5690812506287923
WF-001504,0,0.1559362756426397,1.0,0.1,0.5880993203300137,0.9170601772023007,0.4337163317320221,0.9170601772023007,0.5515481140108707
WF-000432,0,0.07106341080183831,1.0,0.1,0.23554117487423526,0.5793363996330517,0.1022902356106633,0.16738359270835418,0.24311423955933315
WF-000448,0,0.0,0.0,0.0,0.30367733031057836,0.622023529932416,0.16758227034968248,0.0,0.30367733031057836
WF-000192,0,0.0815917275926562,1.0,0.1,0.41260974434467873,0.8464963061723146,0.2851230306247718,0.3366554186264655,0.42104911386892463
WF-001326,1,0.19787585293842597,2.0,0.2,0.4016450260970018,0.5201059303320357,0.31892297795611,0.39737926058710293,0.40271146747447645
WF-001389,0,0.0,0.0,0.0,0.08017714961851241,0.31666547090639174,0.016572480106589214,0.0,0.08017714961851241
WF-000864,0,0.0,0.0,0.0,0.5767099753707017,0.6848099582813474,0.5106480272440733,0.0,0.5767099753707017
WF-000402,0,0.0,0.0,0.0,0.16207850325875645,0.850029881158536,0.04616803956826735,0.0,0.16207850325875645
WF-000775,0,0.20808992424692987,1.0,0.1,0.14526074177679796,0.3893545973764102,0.03489658218979654,0.3022729675238673,0.12781493891601248
WF-000595,0,0.0,0.0,0.0,0.7154869442337702,0.9134648163348653,0.603851286249006,0.0,0.7154869442337702
WF-000647,0,0.0,0.0,0.0,0.2544648949784723,0.6688941977764338,0.0232137248114074,0.0,0.2544648949784723
WF-000394,0,0.0,0.0,0.0,0.37351785739945165,0.7699758909170514,0.19796816519054453,0.0,0.37351785739945165
WF-000748,0,0.19403383362835497,2.0,0.2,0.4371580971238481,0.5599671363948132,0.35147885951183344,0.42411730743308496,0.440418294546539
WF-000202,0,0.0,0.0,0.0,0.5123036845627329,0.7019102056774471,0.4091099308276529,0.0,0.5123036845627329
WF-000444,0,0.1,1.0,0.1,7.498500109865535e-28,7.49850008644865e-27,8.926256969102632e-247,8.926256969102632e-247,8.331666788739483e-28
WF-000421,0,0.0,0.0,0.0,0.4380749015250093,0.9402086949137367,0.21131531163483214,0.0,0.4380749015250093
WF-000306,0,0.0,0.0,0.0,0.4250464592908165,0.8026687578633316,0.2497472047971876,0.0,0.4250464592908165
WF-001087,0,0.0,0.0,0.0,0.7108522601387558,0.9322723127567019,0.522575467586425,0.0,0.7108522601387558
WF-001186,1,0.0,0.0,0.0,0.3368634973227979,0.7063758089133694,0.14624990538685162,0.0,0.3368634973227979
WF-001560,0,0.09909434480961614,1.0,0.1,0.5299545480012011,0.8839606934639306,0.350805726397556,0.525154987130553,0.5304878325423842
WF-001512,0,0.0,0.0,0.0,0.4241121873002056,0.7515776053734203,0.28942100617645766,0.0,0.4241121873002056
WF-000861,0,0.0,0.0,0.0,0.24703253119968088,0.49596978605903497,0.1350838310584454,0.0,0.24703253119968088
WF-000930,1,0.0,0.0,0.0,0.29356059055304573,0.5879128666519872,0.16906742585130916,0.0,0.29356059055304573
WF-001244,0,0.17768531702029303,1.0,0.1,0.2559576873720555,0.4547992282448473,0.14734542144064294,0.4547992282448473,0.2338641828306342
WF-001347,0,0.0,0.0,0.0,0.24863329166455178,0.518315731854335,0.12492096464377006,0.0,0.24863329166455178
WF-000858,0,0.08454692770358493,1.0,0.1,0.6985359989747264,0.8650952483590292,0.5905907260366767,0.5905907260366767,0.7105299181900652
WF-001097,0,0.060278597757391354,1.0,0.1,0.22510720826503947,0.564568304650168,0.10660379046239139,0.13569146859297637,0.23504229045082425
WF-001364,1,0.08244923025346672,1.0,0.1,0.6049938249517701,0.7788063785525939,0.4988127517537404,0.4988127517537404,0.6167917219737735
WF-001532,0,0.0,0.0,0.0,0.07060788292931378,0.23898106307641273,0.023394820505273015,0.0,0.07060788292931378
WF-001324,0,0.12406202449612475,1.0,0.1,0.1327515968220458,0.3013402025618373,0.03445676836086307,0.1646943185683632,0.12920240551689938
WF-000454,0,0.0,0.0,0.0,0.28547076230365853,0.7887860013535465,0.1543542719297589,0.0,0.28547076230365853
WF-000406,0,0.0657076075881326,1.0,0.1,0.17959891301877962,0.7131480791017153,0.05383208332289545,0.1180101489989313,0.18644210902098501
WF-000312,0,0.0,0.0,0.0,0.3500473813786352,0.6392264492985652,0.17101880139850098,0.0,0.3500473813786352
WF-000830,0,0.29612161696689104,1.0,0.1,0.18328074720996246,0.5515819541700459,0.051631599178173476,0.5427339122271408,0.14334150665249817
WF-000811,0,0.0,0.0,0.0,0.2461452385707778,0.3297293254783864,0.12545528247627283,0.0,0.2461452385707778
WF-000790,0,0.11867929292093475,1.0,0.1,0.38985768549276595,0.639954050685806,0.1956262151999788,0.46268034454073625,0.38176627893188037
WF-000965,0,0.0,0.0,0.0,0.6660397556459804,0.8509741870531721,0.5341084899171293,0.0,0.6660397556459804
WF-001370,0,0.15904417154031258,2.0,0.2,0.5793488544296186,0.9347874028613948,0.3852078002416531,0.46071029292793925,0.6090084948050384
WF-000377,0,0.0,0.0,0.0,0.24993029045167062,0.33651654025586664,0.18386762076977697,0.0,0.24993029045167062
WF-000033,0,0.07800424538311926,1.0,0.1,0.6452718213231767,0.8914404010851718,0.5033394148930537,0.5033394148930537,0.6610420887043015
WF-000951,0,2.934674485653391e-17,1.0,0.1,0.10190473133148292,0.9748872262524071,8.461033792898781e-36,2.9905721500586667e-17,0.11322747925720322
WF-000747,0,0.0,0.0,0.0,0.13005145281400027,0.561171970624069,0.03766412706408729,0.0,0.13005145281400027
WF-000438,0,0.0,0.0,0.0,0.3667547422439395,0.5606153135006245,0.2622892077580666,0.0,0.3667547422439395
WF-000518,0,0.08442425252448711,1.0,0.1,0.3373000747290444,0.7635332746583356,0.18563217209184663,0.2847630668545322,0.3431375200484346
WF-000623,0,0.16872699342635455,1.0,0.1,0.5574447805408725,0.9405598182187547,0.38626806773928746,0.9405598182187547,0.5148764430211078
WF-000087,0,0.0,0.0,0.0,0.009874830191868836,0.08640510756733223,0.00047777732829906906,0.0,0.009874830191868836
WF-000903,0,0.0,0.0,0.0,0.24062806583919624,0.4536054647991205,0.13398321004325078,0.0,0.24062806583919624
WF-000657,0,0.0658131731546249,1.0,0.1,0.745603527912123,0.9329448017142421,0.49070534087179746,0.49070534087179746,0.7739255486943813
WF-000495,0,0.11595471065927107,1.0,0.1,0.4287891946931614,0.7827514932748391,0.23693994911188482,0.49720127004467385,0.42118785298743777
WF-000139,0,0.04844803953813497,1.0,0.1,0.22864833863094142,0.47665920328090383,0.08480615284213039,0.11077563750320725,0.24174530542291187
WF-000980,0,0.06943088988769214,1.0,0.1,0.43511811447566434,0.7184332755329776,0.2708738696430831,0.30210637894300074,0.44989719620151597
WF-000881,0,0.0,0.0,0.0,0.3514010132422402,0.49828105487736457,0.20675855926923442,0.0,0.3514010132422402
WF-000520,0,0.0,0.0,0.0,0.4081662978299866,0.6837792009573527,0.216571745124056,0.0,0.4081662978299866
WF-001321,0,0.0,0.0,0.0,0.0007581926386462783,0.007581926386462783,0.0,0.0,0.0007581926386462783
WF-001427,0,0.09206045427848562,1.0,0.1,0.6686898526207555,0.9553679208653048,0.5522558547866745,0.6155989160368035,0.6745888455745279
WF-000849,0,0.19542230525397714,2.0,0.2,0.49603185570270636,0.6019551174613929,0.41659774957999907,0.48467844360415513,0.4988702087273442
WF-000865,0,0.15485548998829837,1.0,0.1,0.46033907362664817,0.7965055579188963,0.2634157964934234,0.7128603280721396,0.432281156466038
WF-001551,0,0.22594127742597744,2.0,0.2,0.5072331236410262,0.7775048208784502,0.36854417820377217,0.5730244995411111,0.4907852796660048
WF-001120,0,0.09409525471279233,1.0,0.1,0.22057658970901572,0.35732246068426093,0.12487745054206235,0.20755210392348922,0.22202375479629646
WF-001106,0,0.07329693650386095,1.0,0.1,0.6264922661781273,0.8299721978472194,0.4591996385421815,0.4591996385421815,0.6450803359154546
WF-000879,0,0.06698475250655779,1.0,0.1,0.3294906915758769,0.4920178753791357,0.21600750813768196,0.22070852428424678,0.34157759905272467
WF-000701,0,0.09780577557536306,1.0,0.1,0.5546876984501317,0.6949613154550228,0.4310110166857097,0.5425166054902824,0.556040042112337
WF-001002,0,0.0,0.0,0.0,0.6473261784215043,0.894510363267922,0.4540425130597066,0.0,0.6473261784215043
WF-000924,0,0.11046108988108021,1.0,0.1,0.49498038464067307,0.7722908095089416,0.2901724609342498,0.5467607275716504,0.4892270132038978
WF-000207,0,0.16254603542911727,2.0,0.2,0.2615433253009854,0.31004676943665754,0.18684461119887125,0.21256415310311558,0.2737881183504528
WF-000492,0,0.0,0.0,0.0,0.395772257388621,0.6501496507904166,0.283954971020886,0.0,0.395772257388621
WF-000515,0,0.0,0.0,0.0,0.508681002134177,0.8445467367814141,0.3065426256680049,0.0,0.508681002134177
WF-000505,0,0.0,0.0,0.0,0.6038521683165072,0.826908452021964,0.48914772723052785,0.0,0.6038521683165072
WF-000603,0,0.0,0.0,0.0,0.5808917016388672,0.7797203547606018,0.4761015733659511,0.0,0.5808917016388672
WF-000854,0,0.0,0.0,0.0,0.4301200417038338,0.9072912783073823,0.18699520065792674,0.0,0.4301200417038338
WF-001168,0,0.0,0.0,0.0,0.4330523209317819,0.8855712702540182,0.27696318923413715,0.0,0.4330523209317819
WF-000522,0,0.12489602741163572,1.0,0.1,0.5809345912461131,0.7308975626493556,0.47015570742707213,0.7255642263264194,0.5648646317927457
WF-000859,0,0.3391967646569988,2.0,0.2,0.00441030255547988,0.013262862622640986,0.0006547388402348065,0.007479801789886345,0.0036429277468782626
WF-000732,0,0.022100133999713636,1.0,0.1,0.12699297882927268,0.5960326780648193,0.023805937606724153,0.028065618491497232,0.1379849077556922
WF-000204,0,0.0,0.0,0.0,0.021957496428812305,0.11049890554982779,0.0006867043055262973,0.0,0.021957496428812305
WF-001410,0,0.15218418388999588,1.0,0.1,0.588074112940109,0.9021429295419309,0.3876776172063467,0.8949557894462377,0.5539761488838726
WF-000609,0,0.203690719976683,2.0,0.2,0.3884571416750107,0.6392668505188026,0.2725750413152507,0.3956255743393364,0.3866650335089293
WF-000682,0,0.09075551892585731,1.0,0.1,0.4809735444962794,0.9336792923783,0.3388433727323821,0.43651003620368756,0.4859139343065674
WF-001369,0,0.0,0.0,0.0,0.5922829889563934,0.7448301375885084,0.4116062961746799,0.0,0.5922829889563934
WF-000494,0,0.0175817434830492,1.0,0.1,0.007853520223791955,0.023657693092902797,0.0011228642295552543,0.001380785780136493,0.008572712939753672
WF-000953,0,0.09823987514151104,1.0,0.1,0.5092328456377313,0.7111530002342008,0.407138098375296,0.5002697117340709,0.5102287494048047
WF-000123,0,0.0,0.0,0.0,0.4757742454792998,0.6200078519594056,0.37682531838292854,0.0,0.4757742454792998
WF-001072,0,0.0,0.0,0.0,0.37300672347216823,0.6493246956908946,0.2616486205687693,0.0,0.37300672347216823
WF-001221,0,0.0,0.0,0.0,0.52111449740322,0.8809973997981578,0.3137580709808963,0.0,0.52111449740322
WF-000241,1,0.0,0.0,0.0,0.5739186277364545,0.7042731602124899,0.3784293579246461,0.0,0.5739186277364545
WF-000008,0,0.005125107419719534,1.0,0.1,0.035170835573874994,0.20457463829467168,0.0012584674939505609,0.0018025431035740243,0.038878423626130656
WF-000389,0,0.0,0.0,0.0,0.6341933899057752,0.8566613600065611,0.4766485779013371,0.0,0.6341933899057752
WF-000735,0,0.0,0.0,0.0,0.5967067723557256,0.7364825100941561,0.46745778371524443,0.0,0.5967067723557256
WF-000005,0,0.0,0.0,0.0,0.08820747455486071,0.3447446575552274,0.012228254562415143,0.0,0.08820747455486071
WF-000364,0,0.21093406162283362,2.0,0.2,0.5897714789919771,0.7816438767382433,0.3844163041850169,0.6220144674654171,0.5817107318736172
WF-000118,0,0.0,0.0,0.0,0.37315979423591494,0.8278786255000119,0.16770206878813587,0.0,0.37315979423591494
WF-001477,0,0.14855368271766586,2.0,0.2,0.24966539527990173,0.37343268825864084,0.16016514521109373,0.18544356957995578,0.2657208517048882
WF-000739,0,9.301157620407653e-05,1.0,0.1,0.0017167608423621788,0.0082244701741052,1.596786319135444e-06,1.596786319135444e-06,0.0019073346263669614
WF-001281,0,0.30702973430446784,3.0,0.3,0.5042822075895071,0.9038768441310789,0.3765206963394006,0.5160987740355897,0.4992179648269004
WF-001160,0,0.24241700130846508,1.0,0.1,0.3117922977021844,0.7558375384003977,0.1932354351117417,0.7558375384003977,0.2624539376246051
WF-000972,0,0.0,0.0,0.0,0.4765757792234372,0.6264366883220159,0.3298720927630966,0.0,0.4765757792234372
WF-001012,0,0.0,0.0,0.0,0.318727897078221,0.7844007470671682,0.13129414017713423,0.0,0.318727897078221
WF-001019,0,0.10742827030801112,1.0,0.1,0.636120925230002,0.8994285425361715,0.5267668730601412,0.6833737070419078,0.6308706161397901
WF-000600,0,0.08858220315711254,1.0,0.1,0.40383967103913204,0.6521476435887364,0.2423815394455103,0.35773007782889893,0.40896295917360237
WF-000028,0,0.0,0.0,0.0,0.02562299025837862,0.04932750573895481,0.011320187780951167,0.0,0.02562299025837862
WF-000581,0,0.0,0.0,0.0,0.06335673798827761,0.4049319678264524,0.00021681322966812114,0.0,0.06335673798827761
WF-000918,0,0.1354033594606007,1.0,0.1,0.42157368306492043,0.8910180751712118,0.24845599947412206,0.5708249294716877,0.40499021124194634
WF-001230,0,0.0,0.0,0.0,0.4795617630188781,0.6218972160476943,0.3705290136785972,0.0,0.4795617630188781
WF-001128,0,0.0716232214783816,1.0,0.1,0.3612858943733531,0.60768888331309,0.24191431108572517,0.2587645962971785,0.3726771497151502
WF-000085,0,0.07625706549680522,1.0,0.1,0.367568106126112,0.724477814951418,0.2312325751425772,0.28029665143395577,0.3772649344252405
WF-000225,0,0.0,0.0,0.0,0.40902687777469604,0.7619117525856761,0.24999964462459354,0.0,0.40902687777469604
WF-001419,0,0.0,0.0,0.0,0.6042858800369695,0.8142040722967007,0.47880416326512315,0.0,0.6042858800369695
WF-000046,1,0.07532647324223184,2.0,0.2,0.05137686501778519,0.30944265912899915,0.0005717908182835242,0.019350190240159763,0.059383533712191544
WF-001011,0,0.0,0.0,0.0,0.3350387895976511,0.6657938129952009,0.16834995332944233,0.0,0.3350387895976511
WF-001172,0,0.24134530805421545,2.0,0.2,0.38915715618288454,0.9559179706440692,0.14237956250924702,0.46960626870230354,0.36904487805302977
WF-001068,0,0.05786770569812973,1.0,0.1,0.2957067761272576,0.5076636270411385,0.17111872693874877,0.17111872693874877,0.3095498927037586
WF-000304,0,0.06637165100973005,1.0,0.1,0.29625263024147197,0.5623866440084256,0.19662776185101577,0.19662776185101577,0.3073220600626338
WF-001371,0,0.0,0.0,0.0,0.4451079220791147,0.5205426001855887,0.37642754631742936,0.0,0.4451079220791147
WF-000560,0,0.24159857797516457,2.0,0.2,0.5496633859914175,0.7940811051101014,0.3912695621138612,0.6639894621027023,0.5210818669635962
WF-001132,0,0.0,0.0,0.0,0.6129083088134735,0.8213092779119201,0.4320503488659688,0.0,0.6129083088134735
WF-001258,0,0.07945157998716489,2.0,0.2,0.11224615796678068,0.2844819579074424,0.028344700415231298,0.0445906729897481,0.12916002921103883
WF-000532,0,0.06885868831242963,1.0,0.1,0.17712858382195615,0.4490725303710872,0.10532145091800252,0.12196841944618143,0.18325749097482003
WF-000077,0,0.1742913099202693,2.0,0.2,0.43560026241772193,0.6656642798780669,0.3282769904516321,0.37960670169198907,0.4495986525991551
WF-001521,0,0.08029999530968518,1.0,0.1,0.6541304845834504,0.8788851129877286,0.4765220524435215,0.5252667484397316,0.668448677488308
WF-000106,0,0.0,0.0,0.0,0.535026992918344,0.7084029808885717,0.4352172098660146,0.0,0.535026992918344
WF-000801,0,0.11357516322619425,1.0,0.1,0.5680900954080677,0.8913633219537119,0.42405496163021655,0.6452092531315554,0.5595213001054579
WF-000856,0,0.0,0.0,0.0,0.36095923784360173,0.5381479264348827,0.22621670706635238,0.0,0.36095923784360173
WF-000313,0,0.08051511115709485,1.0,0.1,0.46784661815573214,0.7325431721030939,0.24341893624340358,0.3766872246527968,0.4779754396560583
WF-001049,0,0.0,0.0,0.0,0.2942490487830898,0.4773426498308802,0.18379154955682964,0.0,0.2942490487830898
WF-001165,0,0.07970204766838139,1.0,0.1,0.7597439886518542,0.939068724925486,0.605531515992963,0.605531515992963,0.7768787078361754
WF-000635,1,0.0,0.0,0.0,2.7555569221129935e-219,2.7555569221129937e-218,0.0,0.0,2.7555569221129935e-219
WF-001331,0,0.11432728443632566,1.0,0.1,0.4544207697778738,0.7390740163234027,0.32226653566542085,0.5195269260016904,0.447186752419672
WF-001177,0,0.19986813133283032,2.0,0.2,0.3556039194744931,0.5839001557997558,0.215993712066682,0.355369454399986,0.3556625357431198
WF-001462,0,0.0,0.0,0.0,0.10051732463110515,0.24790724516704576,0.04772391749261594,0.0,0.10051732463110515
WF-000240,0,0.0,0.0,0.0,0.6319904625685948,0.8555954741597638,0.46315811918980737,0.0,0.6319904625685948
WF-001030,1,0.0,0.0,0.0,0.0446499661125427,0.37318443482291525,6.938103969698323e-05,0.0,0.0446499661125427
WF-000446,0,0.009226132819626191,1.0,0.1,0.06299535029229772,0.3383237490739995,0.0023145626877009847,0.005812034688156164,0.06934905202609123
WF-000375,0,0.19625438234426398,1.0,0.1,0.16026076940590295,0.31451878313772,0.08002715565960829,0.31451878313772,0.1431209901023677
WF-001297,0,0.18191770251052114,1.0,0.1,0.28344806775996495,0.5156422126793934,0.14527123607247866,0.5156422126793934,0.25764871832447284
WF-000746,0,0.0,0.0,0.0,0.21008539911574395,0.5851431838258471,0.1013266111702824,0.0,0.21008539911574395
WF-001274,0,0.1319598659364035,1.0,0.1,0.41497200983349014,0.8804229645534314,0.18567962966712379,0.5475965078498727,0.40023595449833654
WF-000759,0,0.4345561595896053,4.0,0.4,0.39778058447394915,0.7568429404630903,0.2822031332979417,0.4321450078707698,0.37487096887606874
WF-000167,0,0.0,0.0,0.0,0.04239622093754296,0.3899973355407043,4.4924610989579255e-05,0.0,0.04239622093754296
WF-001396,0,0.0800269727061533,1.0,0.1,0.24088404522556567,0.36434728800655647,0.17089823117070738,0.1927722091261414,0.24622980479216836
WF-000670,0,0.08154621131006691,1.0,0.1,0.18982714753105484,0.6275054201402123,0.07924706338608706,0.15479684684954645,0.19371940316233358
WF-000542,0,0.07398284938455808,1.0,0.1,0.5227714401197423,0.7457980449390395,0.38676120716927426,0.38676120716927426,0.5378836882253499
WF-001129,0,0.20939149265693208,2.0,0.2,0.5171998044826907,0.7679710300988626,0.4106642401305309,0.5414861953125202,0.5111282067752333
WF-001234,0,0.0,0.0,0.0,0.5576136617757451,0.8254076941877607,0.43658479023533714,0.0,0.5576136617757451
WF-001330,1,0.07427044260411914,2.0,0.2,0.12827106989968193,0.45260478662348186,0.01814858504737103,0.0476337456737664,0.14843040095616084
WF-000844,0,0.0,0.0,0.0,0.3463389963275299,0.5478376203062576,0.22270985776717694,0.0,0.3463389963275299
WF-000890,0,0.08267981959955258,1.0,0.1,0.5575585394582196,0.8014142443070668,0.4392094891295528,0.46098839458595614,0.5682885555551378
WF-000071,0,0.07712458515585499,1.0,0.1,0.21437809100917313,0.680527842848312,0.07109485647108073,0.16533821335586604,0.21982696630398502
WF-000768,0,0.08533421096133686,1.0,0.1,0.4221904785741472,0.6197346399518696,0.3401412645412427,0.3602729136451405,0.4290702080107036
WF-001545,0,0.0,0.0,0.0,0.3059945725885987,0.9185018078923738,0.09483473458918834,0.0,0.3059945725885987
WF-000802,0,0.05271540506765928,1.0,0.1,0.1660452371736487,0.7574036551489935,0.04445054355748506,0.08753141937164448,0.17476899470720472
