feature,dtype,non_missing_count,missing_count,missing_rate,unique_count,is_constant,variance,minimum,maximum,mean,median,standard_deviation,missingness_category
sensor_300,float64,1565,2,0.0012763241863433313,626,False,0.017115280696191462,0.0,1.0312,0.06026683706070288,0.04,0.13082538246147596,Low missingness
sensor_026,float64,1565,2,0.0012763241863433313,704,False,0.031541928969954974,0.0,1.3828,1.2038447284345049,1.283,0.17760047570306497,Low missingness
sensor_027,float64,1565,2,0.0012763241863433313,624,False,0.03590837324042555,0.0,2.0528,1.938476805111821,1.9865,0.18949504806307088,Low missingness
sensor_303,float64,1565,2,0.0012763241863433313,569,False,0.03901177806887395,0.1118,5.1549,0.40334230031948887,0.3808,0.1975139946152524,Low missingness
sensor_170,float64,1565,2,0.0012763241863433313,652,False,0.039171382283487086,0.046,1.143,0.40045367412140576,0.412,0.19791761488934503,Low missingness
sensor_301,float64,1565,2,0.0012763241863433313,967,False,0.04802548035925742,0.0,1.8123,0.1183861980830671,0.0828,0.21914716598500064,Low missingness
sensor_165,float64,1565,2,0.0012763241863433313,219,False,0.05882256318688053,0.0,1.817,0.12794249201277955,0.089,0.2425336331045254,Low missingness
sensor_302,float64,1565,2,0.0012763241863433313,1134,False,0.11021184043908877,0.31,5.711,0.9101459424920129,0.8604,0.33198168690319163,Low missingness
sensor_166,float64,1565,2,0.0012763241863433313,404,False,0.16591717837444744,0.0,3.286,0.25202555910543134,0.184,0.4073293242260462,Low missingness
sensor_030,float64,1565,2,0.0012763241863433313,188,False,0.1670309511443583,0.6667,3.5111,2.366197444089457,2.3778,0.4086942024843982,Low missingness
sensor_032,float64,1565,2,0.0012763241863433313,1275,False,0.2865694657314088,2.0698,4.8044,3.673189392971246,3.431,0.5353218337891784,Low missingness
sensor_168,float64,1565,2,0.0012763241863433313,31,False,0.40039396811648686,0.3,16.3,1.2357827476038339,1.2,0.6327669145242084,Low missingness
sensor_167,float64,1565,2,0.0012763241863433313,62,False,1.253853288446925,0.8,21.1,2.78888178913738,2.6,1.1197559057432673,Low missingness
sensor_028,float64,1565,2,0.0012763241863433313,1148,False,1.548156250865831,0.0,7.6588,6.638627987220446,7.2647,1.244249271997308,Low missingness
sensor_546,float64,1565,2,0.0012763241863433313,273,False,1.7306566992676846,4.4294,21.0443,7.611403130990415,7.116,1.3155442597144669,Low missingness
sensor_438,float64,1565,2,0.0012763241863433313,1495,False,2.5962028463559728,1.1568,32.274,4.016785495207667,3.7809,1.6112736720855252,Low missingness
sensor_421,float64,1565,2,0.0012763241863433313,1514,False,9.34948205353656,0.4411,111.4956,1.8212613418530355,1.6451,3.057692275808107,Low missingness
sensor_013,float64,1565,2,0.0012763241863433313,1547,False,10.60984480956244,182.094,272.0451,199.9568092651757,199.5356,3.2572756729454815,Low missingness
sensor_029,float64,1565,2,0.0012763241863433313,869,False,11.979773487086948,59.4,77.9,69.49953233226837,69.1556,3.4611809382184786,Low missingness
sensor_418,float64,1565,2,0.0012763241863433313,1551,False,16.439093333064413,2.1531,39.0376,8.190905495207668,7.3956,4.0545151785465565,Low missingness
sensor_284,float64,1565,2,0.0012763241863433313,1515,False,34.39029371966324,0.505,232.8049,2.8039842811501594,2.658,5.8643238075385336,Low missingness
sensor_441,float64,1565,2,0.0012763241863433313,1557,False,38.06236958575535,1.0973,33.058,11.526616549520767,12.0859,6.169470770313719,Low missingness
sensor_422,float64,1565,2,0.0012763241863433313,1534,False,47.80139408857714,0.7217,273.0952,4.174523514376997,3.9431,6.913855226180046,Low missingness
sensor_149,float64,1565,2,0.0012763241863433313,1551,False,351.21125287804455,1.4208,742.9421,8.471307923322684,7.9173,18.740631069364888,Low missingness
sensor_439,float64,1565,2,0.0012763241863433313,967,False,1163.3591692890323,0.0,851.6129,54.701051884984025,49.0909,34.108051385106016,Low missingness
sensor_435,float64,1565,2,0.0012763241863433313,1537,False,1163.4139257327113,0.0,400.0,14.733945495207667,10.1977,34.10885406654277,Low missingness
sensor_436,float64,1565,2,0.0012763241863433313,1524,False,1181.2823834964029,0.0,400.0,9.37066555910543,4.5511,34.369788819490914,Low missingness
sensor_437,float64,1565,2,0.0012763241863433313,1539,False,1194.2418098497412,0.0,400.0,7.513266325878594,2.7643,34.55780389217089,Low missingness
sensor_431,float64,1565,2,0.0012763241863433313,1551,False,1300.3296922394181,0.0,400.0,18.421600063897763,11.1056,36.06008447354801,Low missingness
sensor_432,float64,1565,2,0.0012763241863433313,1553,False,1324.6256894228723,0.0,400.0,22.358304920127793,16.381,36.39540753203448,Low missingness
sensor_511,float64,1565,2,0.0012763241863433313,1498,False,1420.666932711732,0.0,451.4851,55.76350843450479,46.9861,37.691735602274036,Low missingness
sensor_440,float64,1565,2,0.0012763241863433313,1550,False,1472.7310196313128,14.1206,657.7621,70.64394204472843,65.4378,38.37617776213927,Low missingness
sensor_433,float64,1565,2,0.0012763241863433313,1503,False,15923.591792191692,0.0,994.2857,99.36763265175718,57.9693,126.18871499540556,Low missingness
sensor_434,float64,1565,2,0.0012763241863433313,1371,False,50976.098261250714,0.0,995.7447,205.51930440894571,151.1156,225.7788702718895,Low missingness
sensor_296,float64,1565,2,0.0012763241863433313,1561,False,80389.65886567645,0.0,2005.8744,252.9991181469649,195.8256,283.53070180436623,Low missingness
sensor_419,float64,1565,2,0.0012763241863433313,1051,False,82773.86919974207,0.0,999.316,320.2592353354633,302.1776,287.70448241162677,Low missingness
sensor_023,float64,1565,2,0.0012763241863433313,1176,False,87319.38390963206,0.0,3656.25,2699.3784345047925,2664.0,295.49853453043056,Low missingness
sensor_501,float64,1565,2,0.0012763241863433313,648,False,104331.20301750704,0.0,999.2337,240.98137686900958,0.0,323.0034102258164,Low missingness
sensor_500,float64,1565,2,0.0012763241863433313,703,False,105476.42437789941,0.0,1000.0,263.1958643450479,0.0,324.77134168195846,Low missingness
sensor_420,float64,1565,2,0.0012763241863433313,851,False,105916.65539177277,0.0,998.6813,309.0612991054313,272.4487,325.4483912877321,Low missingness
sensor_512,float64,1565,2,0.0012763241863433313,586,False,108678.8015108692,0.0,1000.0,275.97945674121405,0.0,329.66468041158004,Low missingness
sensor_295,float64,1565,2,0.0012763241863433313,1562,False,227576.7751849205,0.0,3933.755,401.81475022364225,278.6719,477.0500761816525,Low missingness
sensor_161,float64,1565,2,0.0012763241863433313,744,False,330404.9132297787,0.0,4170.0,555.3463258785943,438.0,574.8085883403089,Low missingness
sensor_022,float64,1565,2,0.0012763241863433313,1295,False,392906.0432615743,-7150.25,0.0,-5618.393610223642,-5523.25,626.822178342131,Low missingness
sensor_160,float64,1565,2,0.0012763241863433313,954,False,966373.5820048536,0.0,7791.0,882.6805111821086,623.0,983.0430214415103,Low missingness
sensor_024,float64,1565,2,0.0012763241863433313,1480,False,1904847.554245327,-9986.75,2363.0,-3806.2997336741214,-3820.75,1380.1621478092084,Low missingness
sensor_297,float64,1565,2,0.0012763241863433313,1565,False,3901064.9050965295,0.0,15559.9525,1879.2283690095846,1202.4121,1975.1113652390666,Low missingness
sensor_025,float64,1565,2,0.0012763241863433313,1494,False,8425609.918099247,-14804.5,14106.0,-298.59813591054314,-78.75,2902.6901174771046,Low missingness
sensor_298,float64,1565,2,0.0012763241863433313,1559,False,10413040.424779663,0.0,18520.4683,2342.82697827476,820.0988,3226.9242979623277,Low missingness
sensor_162,float64,1565,2,0.0012763241863433313,1411,False,17971198.660493694,0.0,37943.0,4066.850479233227,2614.0,4239.24505784859,Low missingness
sensor_163,float64,1565,2,0.0012763241863433313,1325,False,42949270.79576657,0.0,36871.0,4797.15463258786,1784.0,6553.569317232143,Low missingness
sensor_043,float64,1566,1,0.0006381620931716656,1,True,0.0,70.0,70.0,70.0,70.0,0.0,Low missingness
sensor_050,float64,1566,1,0.0006381620931716656,1,True,0.0,1.0,1.0,1.0,1.0,0.0,Low missingness
sensor_053,float64,1566,1,0.0006381620931716656,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_180,float64,1566,1,0.0006381620931716656,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_187,float64,1566,1,0.0006381620931716656,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_190,float64,1566,1,0.0006381620931716656,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_316,float64,1566,1,0.0006381620931716656,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_323,float64,1566,1,0.0006381620931716656,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_326,float64,1566,1,0.0006381620931716656,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_452,float64,1566,1,0.0006381620931716656,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_459,float64,1566,1,0.0006381620931716656,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_462,float64,1566,1,0.0006381620931716656,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_589,float64,1566,1,0.0006381620931716656,120,False,8.220099041533546e-06,0.001,0.0286,0.005283333333333334,0.0046,0.00286707150966514,Low missingness
sensor_583,float64,1566,1,0.0006381620931716656,171,False,1.1589429400315817e-05,0.4778,0.5098,0.5000961685823755,0.5002,0.0034043251020306237,Low missingness
sensor_585,float64,1566,1,0.0006381620931716656,68,False,1.3841710146524178e-05,0.0017,0.1045,0.0038465517241379307,0.0036,0.0037204448855646523,Low missingness
sensor_588,float64,1566,1,0.0006381620931716656,260,False,7.757267970327935e-05,0.0032,0.0799,0.016474904214559386,0.0148,0.008807535393245908,Low missingness
sensor_587,float64,1566,1,0.0006381620931716656,322,False,0.00015272451356909404,-0.0169,0.1028,0.021458429118773943,0.0205,0.012358175980665352,Low missingness
sensor_584,float64,1566,1,0.0006381620931716656,227,False,0.00029514967826700775,0.006,0.4766,0.015317752234993615,0.0138,0.017179920787564994,Low missingness
sensor_307,float64,1566,1,0.0006381620931716656,262,False,0.0006451578550753023,0.0034,0.2246,0.048623116219667945,0.0448,0.025399957777037786,Low missingness
sensor_308,float64,1566,1,0.0006381620931716656,286,False,0.0007544715993618384,0.0549,0.2112,0.12892094508301405,0.1295,0.027467646411038542,Low missingness
sensor_310,float64,1566,1,0.0006381620931716656,290,False,0.0007546066849179245,0.0549,0.2112,0.1289212643678161,0.1295,0.02747010529499158,Low missingness
sensor_312,float64,1566,1,0.0006381620931716656,276,False,0.000829219606657445,0.0328,0.1784,0.09734431673052361,0.0977,0.028796173472484934,Low missingness
sensor_321,float64,1566,1,0.0006381620931716656,550,False,0.0010166399821975773,0.0084,0.9474,0.04310491698595147,0.03985,0.03188479233423949,Low missingness
sensor_309,float64,1566,1,0.0006381620931716656,293,False,0.001128504135748065,0.0913,0.3239,0.21841424010217114,0.21945,0.033593215620837266,Low missingness
sensor_311,float64,1566,1,0.0006381620931716656,310,False,0.001888758204468763,0.1809,0.4438,0.30475178799489144,0.3029,0.043459845886389924,Low missingness
sensor_561,float64,1566,1,0.0006381620931716656,345,False,0.0026602720685330035,0.0177,0.4457,0.0724434227330779,0.0592,0.051577825356765514,Low missingness
sensor_306,float64,1566,1,0.0006381620931716656,314,False,0.003293323864733413,0.1171,0.475,0.26491679438058746,0.2643,0.05738748874740393,Low missingness
sensor_172,float64,1566,1,0.0006381620931716656,306,False,0.003694800244802696,0.0089,0.494,0.12006411238825032,0.1125,0.06078486855133189,Low missingness
sensor_173,float64,1566,1,0.0006381620931716656,307,False,0.005075565875199426,0.1287,0.5484,0.3201125159642401,0.32384999999999997,0.07124300579846014,Low missingness
sensor_175,float64,1566,1,0.0006381620931716656,308,False,0.005076118763304893,0.1287,0.5484,0.3201127713920817,0.32384999999999997,0.07124688599023044,Low missingness
sensor_318,float64,1566,1,0.0006381620931716656,1160,False,0.005240653758583967,0.0283,1.0034,0.17262911877394635,0.1634,0.07239235980809001,Low missingness
sensor_177,float64,1566,1,0.0006381620931716656,319,False,0.0056126754801839405,0.0735,0.4411,0.24471775223499362,0.2429,0.07491779147962079,Low missingness
sensor_559,float64,1566,1,0.0006381620931716656,365,False,0.007032421964754222,0.8919,1.5121,0.995008939974457,0.9727,0.08385953711268757,Low missingness
sensor_448,float64,1566,1,0.0006381620931716656,317,False,0.007475463626818291,0.0846,0.5085,0.28189533844189013,0.2797,0.08646076351049817,Low missingness
sensor_174,float64,1566,1,0.0006381620931716656,319,False,0.009164992446402996,0.2538,0.8643,0.5761919540229885,0.5776,0.09573396704620046,Low missingness
sensor_185,float64,1566,1,0.0006381620931716656,1054,False,0.012143535428771945,0.0297,3.2283,0.1448154533844189,0.1326,0.1101977106330796,Low missingness
sensor_176,float64,1566,1,0.0006381620931716656,327,False,0.013530839840985966,0.4616,1.172,0.7780436143039591,0.7682,0.11632213822392523,Low missingness
sensor_313,float64,1566,1,0.0006381620931716656,307,False,0.013762984826786465,0.0224,0.7549,0.16005083014048532,0.1215,0.11731574841762066,Low missingness
sensor_446,float64,1566,1,0.0006381620931716656,329,False,0.019952177712835452,0.3086,1.1087,0.6470899106002554,0.6511,0.14125217772776266,Low missingness
sensor_444,float64,1566,1,0.0006381620931716656,330,False,0.020607190357725468,0.2169,1.0851,0.6339410600255428,0.6435,0.14355204755671536,Low missingness
sensor_445,float64,1566,1,0.0006381620931716656,325,False,0.024187001465470318,0.3336,1.3511,0.8950427841634739,0.9027000000000001,0.15552170737704213,Low missingness
sensor_171,float64,1566,1,0.0006381620931716656,331,False,0.02479616199950628,0.2979,1.153,0.6843303320561941,0.686,0.15746797134498902,Low missingness
sensor_045,float64,1566,1,0.0006381620931716656,1376,False,0.03063815973313095,9.464,11.053,10.031165006385697,10.03485,0.17503759519923412,Low missingness
sensor_447,float64,1566,1,0.0006381620931716656,338,False,0.031031714405134674,0.6968,1.7639,1.1750031928480202,1.1638,0.17615820845233035,Low missingness
sensor_442,float64,1566,1,0.0006381620931716656,325,False,0.033934322921996586,0.3512,1.2771,0.8020809706257981,0.8076,0.18421271107607257,Low missingness
sensor_048,float64,1566,1,0.0006381620931716656,1341,False,0.03596215621214384,0.4967,1.5111,1.177958109833972,1.25105,0.18963690625019128,Low missingness
sensor_560,float64,1566,1,0.0006381620931716656,399,False,0.04055868524944201,0.0699,1.0737,0.3257081736909323,0.2909,0.20139186986927257,Low missingness
sensor_182,float64,1566,1,0.0006381620931716656,687,False,0.050356146480114584,0.093,3.573,0.5467701149425287,0.524,0.22440175239982996,Low missingness
sensor_449,float64,1566,1,0.0006381620931716656,326,False,0.05582603044177591,0.0399,1.4754,0.3322701149425288,0.2512,0.23627532761965628,Low missingness
sensor_178,float64,1566,1,0.0006381620931716656,250,False,0.08003408544510136,0.047,1.858,0.39475989782886334,0.299,0.2829029611812173,Low missingness
sensor_038,float64,1566,1,0.0006381620931716656,325,False,0.09250162542205556,64.9193,67.9586,66.22127356321839,66.23179999999999,0.3041407986805709,Low missingness
sensor_357,float64,1566,1,0.0006381620931716656,1473,False,0.14970523332802893,0.3796,2.8348,1.298628607918263,1.2553,0.3869176053477393,Low missingness
sensor_039,float64,1566,1,0.0006381620931716656,329,False,0.19959055034499484,84.7327,88.4188,86.83657656449554,86.8207,0.44675558233221313,Low missingness
sensor_084,float64,1566,1,0.0006381620931716656,1506,False,0.2665154925133079,5.8257,8.9904,7.452066602809706,7.4674499999999995,0.5162513849989246,Low missingness
sensor_443,float64,1566,1,0.0006381620931716656,335,False,0.43453746523762954,0.0974,5.1317,1.3452586845466155,1.2645499999999998,0.6591945579551075,Low missingness
sensor_453,float64,1566,1,0.0006381620931716656,1518,False,0.844921981789023,2.6709,13.9776,5.3468155810983395,5.27145,0.9191963782506015,Low missingness
sensor_456,float64,1566,1,0.0006381620931716656,1527,False,0.8805422376655854,0.6948,10.184,3.636633461047254,3.7245,0.9383721211041947,Low missingness
sensor_317,float64,1566,1,0.0006381620931716656,1533,False,1.0376054107044177,2.7882,13.0958,5.976977011494252,5.8315,1.0186291821386317,Low missingness
sensor_219,float64,1566,1,0.0006381620931716656,1539,False,1.3699206375617332,1.034,8.8015,3.771465389527459,3.63075,1.1704360886275393,Low missingness
sensor_035,float64,1566,1,0.0006381620931716656,329,False,1.398585749757441,49.8348,59.7711,50.58263856960409,50.3964,1.1826181758105365,Low missingness
sensor_037,float64,1566,1,0.0006381620931716656,330,False,1.3985874294421796,40.2289,50.1652,49.41737049808429,49.6036,1.1826188859654574,Low missingness
sensor_319,float64,1566,1,0.0006381620931716656,1535,False,1.4784856824773236,0.9848,15.8934,3.188770498084291,2.8989000000000003,1.2159299661071454,Low missingness
sensor_034,float64,1566,1,0.0006381620931716656,330,False,1.8075629222613934,7.6032,23.3453,8.960278544061303,8.7698,1.3444563668120262,Low missingness
sensor_460,float64,1566,1,0.0006381620931716656,1518,False,1.8105755198289903,0.991,47.7772,2.838380140485313,2.83035,1.3455762779675444,Low missingness
sensor_040,float64,1566,1,0.0006381620931716656,333,False,3.2660472308144404,111.7128,133.3898,118.67955440613025,118.39930000000001,1.8072208583386924,Low missingness
sensor_033,float64,1566,1,0.0006381620931716656,338,False,4.106901683442041,83.1829,105.6038,85.3374687100894,85.13544999999999,2.026549205778641,Low missingness
sensor_322,float64,1566,1,0.0006381620931716656,1511,False,4.481665675012632,0.6114,79.1515,2.2637273946360152,2.07765,2.116994491020851,Low missingness
sensor_320,float64,1566,1,0.0006381620931716656,1550,False,4.748297235151135,1.6574,20.0455,7.916036079182631,8.3888,2.17905879570771,Low missingness
sensor_454,float64,1566,1,0.0006381620931716656,1550,False,5.0661205755315635,0.9037,34.4902,5.460971264367817,5.2271,2.2508044285391753,Low missingness
sensor_324,float64,1566,1,0.0006381620931716656,1536,False,6.34465235398488,1.7101,89.1917,5.393419795657725,5.4588,2.5188593358869564,Low missingness
sensor_036,float64,1566,1,0.0006381620931716656,331,False,6.629330325793516,63.6774,94.2641,64.55578703703704,64.1658,2.574748594677452,Low missingness
sensor_455,float64,1566,1,0.0006381620931716656,1555,False,9.361521769484815,2.3294,42.0703,7.883741570881226,7.4249,3.0596604010061013,Low missingness
sensor_181,float64,1566,1,0.0006381620931716656,890,False,10.966909259300062,9.4,48.67,19.013256704980844,18.69,3.3116324160902977,Low missingness
sensor_586,float64,1566,1,0.0006381620931716656,1502,False,12.80232122872895,1.1975,99.3032,3.067826372924649,2.75765,3.578033150870594,Low missingness
sensor_183,float64,1566,1,0.0006381620931716656,905,False,17.33931721318432,3.17,55.0,10.780542784163474,10.17,4.164050577644839,Low missingness
sensor_049,float64,1566,1,0.0006381620931716656,1486,False,20.468846284794957,125.7982,163.2509,139.97223090676883,140.00775,4.5242509086914,Low missingness
sensor_458,float64,1566,1,0.0006381620931716656,1547,False,20.591052812503875,1.4428,164.1093,5.26366570881226,4.79335,4.53773652964822,Low missingness
sensor_044,float64,1566,1,0.0006381620931716656,1523,False,38.871561332536736,342.7545,377.2973,355.53890357598976,353.72090000000003,6.234706194564162,Low missingness
sensor_325,float64,1566,1,0.0006381620931716656,1560,False,43.76946528399796,2.2345,51.8678,13.332171711366538,12.5045,6.615849551191287,Low missingness
sensor_184,float64,1566,1,0.0006381620931716656,1508,False,46.73227578390107,5.014,72.947,26.66117037037037,27.200499999999998,6.836100919669126,Low missingness
sensor_186,float64,1566,1,0.0006381620931716656,739,False,51.67769973849248,1.94,267.91,7.3657407407407405,6.735,7.188720312996777,Low missingness
sensor_046,float64,1566,1,0.0006381620931716656,1520,False,61.610685602776684,108.8464,176.3136,136.74305977011497,136.4,7.849247454551085,Low missingness
sensor_457,float64,1566,1,0.0006381620931716656,1551,False,66.0298587942972,3.0489,232.1258,12.325685376756066,11.3509,8.125875878592854,Low missingness
sensor_188,float64,1566,1,0.0006381620931716656,1015,False,74.13057970584572,6.22,307.93,17.936289846743293,17.865000000000002,8.6099117130111,Low missingness
sensor_051,float64,1566,1,0.0006381620931716656,1520,False,74.71848314837915,607.3927,667.7418,632.254196743295,631.3709,8.643985374141904,Low missingness
sensor_047,float64,1566,1,0.0006381620931716656,1562,False,148.11656003488375,699.8139,789.7523,733.6728114942529,733.45,12.170314705663275,Low missingness
sensor_461,float64,1566,1,0.0006381620931716656,1564,False,177.82726279971902,7.9534,149.3851,29.197413601532563,26.16785,13.33518889253988,Low missingness
sensor_491,float64,1566,1,0.0006381620931716656,1562,False,325.7524003853413,13.7225,142.8436,51.35404521072797,48.55745,18.048612145684256,Low missingness
sensor_562,float64,1566,1,0.0006381620931716656,414,False,361.99177433938644,7.2369,101.1146,32.284955938697316,29.73115,19.026081423650705,Low missingness
sensor_189,float64,1566,1,0.0006381620931716656,1550,False,471.4055601706312,6.613,191.83,43.21141826309067,40.209500000000006,21.71187601683998,Low missingness
sensor_052,float64,1566,1,0.0006381620931716656,1562,False,3711.8688158565383,40.2614,258.5432,157.4209913154534,183.31815,60.92510825477898,Low missingness
sensor_590,float64,1566,1,0.0006381620931716656,611,False,8815.692531718618,0.0,737.3048,99.67006634738188,71.9005,93.89191941652177,Low missingness
sensor_115,float64,1567,0,0.0,20,False,2.782538181735197e-06,0.0,0.0414,0.00012252712188895982,0.0,0.0016680941765185792,No missingness
sensor_393,float64,1567,0,0.0,109,False,8.73529629711132e-06,0.0005,0.0229,0.004532801531589024,0.0049,0.0029555534671379773,No missingness
sensor_388,float64,1567,0,0.0,22,False,2.489345869184106e-05,0.0,0.1309,0.00033924696873005746,0.0,0.0049893344938820305,No missingness
sensor_360,float64,1567,0,0.0,215,False,5.0927598464824886e-05,0.0076,0.0888,0.019839948947032546,0.0196,0.00713635750679749,No missingness
sensor_120,float64,1567,0,0.0,249,False,8.007676087504004e-05,0.8411,0.9827,0.9707770899808551,0.9694,0.00894856194452718,No missingness
sensor_255,float64,1567,0,0.0,291,False,8.339595473694763e-05,0.0017,0.0787,0.01394320357370772,0.015,0.009132138563170602,No missingness
sensor_117,float64,1567,0,0.0,136,False,9.01835927792326e-05,0.89,0.9924,0.9871299298021697,0.9905,0.0094965042399418,No missingness
sensor_390,float64,1567,0,0.0,92,False,0.0001396179597395516,0.0001,0.3127,0.0013383535417996171,0.0003,0.011816004389790637,No missingness
sensor_114,float64,1567,0,0.0,468,False,0.0001472065857839002,0.8534,0.9763,0.9454241863433311,0.9464,0.01213287211602843,No missingness
sensor_088,float64,1567,0,0.0,249,False,0.0001650670464016379,0.7749,0.9935,0.982420293554563,0.9874,0.012847842091247771,No missingness
sensor_387,float64,1567,0,0.0,191,False,0.00023988228085489272,0.0008,0.3068,0.008280791320995533,0.0068,0.015488133549750038,No missingness
sensor_250,float64,1567,0,0.0,23,False,0.0002487177487222495,0.0,0.4138,0.0010652201659221443,0.0,0.015770787828204697,No missingness
sensor_021,float64,1567,0,0.0,552,False,0.0002801249101397681,1.1797,1.4534,1.4050542437779197,1.406,0.01673693251882698,No missingness
sensor_361,float64,1567,0,0.0,97,False,0.00040010275615932363,0.0001,0.409,0.0029448627951499684,0.0007,0.020002568739022588,No missingness
sensor_222,float64,1567,0,0.0,408,False,0.0005431335934801514,0.02,0.2305,0.06071754945756223,0.0609,0.02330522674165929,No missingness
sensor_292,float64,1567,0,0.0,354,False,0.0006527422682057538,0.0038,0.6915,0.019926228462029356,0.0169,0.02554882126842164,No missingness
sensor_087,float64,1567,0,0.0,472,False,0.001393667861170811,2.2425,2.5555,2.4018715379706443,2.4039,0.03733186120689418,No missingness
sensor_252,float64,1567,0,0.0,143,False,0.0014041876618898236,0.0003,0.9909,0.004284811742182515,0.001,0.037472492069381025,No missingness
sensor_394,float64,1567,0,0.0,953,False,0.0014752123041889677,0.0342,0.2994,0.13398953414167197,0.1339,0.03840849260500818,No missingness
sensor_249,float64,1567,0,0.0,426,False,0.0024240922937240877,0.003,0.9732,0.025171218889597953,0.021,0.04923507178550761,No missingness
sensor_223,float64,1567,0,0.0,178,False,0.0031289219135327046,0.0003,0.9911,0.0088211869814933,0.0023,0.055936767099401666,No missingness
sensor_576,float64,1567,0,0.0,599,False,0.00459563574534154,0.023,0.5502,0.10472916400765793,0.0895,0.0677911184842199,No missingness
sensor_157,float64,1567,0,0.0,722,False,0.0062685995054447535,0.0111,2.2016,0.058088576898532224,0.0487,0.0791744877182338,No missingness
sensor_256,float64,1567,0,0.0,1317,False,0.01448031208936551,0.1269,0.9255,0.4038481174218251,0.4051,0.12033416842013539,No missingness
sensor_121,float64,1567,0,0.0,1269,False,0.015451581590433599,5.1259,7.522,6.310863050414805,6.3136,0.12430439087350695,No missingness
sensor_574,float64,1567,0,0.0,754,False,0.061741377911449506,0.0667,2.1967,0.3456364390555201,0.2934,0.24847812360739024,No missingness
sensor_572,float64,1567,0,0.0,811,False,0.07568652701397191,0.9802,2.7395,2.1018363114231016,2.1186,0.27511184455412296,No missingness
sensor_527,float64,1567,0,0.0,1514,False,0.9185833359574673,0.1705,8.2037,1.4434574984045947,1.5501,0.9584275329713078,No missingness
sensor_494,float64,1567,0,0.0,572,False,0.9485752718627894,0.833,9.4024,2.5300463943841733,2.5291,0.9739482901380285,No missingness
sensor_528,float64,1567,0,0.0,1549,False,3.5671786090389914,2.17,14.4479,6.395717038927887,6.4108,1.8886975959742711,No missingness
sensor_496,float64,1567,0,0.0,964,False,10.627726759625522,1.772,107.6926,6.807825717932355,6.6079,3.2600194416023847,No missingness
sensor_524,float64,1567,0,0.0,1040,False,17.202425110957847,0.0258,111.333,0.4538964262922782,0.1,4.1475806334485945,No missingness
sensor_521,float64,1567,0,0.0,1536,False,32.51698245164063,0.3121,111.7365,2.6959992980216976,2.221,5.702366390511981,No missingness
sensor_430,float64,1567,0,0.0,1542,False,41.41425080456852,0.7837,186.6164,4.171843650287173,3.4538,6.435390493557366,No missingness
sensor_118,float64,1567,0,0.0,1527,False,42.05748769532686,52.8068,311.7344,58.62590791320995,58.5491,6.48517445373113,No missingness
sensor_495,float64,1567,0,0.0,894,False,43.76087456670305,0.0342,127.5728,0.9564419910657307,0.2325,6.615200266560572,No missingness
sensor_523,float64,1567,0,0.0,1562,False,50.472995257663,2.6811,137.9838,14.728865922144223,13.7426,7.10443490065628,No missingness
sensor_578,float64,1567,0,0.0,851,False,155.88189176043318,4.582,96.9601,16.642362858966177,13.8179,12.485266987951567,No missingness
sensor_577,float64,1567,0,0.0,820,False,286.3327187618893,0.6636,90.4235,5.563746522016592,1.6245,16.921368702380114,No missingness
sensor_362,float64,1567,0,0.0,972,False,290.9175070439967,10.7204,547.1722,39.93640625398851,39.6961,17.056304026488174,No missingness
sensor_389,float64,1567,0,0.0,1564,False,296.7696399335292,6.3101,348.8293,35.1550911295469,32.5307,17.227003219757325,No missingness
sensor_571,float64,1567,0,0.0,814,False,306.2407606984486,317.1964,589.5082,530.5236234205488,532.3982,17.49973601796463,No missingness
sensor_391,float64,1567,0,0.0,1458,False,413.16315191933387,0.3046,805.3936,1.4318675175494575,0.8773,20.3264151271033,No missingness
sensor_525,float64,1567,0,0.0,1543,False,426.9766858652175,1.3104,818.0005,5.687781620931717,4.8771,20.663414187041248,No missingness
sensor_575,float64,1567,0,0.0,830,False,724.6944964490278,1.0395,170.0204,9.16231499680919,2.9758,26.920150379391046,No missingness
sensor_116,float64,1567,0,0.0,1567,False,2396.0290622552675,544.0254,924.5318,747.3837915762605,750.8614,48.94924986407113,No missingness
sensor_089,float64,1567,0,0.0,973,False,2866.2384441299687,1627.4714,2105.1823,1807.8150211231653,1809.2492,53.53726220241346,No missingness
sensor_251,float64,1567,0,0.0,1566,False,2980.862326808877,21.0107,1119.7042,109.65096668793873,103.0936,54.597273986975544,No missingness
sensor_224,float64,1567,0,0.0,973,False,3042.184631248854,32.2637,1768.8802,122.84657102744097,119.436,55.15600267648893,No missingness
sensor_253,float64,1567,0,0.0,1533,False,4141.534582737881,0.7673,2549.9885,4.645114869176771,2.8646,64.35475571189654,No missingness
