wafer_id,target,status,decision,calibrated_failure_probability,prediction_confidence,combined_uncertainty,data_familiarity_percentile,neighbour_count,failed_neighbour_count,passed_neighbour_count,historical_raw_failure_rate,historical_weighted_failure_rate,historical_failure_rate_lower_95,historical_failure_rate_upper_95,mean_similarity,maximum_similarity,minimum_similarity,mean_failed_neighbour_similarity,mean_passed_neighbour_similarity,similarity_strength,historical_evidence_level,top_risk_features,top_protective_features,historical_evidence_text
WF-000715,0,Pass,Low Risk,0.0161458792290348,0.4963410097912662,0.5036589902087338,0.9066241021548285,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.615656736507024,0.8188053007409021,0.4629634280099933,,0.615656736507024,Strong,No Retrieved Failure Evidence,nan,"sensor_214, sensor_104, sensor_060, sensor_352, sensor_511","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 61.57%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000629,0,Pass,Low Risk,0.0265960168206336,0.4011926030508802,0.5988073969491198,0.5522745411013568,10,1,9,0.1,0.09367451945894767,0.01787574951572113,0.4041563854975721,0.4439500479452592,0.7327599065847977,0.3328189745230603,0.41586807405048937,0.44707026726690036,Moderate,Limited Failure Evidence,nan,"sensor_032, sensor_104, sensor_060, sensor_282, sensor_564","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 9.37%, and the mean analytical similarity score was 44.40%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001467,0,Pass,Low Risk,0.0158861525010141,0.376714908862755,0.623285091137245,0.1739824421388667,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.43490594215816597,0.642964303433129,0.3235850864056857,,0.43490594215816597,Moderate,No Retrieved Failure Evidence,nan,"sensor_034, sensor_104, sensor_131, sensor_060, sensor_317","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 43.49%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000501,0,Pass,Engineering Review,0.0522753435504643,0.4050037501500408,0.5949962498499592,0.9489225857940942,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.7016157497748325,0.8592289479514895,0.5872307446008738,,0.7016157497748325,Strong,No Retrieved Failure Evidence,"sensor_424, sensor_386, sensor_034, sensor_512","sensor_104, sensor_060, sensor_317, sensor_432, sensor_578","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 70.16%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000461,0,Pass,High Risk,0.091639000120013,0.2729614092316619,0.7270385907683381,0.30327214684756587,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.4644231761934522,0.6286515122613017,0.3021693601472866,,0.4644231761934522,Moderate,No Retrieved Failure Evidence,"sensor_104, sensor_520, sensor_386, sensor_034","sensor_131, sensor_060, sensor_127, sensor_342, sensor_578","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 46.44%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000289,0,Pass,High Risk,0.0818613127245224,0.2884532241536856,0.7115467758463144,0.6352753391859537,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.28271150118295235,0.5723864787202978,0.13485025891441346,,0.28271150118295235,Weak,No Retrieved Failure Evidence,"sensor_060, sensor_342, sensor_206","sensor_104, sensor_126, sensor_147, sensor_281, sensor_228","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 28.27%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000321,0,Pass,High Risk,0.1258310775114572,0.307790812223815,0.6922091877761849,0.5913806863527534,10,3,7,0.3,0.3,0.10778928748621183,0.6032267800204347,3.0313217636004713e-61,3.0313217632004445e-60,4.107538999052386e-105,5.592911354625084e-82,4.3304596622863874e-61,Very Weak,Moderate Failure Evidence,"sensor_060, sensor_206, sensor_342, sensor_478, sensor_104","sensor_034, sensor_578, sensor_032, sensor_485, sensor_461","The 10 nearest development records contained 3 observed failures. The similarity-weighted historical failure rate was 30.00%, and the mean analytical similarity score was 0.00%. The resulting evidence category is Moderate Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001219,0,Pass,Engineering Review,0.065472972330567,0.404706156480581,0.595293843519419,0.962490023942538,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.6092403160492532,0.7635294874332872,0.48132542744085394,,0.6092403160492532,Strong,No Retrieved Failure Evidence,"sensor_104, sensor_034, sensor_133","sensor_520, sensor_248, sensor_029, sensor_060, sensor_386","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 60.92%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001283,0,Pass,Engineering Review,0.0640837006656665,0.3738157120908545,0.6261842879091455,0.8236233040702314,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.5838490733539047,0.9324541790880043,0.4142623796776998,,0.5838490733539047,Strong,No Retrieved Failure Evidence,"sensor_125, sensor_104, sensor_015, sensor_133","sensor_034, sensor_214, sensor_029, sensor_352, sensor_126","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 58.38%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000588,0,Pass,Engineering Review,0.0546552507674919,0.3936419685422342,0.6063580314577657,0.6400638467677574,10,1,9,0.1,0.10605491306217944,0.01787574951572113,0.4041563854975721,0.46704024497140556,0.762828721714947,0.32830757468688715,0.4953191257698141,0.4638981471049158,Moderate,Limited Failure Evidence,"sensor_103, sensor_489","sensor_032, sensor_034, sensor_104, sensor_060, sensor_206","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 10.61%, and the mean analytical similarity score was 46.70%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000176,0,Pass,High Risk,0.0977705350883857,0.2649847707133506,0.7350152292866494,0.27853152434158024,10,2,8,0.2,0.5047031933235951,0.056680947980693314,0.5098431532792765,0.10716979393489912,0.46944596581860437,0.0388366246011323,0.27044468613387623,0.06635107088515488,Very Weak,Limited Failure Evidence,"sensor_104, sensor_060, sensor_511, sensor_015, sensor_424","sensor_032, sensor_456, sensor_564","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 50.47%, and the mean analytical similarity score was 10.72%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001354,0,Pass,Low Risk,0.0327598249483776,0.2905209992530018,0.7094790007469982,0.1484437350359138,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.6345395985554971,0.7306412599386984,0.51496010327945,,0.6345395985554971,Strong,No Retrieved Failure Evidence,"sensor_130, sensor_034, sensor_064","sensor_104, sensor_060, sensor_511, sensor_184, sensor_432","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 63.45%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000298,0,Pass,High Risk,0.1151980509692443,0.2434314078657534,0.7565685921342465,0.38786911412609737,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.5873578319605838,0.801852502483975,0.44755241727625766,,0.5873578319605838,Strong,No Retrieved Failure Evidence,"sensor_065, sensor_104, sensor_066, sensor_064","sensor_181, sensor_478, sensor_317, sensor_032, sensor_060","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 58.74%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000234,0,Pass,High Risk,0.1691337865727382,0.200267960488424,0.7997320395115759,0.36871508379888274,10,1,9,0.1,0.1687349656435694,0.01787574951572113,0.4041563854975721,0.269484886602999,0.46115576874728487,0.14044710008450956,0.45471523082418236,0.2489037372450898,Weak,Limited Failure Evidence,"sensor_104, sensor_065, sensor_478, sensor_206, sensor_342","sensor_032, sensor_034, sensor_060, sensor_181, sensor_317","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 16.87%, and the mean analytical similarity score was 26.95%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001138,0,Pass,Engineering Review,0.0795190587134035,0.3769974869130638,0.6230025130869362,0.5251396648044693,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.5835915755618881,0.7586079724322745,0.40040356629557533,,0.5835915755618881,Strong,No Retrieved Failure Evidence,"sensor_424, sensor_489","sensor_214, sensor_104, sensor_352, sensor_130, sensor_206","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 58.36%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000571,0,Pass,Engineering Review,0.0365610341534805,0.3405056071017189,0.659494392898281,0.1532322426177175,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.030741658553817646,0.10197984403511516,0.011362614083655027,,0.030741658553817646,Very Weak,No Retrieved Failure Evidence,"sensor_424, sensor_406","sensor_104, sensor_248, sensor_032, sensor_520, sensor_060","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 3.07%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001096,0,Pass,Engineering Review,0.0499985555243499,0.3611703519075483,0.6388296480924517,0.578611332801277,10,2,8,0.2,0.19105624575127897,0.056680947980693314,0.5098431532792765,0.38404147399481003,0.6608930054720202,0.14332983293207988,0.36686761117117916,0.38833493970071775,Moderate,Limited Failure Evidence,"sensor_282, sensor_386","sensor_104, sensor_060, sensor_130, sensor_126, sensor_564","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 19.11%, and the mean analytical similarity score was 38.40%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000812,0,Pass,Low Risk,0.0113072610572928,0.5164028914291944,0.4835971085708056,0.7741420590582602,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.40064755420483655,0.8086227497454678,0.2705207999756652,,0.40064755420483655,Moderate,No Retrieved Failure Evidence,nan,"sensor_034, sensor_104, sensor_214, sensor_520, sensor_248","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 40.06%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001098,0,Pass,Low Risk,0.0300055477309219,0.3484749493115284,0.6515250506884716,0.4030327214684757,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.5586651560687559,0.9127198798276942,0.3629162693690107,,0.5586651560687559,Strong,No Retrieved Failure Evidence,sensor_432,"sensor_214, sensor_104, sensor_352, sensor_130, sensor_020","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 55.87%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000534,0,Pass,Engineering Review,0.038943601096623,0.3686208205536818,0.6313791794463182,0.43655227454110135,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.28105659596854615,0.6863511291657379,0.11025958209095144,,0.28105659596854615,Weak,No Retrieved Failure Evidence,"sensor_478, sensor_206, sensor_342","sensor_032, sensor_104, sensor_248, sensor_060, sensor_520","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 28.11%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000436,0,Pass,High Risk,0.0825632478349338,0.2955147580266539,0.704485241973346,0.9960095770151637,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.49625067218828356,0.8456404699107266,0.27144728775522714,,0.49625067218828356,Moderate,No Retrieved Failure Evidence,"sensor_060, sensor_426, sensor_064, sensor_034, sensor_153","sensor_520, sensor_104, sensor_248, sensor_578, sensor_281","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 49.63%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000821,0,Pass,Low Risk,0.025142566193286,0.3904849003786423,0.6095150996213576,0.40462889066241026,10,2,8,0.2,0.2803463877059547,0.056680947980693314,0.5098431532792765,0.3429768385450043,0.6308948273682319,0.21092542816203755,0.48076158876450203,0.30853065099012983,Weak,Limited Failure Evidence,sensor_511,"sensor_034, sensor_104, sensor_029, sensor_201, sensor_424","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 28.03%, and the mean analytical similarity score was 34.30%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000612,0,Pass,Engineering Review,0.0391131357234496,0.3010219408382714,0.6989780591617286,0.34158020750199525,10,1,9,0.1,0.07302738027213611,0.01787574951572113,0.4041563854975721,0.043854350453528514,0.11781742476362761,0.012308399701894466,0.03202568327157351,0.04516864680707907,Very Weak,Limited Failure Evidence,"sensor_478, sensor_520, sensor_342, sensor_153","sensor_034, sensor_060, sensor_104, sensor_564, sensor_022","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 7.30%, and the mean analytical similarity score was 4.39%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000777,0,Pass,Engineering Review,0.039724556364075,0.3745308132366495,0.6254691867633505,0.5522745411013568,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.27802313483240415,0.6378487235707733,0.12940692292947464,,0.27802313483240415,Weak,No Retrieved Failure Evidence,"sensor_424, sensor_563, sensor_064","sensor_104, sensor_060, sensor_201, sensor_389, sensor_308","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 27.80%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000220,0,Pass,High Risk,0.117946603156967,0.3170906565417032,0.6829093434582967,0.11173184357541899,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.6013178760784988,0.959617670403868,0.45562366354407113,,0.6013178760784988,Strong,No Retrieved Failure Evidence,"sensor_104, sensor_103","sensor_201, sensor_478, sensor_511, sensor_182, sensor_317","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 60.13%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000097,1,Fail,Insufficient Evidence,0.1492766461690038,0.1563115601873055,0.8436884398126945,0.015163607342378427,10,1,9,0.1,0.17127494847870425,0.01787574951572113,0.4041563854975721,0.04528378576467061,0.13542835087361044,0.005495608465339539,0.0775597807376464,0.04169756410100664,Very Weak,Limited Failure Evidence,"sensor_104, sensor_060, sensor_478, sensor_511, sensor_206","sensor_282, sensor_444","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 17.13%, and the mean analytical similarity score was 4.53%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001214,0,Pass,Engineering Review,0.0495783764278274,0.4197634341444201,0.5802365658555799,0.7605746209098165,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.6819024259973862,0.8313975351680251,0.5691373549800322,,0.6819024259973862,Strong,No Retrieved Failure Evidence,"sensor_104, sensor_511, sensor_268","sensor_034, sensor_214, sensor_029, sensor_352, sensor_060","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 68.19%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001213,0,Pass,Low Risk,0.0329788067638946,0.4378155258859912,0.5621844741140087,0.9154030327214685,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.24644396587174988,0.48372245710358774,0.09456947855500422,,0.24644396587174988,Weak,No Retrieved Failure Evidence,"sensor_133, sensor_181, sensor_406","sensor_034, sensor_104, sensor_478, sensor_060, sensor_206","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 24.64%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000024,1,Fail,Insufficient Evidence,0.1822904497207002,0.1423588167949389,0.857641183205061,0.013567438148443633,10,2,8,0.2,0.3157719733266013,0.056680947980693314,0.5098431532792765,0.22157713815970198,0.6436724786459177,0.05575650782622769,0.34983925080375033,0.18951160999868996,Weak,Limited Failure Evidence,"sensor_060, sensor_386, sensor_153, sensor_520, sensor_432","sensor_104, sensor_470, sensor_478, sensor_015","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 31.58%, and the mean analytical similarity score was 22.16%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000337,1,Fail,High Risk,0.1620322241434946,0.1859828926408584,0.8140171073591416,0.5227454110135674,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.4601197408008327,0.6852889876990123,0.3407277024872524,,0.4601197408008327,Moderate,No Retrieved Failure Evidence,"sensor_065, sensor_064, sensor_066, sensor_060, sensor_104","sensor_126, sensor_206, sensor_310, sensor_342","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 46.01%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001306,0,Pass,High Risk,0.0919695668780327,0.3787097422509115,0.6212902577490884,0.8140462889066242,10,1,9,0.1,0.08285705920473217,0.01787574951572113,0.4041563854975721,0.2722815900206649,0.4724112658191654,0.16746542530535868,0.22560451824700842,0.277467931328849,Weak,Limited Failure Evidence,"sensor_125, sensor_424, sensor_015, sensor_133","sensor_060, sensor_470, sensor_198, sensor_478, sensor_548","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 8.29%, and the mean analytical similarity score was 27.23%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000915,1,Fail,Engineering Review,0.0729517403904716,0.2911180696371755,0.7088819303628244,0.9752593774940144,10,1,9,0.1,0.19619910297364063,0.01787574951572113,0.4041563854975721,0.4128514782673502,0.810010896973956,0.30104316861764574,0.810010896973956,0.3687226539666162,Moderate,Limited Failure Evidence,"sensor_060, sensor_153, sensor_015","sensor_104, sensor_389, sensor_511, sensor_253, sensor_206","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 19.62%, and the mean analytical similarity score was 41.29%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001383,0,Pass,Engineering Review,0.0497181298183147,0.4206112565537563,0.5793887434462437,0.6233040702314445,10,2,8,0.2,0.22012086802457617,0.056680947980693314,0.5098431532792765,0.6083997135355713,0.8566776821965651,0.44429452129656005,0.6696073652467672,0.5930978006077724,Strong,Limited Failure Evidence,"sensor_453, sensor_317, sensor_489","sensor_034, sensor_104, sensor_029, sensor_060, sensor_432","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 22.01%, and the mean analytical similarity score was 60.84%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001335,0,Pass,High Risk,0.095739907530341,0.3300711756792876,0.6699288243207124,0.2482043096568236,10,2,8,0.2,0.15281339602664198,0.056680947980693314,0.5098431532792765,0.34471024330085326,0.6052717298180168,0.2188463757752612,0.26338171461986704,0.3650423754710998,Weak,Limited Failure Evidence,"sensor_082, sensor_056, sensor_103, sensor_181","sensor_104, sensor_060, sensor_478, sensor_206, sensor_424","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 15.28%, and the mean analytical similarity score was 34.47%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000516,0,Pass,High Risk,0.0958298481546696,0.3064157317995983,0.6935842682004016,0.5778132482043097,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.29953948360757016,0.6724457023199765,0.1910982622298378,,0.29953948360757016,Weak,No Retrieved Failure Evidence,"sensor_060, sensor_104, sensor_153","sensor_478, sensor_126, sensor_342, sensor_271, sensor_282","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 29.95%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000326,0,Pass,High Risk,0.1758060533040048,0.2995375613006411,0.700462438699359,0.6679968076616121,10,2,8,0.2,0.4499423937475248,0.056680947980693314,0.5098431532792765,0.09667078552701246,0.4001354057575396,0.028740052043637287,0.2174814232273878,0.06646812610191861,Very Weak,Limited Failure Evidence,"sensor_104, sensor_342, sensor_478, sensor_206, sensor_476","sensor_060, sensor_126, sensor_282, sensor_125, sensor_424","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 44.99%, and the mean analytical similarity score was 9.67%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000045,0,Pass,Insufficient Evidence,0.2695770769573562,0.1618960901092023,0.8381039098907976,0.023942537909018347,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.109548905867909,0.4356801468237605,0.013697126280776177,,0.109548905867909,Very Weak,No Retrieved Failure Evidence,"sensor_104, sensor_065, sensor_060, sensor_015, sensor_066","sensor_461, sensor_478","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 10.95%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000459,0,Pass,Engineering Review,0.0703880901952533,0.3171860517048636,0.6828139482951363,0.6544293695131684,10,3,7,0.3,0.26742204565324773,0.10778928748621183,0.6032267800204347,0.6199302132418878,0.7838463957905991,0.4521505000397836,0.5526100192913325,0.648781724934983,Strong,Moderate Failure Evidence,"sensor_104, sensor_520, sensor_034","sensor_131, sensor_060, sensor_317, sensor_411, sensor_578","The 10 nearest development records contained 3 observed failures. The similarity-weighted historical failure rate was 26.74%, and the mean analytical similarity score was 61.99%. The resulting evidence category is Moderate Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000847,0,Pass,High Risk,0.0901201075521735,0.3495374753724184,0.6504625246275815,0.7709497206703911,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.4848441724965829,0.9462979691001557,0.31099440638255454,,0.4848441724965829,Moderate,No Retrieved Failure Evidence,"sensor_015, sensor_406, sensor_432, sensor_268","sensor_104, sensor_511, sensor_020, sensor_060, sensor_342","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 48.48%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001104,0,Pass,Engineering Review,0.0399966311958555,0.3232012705564249,0.6767987294435751,0.6544293695131684,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.2963966996730973,0.4408691361832871,0.1693144195629751,,0.2963966996730973,Weak,No Retrieved Failure Evidence,nan,"sensor_104, sensor_060, sensor_478, sensor_206, sensor_282","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 29.64%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001529,0,Pass,Low Risk,0.0107147518487837,0.4278747317833328,0.5721252682166672,0.1276935355147646,10,2,8,0.2,0.22368231514918596,0.056680947980693314,0.5098431532792765,0.5087320373349985,0.6993760363733614,0.37985023593080863,0.5689717995082728,0.4936720967916799,Moderate,Limited Failure Evidence,nan,"sensor_214, sensor_104, sensor_131, sensor_126, sensor_317","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 22.37%, and the mean analytical similarity score was 50.87%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001124,0,Pass,Insufficient Evidence,0.0256633708061988,0.3334313306030296,0.6665686693969703,0.011971268954509173,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.2592315303811899,0.37670311124230527,0.19101051062980642,,0.2592315303811899,Weak,No Retrieved Failure Evidence,"sensor_015, sensor_434","sensor_104, sensor_214, sensor_352, sensor_060, sensor_511","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 25.92%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001099,0,Pass,Low Risk,0.0144297908565783,0.4665405955140928,0.5334594044859071,0.6193136472466082,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.6928292442008179,0.8270531842169756,0.5310266375217384,,0.6928292442008179,Strong,No Retrieved Failure Evidence,sensor_424,"sensor_214, sensor_104, sensor_060, sensor_520, sensor_248","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 69.28%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001035,0,Pass,Engineering Review,0.0598173219059501,0.4027124627053428,0.5972875372946571,0.5538707102952913,10,1,9,0.1,0.08143182601963159,0.01787574951572113,0.4041563854975721,0.608307367819518,0.7993907248165398,0.4922274211744723,0.4953557974273903,0.6208575423075322,Strong,Limited Failure Evidence,"sensor_153, sensor_082, sensor_288, sensor_214","sensor_104, sensor_060, sensor_130, sensor_511, sensor_389","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 8.14%, and the mean analytical similarity score was 60.83%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000398,0,Pass,High Risk,0.081353766436341,0.4028354769189939,0.5971645230810061,0.7438148443735035,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.442717048999303,0.8005581540576964,0.21927282175277496,,0.442717048999303,Moderate,No Retrieved Failure Evidence,"sensor_478, sensor_342, sensor_206, sensor_034","sensor_104, sensor_520, sensor_248, sensor_060, sensor_282","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 44.27%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000706,0,Pass,Engineering Review,0.0393909651156157,0.3370818544214279,0.6629181455785721,0.16520351157222668,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.25779039004967197,0.4756113949526261,0.1633978569703237,,0.25779039004967197,Weak,No Retrieved Failure Evidence,"sensor_472, sensor_068","sensor_032, sensor_104, sensor_478, sensor_447, sensor_184","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 25.78%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
