query_wafer_id,query_actual_target,query_actual_status,query_decision,query_failure_probability,query_prediction_confidence,neighbour_rank,historical_wafer_id,historical_target,historical_status,distance,similarity_score
WF-000436,0,Pass,High Risk,0.0825632478349338,0.2955147580266539,7,WF-001247,0,Pass,0.12090027979750587,0.4226925883859642
WF-000436,0,Pass,High Risk,0.0825632478349338,0.2955147580266539,8,WF-001023,0,Pass,0.16331361389684748,0.3124851509573546
WF-000436,0,Pass,High Risk,0.0825632478349338,0.2955147580266539,9,WF-001065,0,Pass,0.17528359874349161,0.28694798019348233
WF-000436,0,Pass,High Risk,0.0825632478349338,0.2955147580266539,10,WF-000918,0,Pass,0.1830804558688835,0.27144728775522714
WF-000821,0,Pass,Low Risk,0.025142566193286,0.3904849003786423,1,WF-000930,1,Fail,0.06467072653174506,0.6308948273682319
WF-000821,0,Pass,Low Risk,0.025142566193286,0.3904849003786423,2,WF-000780,0,Pass,0.10181094828259435,0.48425353377790653
WF-000821,0,Pass,Low Risk,0.025142566193286,0.3904849003786423,3,WF-001085,0,Pass,0.12651183602065627,0.4061314856453107
WF-000821,0,Pass,Low Risk,0.025142566193286,0.3904849003786423,4,WF-000076,0,Pass,0.14510391043717064,0.35575960719965793
WF-000821,0,Pass,Low Risk,0.025142566193286,0.3904849003786423,5,WF-001365,1,Fail,0.1553896933151473,0.33062835016077224
WF-000821,0,Pass,Low Risk,0.025142566193286,0.3904849003786423,6,WF-001477,0,Pass,0.1824572240632062,0.2726549090408611
WF-000821,0,Pass,Low Risk,0.025142566193286,0.3904849003786423,7,WF-000861,0,Pass,0.1871250830987015,0.2637390540422401
WF-000821,0,Pass,Low Risk,0.025142566193286,0.3904849003786423,8,WF-001469,0,Pass,0.19990248929386703,0.2407967779949117
WF-000821,0,Pass,Low Risk,0.025142566193286,0.3904849003786423,9,WF-001474,0,Pass,0.20393181974729832,0.23398441205811316
WF-000821,0,Pass,Low Risk,0.025142566193286,0.3904849003786423,10,WF-001465,0,Pass,0.2184983491315138,0.21092542816203755
WF-000612,0,Pass,Engineering Review,0.0391131357234496,0.3010219408382714,1,WF-000695,0,Pass,0.3002631672379845,0.11781742476362761
WF-000612,0,Pass,Engineering Review,0.0391131357234496,0.3010219408382714,2,WF-000290,0,Pass,0.3688954313005967,0.072262411014852
WF-000612,0,Pass,Engineering Review,0.0391131357234496,0.3010219408382714,3,WF-000361,0,Pass,0.4155259711735602,0.05184087315120083
WF-000612,0,Pass,Engineering Review,0.0391131357234496,0.3010219408382714,4,WF-000747,0,Pass,0.4465098890284122,0.04157489451770091
WF-000612,0,Pass,Engineering Review,0.0391131357234496,0.3010219408382714,5,WF-000369,1,Fail,0.4831485625988343,0.03202568327157351
WF-000612,0,Pass,Engineering Review,0.0391131357234496,0.3010219408382714,6,WF-000541,0,Pass,0.4852216423338202,0.031556282873250935
WF-000612,0,Pass,Engineering Review,0.0391131357234496,0.3010219408382714,7,WF-000424,0,Pass,0.4887842176274014,0.030765635292084974
WF-000612,0,Pass,Engineering Review,0.0391131357234496,0.3010219408382714,8,WF-001224,0,Pass,0.5018010895947862,0.028041509354569838
WF-000612,0,Pass,Engineering Review,0.0391131357234496,0.3010219408382714,9,WF-000702,0,Pass,0.5468114903682716,0.020350390594530032
WF-000612,0,Pass,Engineering Review,0.0391131357234496,0.3010219408382714,10,WF-000565,0,Pass,0.6174074077646889,0.012308399701894466
WF-000777,0,Pass,Engineering Review,0.039724556364075,0.3745308132366495,1,WF-000121,0,Pass,0.06313166026035076,0.6378487235707733
WF-000777,0,Pass,Engineering Review,0.039724556364075,0.3745308132366495,2,WF-000073,0,Pass,0.131577097221723,0.3917405388994317
WF-000777,0,Pass,Engineering Review,0.039724556364075,0.3745308132366495,3,WF-001208,0,Pass,0.1414134248418032,0.365234882566551
WF-000777,0,Pass,Engineering Review,0.039724556364075,0.3745308132366495,4,WF-000997,0,Pass,0.1781545759407064,0.281139914368478
WF-000777,0,Pass,Engineering Review,0.039724556364075,0.3745308132366495,5,WF-001555,0,Pass,0.20116004055296755,0.23864961884329233
WF-000777,0,Pass,Engineering Review,0.039724556364075,0.3745308132366495,6,WF-000778,0,Pass,0.22085880330463403,0.20740893105623856
WF-000777,0,Pass,Engineering Review,0.039724556364075,0.3745308132366495,7,WF-000088,0,Pass,0.22133505529866854,0.20670657187467087
WF-000777,0,Pass,Engineering Review,0.039724556364075,0.3745308132366495,8,WF-000932,0,Pass,0.255691320778541,0.16183840977908953
WF-000777,0,Pass,Engineering Review,0.039724556364075,0.3745308132366495,9,WF-001010,0,Pass,0.25707014111201937,0.16025683443604172
WF-000777,0,Pass,Engineering Review,0.039724556364075,0.3745308132366495,10,WF-001000,0,Pass,0.2870899927533024,0.12940692292947464
WF-000220,0,Pass,High Risk,0.117946603156967,0.3170906565417032,1,WF-000996,0,Pass,0.0057873550233027956,0.959617670403868
WF-000220,0,Pass,High Risk,0.117946603156967,0.3170906565417032,2,WF-001207,0,Pass,0.033010095141132643,0.7904808727026594
WF-000220,0,Pass,High Risk,0.117946603156967,0.3170906565417032,3,WF-000689,0,Pass,0.0585263219194567,0.6591180053411907
WF-000220,0,Pass,High Risk,0.117946603156967,0.3170906565417032,4,WF-000735,0,Pass,0.06746725736421279,0.6184528345433132
WF-000220,0,Pass,High Risk,0.117946603156967,0.3170906565417032,5,WF-000557,0,Pass,0.07739439098135951,0.5762347313687408
WF-000220,0,Pass,High Risk,0.117946603156967,0.3170906565417032,6,WF-001121,0,Pass,0.09112489669085065,0.5225495507093448
WF-000220,0,Pass,High Risk,0.117946603156967,0.3170906565417032,7,WF-001451,0,Pass,0.09606568403875165,0.5044804776916366
WF-000220,0,Pass,High Risk,0.117946603156967,0.3170906565417032,8,WF-000692,0,Pass,0.10586866598267757,0.47045841814162
WF-000220,0,Pass,High Risk,0.117946603156967,0.3170906565417032,9,WF-001501,0,Pass,0.11020119927125914,0.4561625363385439
WF-000220,0,Pass,High Risk,0.117946603156967,0.3170906565417032,10,WF-001462,0,Pass,0.11036715487051349,0.45562366354407113
WF-000097,1,Fail,Insufficient Evidence,0.1492766461690038,0.1563115601873055,1,WF-000422,0,Pass,0.28070446005411703,0.13542835087361044
WF-000097,1,Fail,Insufficient Evidence,0.1492766461690038,0.1563115601873055,2,WF-000100,0,Pass,0.335661837257107,0.09156139922777762
WF-000097,1,Fail,Insufficient Evidence,0.1492766461690038,0.1563115601873055,3,WF-000223,1,Fail,0.3589628110174271,0.0775597807376464
WF-000097,1,Fail,Insufficient Evidence,0.1492766461690038,0.1563115601873055,4,WF-000862,0,Pass,0.3684200051546043,0.07250752179043203
WF-000097,1,Fail,Insufficient Evidence,0.1492766461690038,0.1563115601873055,5,WF-000078,0,Pass,0.497075793572275,0.029001331035964292
WF-000097,1,Fail,Insufficient Evidence,0.1492766461690038,0.1563115601873055,6,WF-000072,0,Pass,0.5285976606882281,0.023169292097823948
WF-000097,1,Fail,Insufficient Evidence,0.1492766461690038,0.1563115601873055,7,WF-000484,0,Pass,0.7135130005734419,0.006207582608120814
WF-000097,1,Fail,Insufficient Evidence,0.1492766461690038,0.1563115601873055,8,WF-000266,0,Pass,0.7151678024461473,0.006134847675097777
WF-000097,1,Fail,Insufficient Evidence,0.1492766461690038,0.1563115601873055,9,WF-000729,0,Pass,0.7237240624013237,0.0057721431348932775
WF-000097,1,Fail,Insufficient Evidence,0.1492766461690038,0.1563115601873055,10,WF-000262,0,Pass,0.7306169017346427,0.005495608465339539
WF-001214,0,Pass,Engineering Review,0.0495783764278274,0.4197634341444201,1,WF-001514,0,Pass,0.02592455951518308,0.8313975351680251
WF-001214,0,Pass,Engineering Review,0.0495783764278274,0.4197634341444201,2,WF-000744,0,Pass,0.0384548770990996,0.7604125360933826
WF-001214,0,Pass,Engineering Review,0.0495783764278274,0.4197634341444201,3,WF-000902,0,Pass,0.04946522706823151,0.7030584792655241
WF-001214,0,Pass,Engineering Review,0.0495783764278274,0.4197634341444201,4,WF-000034,0,Pass,0.050810079762286596,0.6963562508922703
WF-001214,0,Pass,Engineering Review,0.0495783764278274,0.4197634341444201,5,WF-000137,0,Pass,0.05412477952385985,0.6801086016032611
WF-001214,0,Pass,Engineering Review,0.0495783764278274,0.4197634341444201,6,WF-001087,0,Pass,0.05757681678773319,0.6635906173968696
WF-001214,0,Pass,Engineering Review,0.0495783764278274,0.4197634341444201,7,WF-001519,0,Pass,0.058777635269178015,0.6579392559423318
WF-001214,0,Pass,Engineering Review,0.0495783764278274,0.4197634341444201,8,WF-001102,0,Pass,0.061714027348381585,0.6443217481005443
WF-001214,0,Pass,Engineering Review,0.0495783764278274,0.4197634341444201,9,WF-001064,0,Pass,0.06877894080693313,0.61270188053162
WF-001214,0,Pass,Engineering Review,0.0495783764278274,0.4197634341444201,10,WF-000033,0,Pass,0.07913441569637411,0.5691373549800322
WF-001213,0,Pass,Low Risk,0.0329788067638946,0.4378155258859912,1,WF-000399,0,Pass,0.10196500878180248,0.48372245710358774
WF-001213,0,Pass,Low Risk,0.0329788067638946,0.4378155258859912,2,WF-001379,0,Pass,0.1515017584355277,0.33991197356857733
WF-001213,0,Pass,Low Risk,0.0329788067638946,0.4378155258859912,3,WF-000769,0,Pass,0.15894136606217268,0.3223694374087017
WF-001213,0,Pass,Low Risk,0.0329788067638946,0.4378155258859912,4,WF-001274,0,Pass,0.18366518532399537,0.27031913524677864
WF-001213,0,Pass,Low Risk,0.0329788067638946,0.4378155258859912,5,WF-001015,0,Pass,0.1868700255802343,0.2642186091188029
WF-001213,0,Pass,Low Risk,0.0329788067638946,0.4378155258859912,6,WF-000885,0,Pass,0.2179518761616211,0.21174800119749282
WF-001213,0,Pass,Low Risk,0.0329788067638946,0.4378155258859912,7,WF-001468,0,Pass,0.21865694096357582,0.21068730816082423
WF-001213,0,Pass,Low Risk,0.0329788067638946,0.4378155258859912,8,WF-000036,0,Pass,0.2638775928965966,0.15267199376382426
WF-001213,0,Pass,Low Risk,0.0329788067638946,0.4378155258859912,9,WF-001377,0,Pass,0.3046153989933683,0.11422126459390454
WF-001213,0,Pass,Low Risk,0.0329788067638946,0.4378155258859912,10,WF-001356,0,Pass,0.331123390035097,0.09456947855500422
WF-000024,1,Fail,Insufficient Evidence,0.1822904497207002,0.1423588167949389,1,WF-000442,1,Fail,0.06185557729429354,0.6436724786459177
WF-000024,1,Fail,Insufficient Evidence,0.1822904497207002,0.1423588167949389,2,WF-000004,0,Pass,0.11412873434237063,0.44357876571154664
WF-000024,1,Fail,Insufficient Evidence,0.1822904497207002,0.1423588167949389,3,WF-000670,0,Pass,0.11986104135817381,0.42583294899328855
WF-000024,1,Fail,Insufficient Evidence,0.1822904497207002,0.1423588167949389,4,WF-000636,0,Pass,0.23478672311335425,0.18782130288631257
WF-000024,1,Fail,Insufficient Evidence,0.1822904497207002,0.1423588167949389,5,WF-000592,0,Pass,0.2506833069749807,0.1677152929050042
WF-000024,1,Fail,Insufficient Evidence,0.1822904497207002,0.1423588167949389,6,WF-000514,0,Pass,0.34206123152079065,0.08748175038140918
WF-000024,1,Fail,Insufficient Evidence,0.1822904497207002,0.1423588167949389,7,WF-000668,0,Pass,0.35487173468535244,0.07985301419941888
WF-000024,1,Fail,Insufficient Evidence,0.1822904497207002,0.1423588167949389,8,WF-000632,0,Pass,0.37732127350287503,0.06805329708631185
WF-000024,1,Fail,Insufficient Evidence,0.1822904497207002,0.1423588167949389,9,WF-001030,1,Fail,0.4046757732720196,0.05600602296158301
WF-000024,1,Fail,Insufficient Evidence,0.1822904497207002,0.1423588167949389,10,WF-000184,0,Pass,0.405302675775801,0.05575650782622769
WF-000337,1,Fail,High Risk,0.1620322241434946,0.1859828926408584,1,WF-000985,0,Pass,0.053059401591341836,0.6852889876990123
WF-000337,1,Fail,High Risk,0.1620322241434946,0.1859828926408584,2,WF-000225,0,Pass,0.07491011902693183,0.5865214735679354
WF-000337,1,Fail,High Risk,0.1620322241434946,0.1859828926408584,3,WF-000495,0,Pass,0.0850337155628016,0.5457189737439714
WF-000337,1,Fail,High Risk,0.1620322241434946,0.1859828926408584,4,WF-000907,0,Pass,0.10253384051909127,0.4817666231744839
WF-000337,1,Fail,High Risk,0.1620322241434946,0.1859828926408584,5,WF-000138,0,Pass,0.116614174153503,0.43579540782752524
WF-000337,1,Fail,High Risk,0.1620322241434946,0.1859828926408584,6,WF-001484,0,Pass,0.1226257120483078,0.4175297556352065
WF-000337,1,Fail,High Risk,0.1620322241434946,0.1859828926408584,7,WF-000926,0,Pass,0.12873209072027925,0.39975954889395765
WF-000337,1,Fail,High Risk,0.1620322241434946,0.1859828926408584,8,WF-000306,0,Pass,0.14192139462020203,0.3639158482310216
WF-000337,1,Fail,High Risk,0.1620322241434946,0.1859828926408584,9,WF-001065,0,Pass,0.14975264813955755,0.3441730867479603
WF-000337,1,Fail,High Risk,0.1620322241434946,0.1859828926408584,10,WF-001054,0,Pass,0.15116522561841994,0.3407277024872524
WF-001306,0,Pass,High Risk,0.0919695668780327,0.3787097422509115,1,WF-000782,0,Pass,0.10528707731701889,0.4724112658191654
WF-001306,0,Pass,High Risk,0.0919695668780327,0.3787097422509115,2,WF-001114,0,Pass,0.12222265342431678,0.41873011299561225
WF-001306,0,Pass,High Risk,0.0919695668780327,0.3787097422509115,3,WF-001258,0,Pass,0.15068126276654945,0.34190422319972513
WF-001306,0,Pass,High Risk,0.0919695668780327,0.3787097422509115,4,WF-001110,0,Pass,0.1836459741538243,0.2703561258745015
WF-001306,0,Pass,High Risk,0.0919695668780327,0.3787097422509115,5,WF-000785,0,Pass,0.19244723400492156,0.25392863346394867
WF-001306,0,Pass,High Risk,0.0919695668780327,0.3787097422509115,6,WF-000798,1,Fail,0.20905235908194916,0.22560451824700842
WF-001306,0,Pass,High Risk,0.0919695668780327,0.3787097422509115,7,WF-000037,0,Pass,0.22504454507592825,0.20131673928231983
WF-001306,0,Pass,High Risk,0.0919695668780327,0.3787097422509115,8,WF-000088,0,Pass,0.22715100265943253,0.19831888751913127
WF-001306,0,Pass,High Risk,0.0919695668780327,0.3787097422509115,9,WF-001555,0,Pass,0.2465062422154299,0.17277996849987756
WF-001306,0,Pass,High Risk,0.0919695668780327,0.3787097422509115,10,WF-000860,0,Pass,0.2508926360785835,0.16746542530535868
WF-000915,1,Fail,Engineering Review,0.0729517403904716,0.2911180696371755,1,WF-000242,1,Fail,0.029583447011205827,0.810010896973956
WF-000915,1,Fail,Engineering Review,0.0729517403904716,0.2911180696371755,2,WF-000215,0,Pass,0.0786877705798915,0.5709507901646529
WF-000915,1,Fail,Engineering Review,0.0729517403904716,0.2911180696371755,3,WF-000089,0,Pass,0.10345232850459463,0.4786252336998881
WF-000915,1,Fail,Engineering Review,0.0729517403904716,0.2911180696371755,4,WF-000120,0,Pass,0.135567321175779,0.38076387430071834
WF-000915,1,Fail,Engineering Review,0.0729517403904716,0.2911180696371755,5,WF-000998,0,Pass,0.15480944006895128,0.3319976129100829
WF-000915,1,Fail,Engineering Review,0.0729517403904716,0.2911180696371755,6,WF-000987,0,Pass,0.15643725320382176,0.3281706372361481
WF-000915,1,Fail,Engineering Review,0.0729517403904716,0.2911180696371755,7,WF-000285,0,Pass,0.16205313021678822,0.3153032026091736
WF-000915,1,Fail,Engineering Review,0.0729517403904716,0.2911180696371755,8,WF-000963,0,Pass,0.16489584790384484,0.3089833887516383
WF-000915,1,Fail,Engineering Review,0.0729517403904716,0.2911180696371755,9,WF-000523,0,Pass,0.16779619974536344,0.30266597740959783
WF-000915,1,Fail,Engineering Review,0.0729517403904716,0.2911180696371755,10,WF-001446,0,Pass,0.16855101254892665,0.30104316861764574
WF-001383,0,Pass,Engineering Review,0.0497181298183147,0.4206112565537563,1,WF-001415,0,Pass,0.021719047413767414,0.8566776821965651
WF-001383,0,Pass,Engineering Review,0.0497181298183147,0.4206112565537563,2,WF-001380,0,Pass,0.0430692578838705,0.7358271577205933
WF-001383,0,Pass,Engineering Review,0.0497181298183147,0.4206112565537563,3,WF-000190,1,Fail,0.04412220669471802,0.7303293828817939
WF-001383,0,Pass,Engineering Review,0.0497181298183147,0.4206112565537563,4,WF-000650,0,Pass,0.05542372960484997,0.6738454248802727
WF-001383,0,Pass,Engineering Review,0.0497181298183147,0.4206112565537563,5,WF-000832,1,Fail,0.0696562335927031,0.6088853476117405
WF-001383,0,Pass,Engineering Review,0.0497181298183147,0.4206112565537563,6,WF-000192,0,Pass,0.07167311109708241,0.6002011279248649
WF-001383,0,Pass,Engineering Review,0.0497181298183147,0.4206112565537563,7,WF-000390,0,Pass,0.10138783411384429,0.4857150926433713
WF-001383,0,Pass,Engineering Review,0.0497181298183147,0.4206112565537563,8,WF-001187,0,Pass,0.10284917259024583,0.48068581499652235
WF-001383,0,Pass,Engineering Review,0.0497181298183147,0.4206112565537563,9,WF-001241,0,Pass,0.10674365832131692,0.46753558320342953
WF-001383,0,Pass,Engineering Review,0.0497181298183147,0.4206112565537563,10,WF-001560,0,Pass,0.11390236768106071,0.44429452129656005
WF-001335,0,Pass,High Risk,0.095739907530341,0.3300711756792876,1,WF-000593,0,Pass,0.0704919659906679,0.6052717298180168
WF-001335,0,Pass,High Risk,0.095739907530341,0.3300711756792876,2,WF-000900,0,Pass,0.120572091773834,0.42368179366392034
WF-001335,0,Pass,High Risk,0.095739907530341,0.3300711756792876,3,WF-000517,0,Pass,0.13553140466770108,0.3808612917545254
WF-001335,0,Pass,High Risk,0.095739907530341,0.3300711756792876,4,WF-000507,0,Pass,0.14355111249641367,0.3597160671745423
WF-001335,0,Pass,High Risk,0.095739907530341,0.3300711756792876,5,WF-001216,0,Pass,0.15342647033877613,0.3352840075247215
WF-001335,0,Pass,High Risk,0.095739907530341,0.3300711756792876,6,WF-000351,0,Pass,0.15504162346302305,0.3314490348368052
WF-001335,0,Pass,High Risk,0.095739907530341,0.3300711756792876,7,WF-000245,1,Fail,0.18508217253148737,0.2676046693431287
WF-001335,0,Pass,High Risk,0.095739907530341,0.3300711756792876,8,WF-000268,0,Pass,0.18633430512412277,0.26522870322100583
WF-001335,0,Pass,High Risk,0.095739907530341,0.3300711756792876,9,WF-001239,1,Fail,0.18958480646392908,0.2591587598966053
WF-001335,0,Pass,High Risk,0.095739907530341,0.3300711756792876,10,WF-000344,0,Pass,0.2133224355180391,0.2188463757752612
WF-000516,0,Pass,High Risk,0.0958298481546696,0.3064157317995983,1,WF-000608,0,Pass,0.05571567508172465,0.6724457023199765
WF-000516,0,Pass,High Risk,0.0958298481546696,0.3064157317995983,2,WF-000730,0,Pass,0.14062980405521067,0.36727907656948733
WF-000516,0,Pass,High Risk,0.0958298481546696,0.3064157317995983,3,WF-000038,0,Pass,0.1418755857392232,0.36403460349879907
WF-000516,0,Pass,High Risk,0.0958298481546696,0.3064157317995983,4,WF-001312,0,Pass,0.17532166869568047,0.28687018406143616
WF-000516,0,Pass,High Risk,0.0958298481546696,0.3064157317995983,5,WF-000021,0,Pass,0.1763349666627791,0.2848072387662746
WF-000516,0,Pass,High Risk,0.0958298481546696,0.3064157317995983,6,WF-000553,0,Pass,0.21525166488139644,0.215859795311607
WF-000516,0,Pass,High Risk,0.0958298481546696,0.3064157317995983,7,WF-000153,0,Pass,0.21717821552423597,0.21291803474696885
WF-000516,0,Pass,High Risk,0.0958298481546696,0.3064157317995983,8,WF-001088,0,Pass,0.22539909301562214,0.2008090032378039
WF-000516,0,Pass,High Risk,0.0958298481546696,0.3064157317995983,9,WF-000478,0,Pass,0.22647720089116824,0.1992729353335107
WF-000516,0,Pass,High Risk,0.0958298481546696,0.3064157317995983,10,WF-000743,0,Pass,0.2323582490686152,0.1910982622298378
WF-000326,0,Pass,High Risk,0.1758060533040048,0.2995375613006411,1,WF-000223,1,Fail,0.12860014716701026,0.4001354057575396
WF-000326,0,Pass,High Risk,0.1758060533040048,0.2995375613006411,2,WF-000100,0,Pass,0.2399987902926267,0.18097667180363444
WF-000326,0,Pass,High Risk,0.1758060533040048,0.2995375613006411,3,WF-000422,0,Pass,0.3304018685705882,0.0950567242745737
WF-000326,0,Pass,High Risk,0.1758060533040048,0.2995375613006411,4,WF-000266,0,Pass,0.4126051899657721,0.05293062572864688
WF-000326,0,Pass,High Risk,0.1758060533040048,0.2995375613006411,5,WF-000484,0,Pass,0.4140098128507928,0.05240372653861453
WF-000326,0,Pass,High Risk,0.1758060533040048,0.2995375613006411,6,WF-000729,0,Pass,0.4227966920466853,0.049224590926527166
WF-000326,0,Pass,High Risk,0.1758060533040048,0.2995375613006411,7,WF-000262,0,Pass,0.45547469909085786,0.03900324261827869
WF-000326,0,Pass,High Risk,0.1758060533040048,0.2995375613006411,8,WF-000352,1,Fail,0.4713735360099824,0.034827440697236034
WF-000326,0,Pass,High Risk,0.1758060533040048,0.2995375613006411,9,WF-000238,0,Pass,0.47720985181837217,0.033409374881436256
WF-000326,0,Pass,High Risk,0.1758060533040048,0.2995375613006411,10,WF-000862,0,Pass,0.49834642294329495,0.028740052043637287
WF-000045,0,Pass,Insufficient Evidence,0.2695770769573562,0.1618960901092023,1,WF-000204,0,Pass,0.11665131277726656,0.4356801468237605
WF-000045,0,Pass,Insufficient Evidence,0.2695770769573562,0.1618960901092023,2,WF-000020,0,Pass,0.15718283276225992,0.32643254640197344
WF-000045,0,Pass,Insufficient Evidence,0.2695770769573562,0.1618960901092023,3,WF-000805,0,Pass,0.24865019176735625,0.1701616187300938
WF-000045,0,Pass,Insufficient Evidence,0.2695770769573562,0.1618960901092023,4,WF-000056,0,Pass,0.466822960867769,0.035974738824982186
WF-000045,0,Pass,Insufficient Evidence,0.2695770769573562,0.1618960901092023,5,WF-000098,0,Pass,0.4887314791099503,0.030777193932517034
WF-000045,0,Pass,Insufficient Evidence,0.2695770769573562,0.1618960901092023,6,WF-000112,0,Pass,0.49635220440693645,0.029151182492767734
WF-000045,0,Pass,Insufficient Evidence,0.2695770769573562,0.1618960901092023,7,WF-000280,0,Pass,0.5446518814799403,0.02066583557938597
WF-000045,0,Pass,Insufficient Evidence,0.2695770769573562,0.1618960901092023,8,WF-000335,0,Pass,0.5610449113050663,0.018388451221227866
WF-000045,0,Pass,Insufficient Evidence,0.2695770769573562,0.1618960901092023,9,WF-000208,0,Pass,0.5938185657582471,0.014560218391605375
WF-000045,0,Pass,Insufficient Evidence,0.2695770769573562,0.1618960901092023,10,WF-000704,0,Pass,0.6023980172774818,0.013697126280776177
WF-000459,0,Pass,Engineering Review,0.0703880901952533,0.3171860517048636,1,WF-000740,0,Pass,0.034193444162327995,0.7838463957905991
WF-000459,0,Pass,Engineering Review,0.0703880901952533,0.3171860517048636,2,WF-000448,0,Pass,0.036123654955781855,0.7731438969661886
WF-000459,0,Pass,Engineering Review,0.0703880901952533,0.3171860517048636,3,WF-000360,0,Pass,0.040112311917667634,0.7514886052974421
WF-000459,0,Pass,Engineering Review,0.0703880901952533,0.3171860517048636,4,WF-000203,0,Pass,0.06652191286680548,0.6226310514401217
WF-000459,0,Pass,Engineering Review,0.0703880901952533,0.3171860517048636,5,WF-001112,0,Pass,0.06814034755846914,0.615495022150846
WF-000459,0,Pass,Engineering Review,0.0703880901952533,0.3171860517048636,6,WF-001242,1,Fail,0.06939436262716372,0.6100220828743288
WF-000459,0,Pass,Engineering Review,0.0703880901952533,0.3171860517048636,7,WF-001421,0,Pass,0.08580828673288768,0.5427166028599004
WF-000459,0,Pass,Engineering Review,0.0703880901952533,0.3171860517048636,8,WF-001304,1,Fail,0.08673132821525882,0.539160298782312
WF-000459,0,Pass,Engineering Review,0.0703880901952533,0.3171860517048636,9,WF-001326,1,Fail,0.09491068699801622,0.5086476762173566
WF-000459,0,Pass,Engineering Review,0.0703880901952533,0.3171860517048636,10,WF-000055,0,Pass,0.11144151070248759,0.4521505000397836
WF-000847,0,Pass,High Risk,0.0901201075521735,0.3495374753724184,1,WF-000897,0,Pass,0.007749795524261906,0.9462979691001557
WF-000847,0,Pass,High Risk,0.0901201075521735,0.3495374753724184,2,WF-001540,0,Pass,0.061767298451437774,0.6440773243115377
WF-000847,0,Pass,High Risk,0.0901201075521735,0.3495374753724184,3,WF-000882,0,Pass,0.09141730815923906,0.5214623716285847
WF-000847,0,Pass,High Risk,0.0901201075521735,0.3495374753724184,4,WF-001196,0,Pass,0.09812018763454723,0.4971520809392197
WF-000847,0,Pass,High Risk,0.0901201075521735,0.3495374753724184,5,WF-000621,0,Pass,0.1129103028456588,0.44744500800661324
WF-000847,0,Pass,High Risk,0.0901201075521735,0.3495374753724184,6,WF-000804,0,Pass,0.11586398177942163,0.4381301958643161
WF-000847,0,Pass,High Risk,0.0901201075521735,0.3495374753724184,7,WF-000111,0,Pass,0.1278983321622214,0.40214055595328935
WF-000847,0,Pass,High Risk,0.0901201075521735,0.3495374753724184,8,WF-001524,0,Pass,0.1583802714197713,0.3236603280626183
WF-000847,0,Pass,High Risk,0.0901201075521735,0.3495374753724184,9,WF-000836,0,Pass,0.16126350851849344,0.31708148471693914
WF-000847,0,Pass,High Risk,0.0901201075521735,0.3495374753724184,10,WF-001062,0,Pass,0.1639850125449233,0.31099440638255454
WF-001104,0,Pass,Engineering Review,0.0399966311958555,0.3232012705564249,1,WF-000092,0,Pass,0.11498901000106379,0.4408691361832871
WF-001104,0,Pass,Engineering Review,0.0399966311958555,0.3232012705564249,2,WF-001003,0,Pass,0.1253746239104967,0.4094344169879197
WF-001104,0,Pass,Engineering Review,0.0399966311958555,0.3232012705564249,3,WF-001252,0,Pass,0.1347233101393241,0.3830597124450607
WF-001104,0,Pass,Engineering Review,0.0399966311958555,0.3232012705564249,4,WF-000923,0,Pass,0.14955991044491582,0.3446458819649348
WF-001104,0,Pass,Engineering Review,0.0399966311958555,0.3232012705564249,5,WF-000781,0,Pass,0.17089086695822245,0.2960676868977384
WF-001104,0,Pass,Engineering Review,0.0399966311958555,0.3232012705564249,6,WF-000180,0,Pass,0.17960906954785022,0.27824245011068954
WF-001104,0,Pass,Engineering Review,0.0399966311958555,0.3232012705564249,7,WF-000488,0,Pass,0.1848580369723197,0.26803221503065244
WF-001104,0,Pass,Engineering Review,0.0399966311958555,0.3232012705564249,8,WF-000093,0,Pass,0.23009182950795667,0.19420810512358622
WF-001104,0,Pass,Engineering Review,0.0399966311958555,0.3232012705564249,9,WF-001072,0,Pass,0.2406860376124702,0.18009297242412886
WF-001104,0,Pass,Engineering Review,0.0399966311958555,0.3232012705564249,10,WF-000334,0,Pass,0.2493509624301544,0.1693144195629751
WF-001529,0,Pass,Low Risk,0.0107147518487837,0.4278747317833328,1,WF-000189,1,Fail,0.05020254202272198,0.6993760363733614
WF-001529,0,Pass,Low Risk,0.0107147518487837,0.4278747317833328,2,WF-000806,0,Pass,0.06024511319750775,0.6510982322802499
WF-001529,0,Pass,Low Risk,0.0107147518487837,0.4278747317833328,3,WF-001090,0,Pass,0.06320153955205858,0.6375313363091113
WF-001529,0,Pass,Low Risk,0.0107147518487837,0.4278747317833328,4,WF-000455,0,Pass,0.07439324535250726,0.5886846869770097
WF-001529,0,Pass,Low Risk,0.0107147518487837,0.4278747317833328,5,WF-001413,0,Pass,0.10107003049630948,0.48681577861516273
WF-001529,0,Pass,Low Risk,0.0107147518487837,0.4278747317833328,6,WF-000292,1,Fail,0.11572389583972097,0.4385675626431841
WF-001529,0,Pass,Low Risk,0.0107147518487837,0.4278747317833328,7,WF-000482,0,Pass,0.12349718505896942,0.414946153670779
WF-001529,0,Pass,Low Risk,0.0107147518487837,0.4278747317833328,8,WF-001332,0,Pass,0.12507275978140955,0.41031565696362976
WF-001529,0,Pass,Low Risk,0.0107147518487837,0.4278747317833328,9,WF-000842,0,Pass,0.13579951322792627,0.3801346935866885
